SE72002122019860125050101011011983500330セキノシルバー　　　　　　　　　　　02250304100257中野隆良442800関澤産業　　　　　　　　　　　　　　　　　　　　　　　　　　　　白，紫一本輪，袖赤縦縞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　510000000057300000南田美知　　　　00440+006005050015413        0005060605090500004700000000000000005770001982503021ミトモスイセイ　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+058000000000000000004
SE72002122019860125050101012021983500236コーチニシキ　　　　　　　　　　　　02250304100257中野隆良747009武田　豊文　　　　　　　　　　　　　　　　　　　　　　　　　　　桃，黄襷，水色袖　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　480000000064100000柴田善臣　　　　30450+00200404001536T        0003050506140600007100000000000000005740001982503021ミトモスイセイ　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+053000000000000000004
SE72002122019860125050101013031983502673インスブルグ　　　　　　　　　　　　02150304100141大和田稔342800東水社　　　　　　　　　　　　　　　　　　　　　　　　　　　　　赤，黄二本輪，白袖　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　530000000050100000津留千彰　　　　00446+00200202001500T        0006040200390200019000000000000000005420001982503021ミトモスイセイ　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+017000000000000000002
SE72002122019860125050101014041982500899フミノルガー　　　　　　　　　　　　02250305100325矢野進　400009菅野　善文　　　　　　　　　　　　　　　　　　　　　　　　　　　白，緑蛇目散，白袖　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　540000000018600000柴崎勇　　　　　00432+004003030015159        0002020204210400012000000000000000005630001982503021ミトモスイセイ　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+032000000000000000002
SE72002122019860125050101015051982503021ミトモスイセイ　　　　　　　　　　　02150305100143尾形盛次312005福永　真　　　　　　　　　　　　　　　　　　　　　　　　　　　　赤，白襷，袖水色二本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　560000000063200000鈴木寿　　　　　30514+01200101001483         0003010100100100047000000000000000005310001983502673インスブルグ　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　-017000000000000000001
SE72002122019860125050101016061983500216シナモン　　　　　　　　　　　　　　02250304100106阿部新生471800アラキファーム　　　　　　　　　　　　　　　　　　　　　　　　　緑，桃袖，黄山形一文字　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　480000000064700000谷中公一　　　　30406 00000606001557Z        0001030403180300000000000000000000006010001982503021ミトモスイセイ　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+074000000000000000001
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
SE72002122019860125050101021011983106921マイティボーイ　　　　　　　　　　　00110304100228田中和夫255001吉原　栄子　　　　　　　　　　　　　　　　　　　　　　　　　　　白，赤格子，赤袖　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　550000000014000000岡部幸雄　　　　00448-00400606001170312      0000030300890500000000000000000000005230001983101021アローライラック　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+027000000000000000002
SE72002122019860125050101022021983103613キャロルシロー　　　　　　　　　　　00210304100107荒木静雄336005西山　正行　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　530000000050200000花松進　　　　　00494-00800303001162T        0000060600430300009800000000000000005090001983101021アローライラック　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+019000000000000000003
SE72002122019860125050101023031983106528キャットオー　　　　　　　　　　　　00110104100321八木沢勝376004江戸家　猫八　　　　　　　　　　　　　　　　　　　　　　　　　　黄，袖赤三本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　550000000050300000的場均　　　　　00436+00600404001163 12      0000050504950800005900000000000000005130001983101021アローライラック　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+020000000000000000003
SE72002122019860125050101024041983105220カールビオンディ　　　　　　　　　　00110704100268西塚十勝350009加納　彰一　　　　　　　　　　　　　　　　　　　　　　　　　　　黄，青星散，赤袖黄二本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　550000000056600000菅原隆明　　　　00438-00600202001144 12      0000040400400200016000000000000000004960001983101021アローライラック　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+001000000000000000002
SE72002122019860125050101025051983103664プライズシロー　　　　　　　　　　　00110104100121今津福松336005西山　正行　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　550000000024900000那須孝一　　　　00426-00200707001171 34      0000100902980700000000000000000000005160001983101021アローライラック　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+028000000000000000004
