01061101,96,99,88,112,112,109,104,103,91,92
01061102,89,94,96,88,84,93,115,99,91,90,96,100
01061103,0,105,119,92,111,89,120,0,98,125,118,87
01061105,91,106,90,84,107,82,87,0,109,101,96,86,99,102,96,95
01061106,88,106,101,100,97,98,104,103,110,118,111,101
01061107,97,97,101,109,105,115,104,95,118,105,99,98
01061108,94,106,115,97,112,92,116,111,109,114,103
01061109,104,117,117,96,110,105,107,127,98,111,139
01061110,103,97,113,0,124,85,102,84,89,98,92,114,97,103
01061111,112,75,98,100,118,86,128,90,98,96
01061112,100,118,103,94,105,98,103,89,119,98,93,121,96,103
04063101,100,113,96,89,98,101,126,95,88,107,94,100
04063102,86,112,92,120,114,92,87,104,101,110,103,92,95,98
04063103,110,97,91,103,96,98,85,95,111,102,99,106,106,111,81,91,99,122
04063104,107,95,91,110,101,101,101,94,96,101,128,99,91,79,93,91,106,107
04063106,84,106,108,107,86,100,97,100,100,102,118,92,103,101,104
04063107,103,91,107,113,88,103,108,95,123,122,109,114,98
04063108,108,100,121,107,95,100,98,92,91,117,0,110,90,98,93
04063109,0,100,0,98,108,108,107,107,104
04063110,109,104,115,122,90,129,103,113,109,94,114,114,100,95,118
04063111,120,122,97,113,117,101,98,109,90,101,139,109,106,127,99
04063112,104,99,102,96,94,103,91,91,100,104,91,102,92,92,104,102,97,113
10063101,105,104,113,90,93,95,112,124,104,115,110,104
10063102,113,85,101,83,0,93,101,92,105,95,122,119,0,0
10063103,0,111,111,96,0,101,102,121,85,111,90,103
10063105,115,99,112,107,103,100,108,90,101,119,117
10063106,109,103,90,102,91,97,100,118,95,93,91
10063107,96,96,0,103,101,84,101,90,101,102,91,108,103,90,0,82,93,101
10063108,102,111,97,85,97,116,93,123,107
10063109,103,109,116,101,105,114,100,107,100,111,110,101,86,99
10063110,103,103,113,120,115,94,108,118,110,96,122
10063111,116,92,102,93,95,108,88,104,104,120,92,104
10063112,102,94,98,99,95,108,90,119,107,91,101,87,101
