05104301,101,84,94,106,84,94,107,119,120,93,96,97,90,111,94,98
05104302,88,90,99,104,93,104,108,90,100,101,85,94,106,104
05104303,102,109,108,92,90,102,91,116,122,121,94,110,108,91,99
05104305,121,81,88,109,107,106,125,91,109,124,92,109
05104306,120,81,114,93,88,114,118,99,88,99,101,100,123,93,91
05104307,92,113,108,102,88,127,115,80,97,100,92,107,97,94,105,119,101
05104308,100,125,120,85,96,111,101,110,114,126,94,117,114,91,108,94,98
05104309,105,111,123,103,79,106,89,119,99,103,87,108,89,122
05104310,109,100,130,117,94,85,90,107,101,111,121,98,90,91,142,100
05104311,105,99,134,114,125,99,119,93,117,102,110,103,118,120
05104312,114,101,121,115,0,123,102,108,103,108,104
08105301,84,100,95,99,101,101,90,103,87,103,115,103,114,91
08105302,99,101,94,106,93,104,105,110,95,120,103,105,97,96,83,80,110
08105303,130,98,91,108,106,96,107,88,102,111,116,87,110,94
08105304,109,98,108,91,89,115,99,99,85,98,92,95,93
08105306,115,115,107,112,86,90,111,108,116,89,94,102,111,107,104
08105307,98,102,118,108,110,83,113,107,101,109,143,118,110
08105308,106,100,95,100,115,112,106,85,111,100,104,109,98
08105309,104,94,108,96,121,108,121,126,102,107,109,120,96,89
08105310,101,112,107,98,111,89,106,106,107,91
08105311,108,105,114,108,98,111,0,112,106,110,103,111
08105312,124,100,95,111,96,83,109,113,99,126,99,83,98,126,105,91
