01162101,86,91,99,119,88,89,100,109,120,97,89,120
01162102,111,93,131,107,96,89,97,111,105,94,98,92
01162103,122,94,103,101,94,86,117,106,90,85,103,113,113
01162104,96,108,127,127,116,117,89,105,94,0,102,98
01162106,97,91,109,93,96,110,115,98,96,99,99,119,102
01162107,120,104,97,113,110,104,106,97,110,93,107,89,0,109,110,100
01162108,89,93,105,108,107,108,91,84,98,126,121,85,87
01162109,112,109,98,101,115,108,108,105,105,98,106,104
01162110,97,105,101,107,109,101,89,116,98,137,95,120
01162111,104,111,100,96,99,84,115,111,87,90,83,113,101
01162112,110,93,110,86,99,100,90,110,90,111,108,119,80,125
04162701,81,109,122,110,109,104,109,109,93,101,118,109,100,107,89,106,87,118
04162702,95,100,104,114,102,100,95,108,114,92,129,107,106,110,106
04162703,82,0,102,92,118,111,108,96,119,96,95,116,99,91,120,87,89,115
04162704,95,89,115,113,107,115,96,91,109,88,89,105,109,107,94
04162707,110,105,100,127,84,82,99,100,89,87,97,80,96,118,84,87,99,94
04162708,95,108,91,105,106,125,91,103,101,129,106,108,124,96,131
04162709,96,113,105,114,105,114,100,91,111,112,99
04162710,111,109,98,104,101,97,116,93,94,102,108,79,112,101,111
04162711,111,102,98,92,116,125,100,96,110,97
04162712,102,110,97,108,90,113,95,122,108,119,97,92,121,117,114
10162701,103,95,96,110,118,106,92,100,102,108,104,92,95,94
10162702,91,111,108,93,108,89,88,103,105,94,83,112
10162703,97,91,98,88,125,98,98,96,109,112,97,112,87,109,95,118,87
10162704,91,91,94,97,109,109,96,109
10162706,102,100,121,94,102,114,104,84,89,107,110,109,86,97,96,95,87,104
10162707,114,93,129,106,97,93,97,115,114,93,83,127,97,98,112,91
10162708,101,95,98,80,123,100,100,119,92,95,120,95
10162709,112,104,100,110,97,91,98,110,99,91,90,90
10162710,89,108,105,92,102,89,109,97,85,107,92,104,112,96,112,125,102,116
10162711,99,106,98,116,116,83,101,113,103,97,102,100,97,110,115,93
10162712,91,119,88,96,95,98,116,94,93,116,104,99,93,96
