03131101,82,113,110,106,85,0,114,0,101,103,87,112
03131102,0,100,109,89,97,98,0,97,100,102,0,0,0,0,101,116
03131103,104,93,103,110,0,100,106,105,109,127,104,89,0,95,96
03131104,91,109,101,91,89,93,88,108,91,120,103,118,90,86,93,104
03131105,111,85,100,84,111,0,90,94,96,97,97,86,0,100,0,0
03131106,91,122,96,113,91,100,91,99,114,103,101,120,104
03131107,98,107,0,90,97,85,90,93,115,106,98,93,120,117,102,120
03131108,82,85,123,96,97,99,107,119,96,116,116,99,100,102,94,99
03131109,93,124,110,87,105,123,111,113,101,106,0,101,102,0,90,99
03131110,94,102,114,110,110,107,99,93,104,97,96,116
03131111,100,115,121,110,107,105,116,99,98,101,92,100,103,90,98,101
03131112,100,96,95,82,103,101,108,124,119,120,97,94
06133501,87,98,85,100,89,98,121,100,98,102,117,106,88,87,102,91
06133502,88,0,104,85,101,102,108,92,85,104,101,98,108,97,107,108
06133503,86,93,107,105,90,89,107,101,94,89,99,102,97,115,105,100
06133504,88,103,95,113,100,98,105,87,91,112,98,90,97,0,94,84
06133505,88,105,117,117,0,97,107,109,100,0,95,95,0,94,115,107
06133506,98,88,106,94,94,92,98,98,118,108,96,115,100,105,99,83
06133507,121,110,94,121,103,128,119,110,0,102,118,104
06133508,87,98,88,89,113,0,114,95,113,125,107,88,94,101,100,99
06133509,111,117,98,126,106,133,110,92,128,113,100,115,106,108,111
06133510,110,101,122,117,106,103,106,98,118,100,124,117,99,123,0
06133511,121,69,104,117,104,114,114,118,105,93,110,130,114,105,116,108
06133512,94,89,102,103,119,85,92,118,94,103,119,102,97,96,102,109
09132501,0,113,0,92,99,104,118,95,102,85,104,106,92,114,108,84
09132502,84,110,118,0,101,89,116,0,94,90,97,108,90,119,98,109
09132503,97,115,102,111,93,112,99,87,83,107,82,87,119,106,88,108
09132504,99,86,93,102,111,88,89,84,103,91,87,109,89,120
09132505,119,100,103,121,101,95,120,114,96,82,99,95,0,83,92,106
09132506,116,116,137,96,103,105,110,105,94,69,84
09132507,105,85,94,115,86,122,126,101,100,94,81,109,115,110,103,92,112
09132508,120,104,119,113,118,84,107,90,96,111,89,103,111,122,109,111
09132509,106,115,131,104,114,93,107,88,96,100
09132510,126,119,112,122,114,93,101,105,102,123,91,100,100,116,134,82
09132511,106,99,90,95,112,99,87,104,102,91,87,125,104,66,103,119
09132512,105,118,116,111,101,95,89,103,100,127,101,95,106,98,132,108
