05141601,89,87,129,113,94,107,126,90,111,109,106,99,102,90,118,107
05141602,111,84,92,84,111,98,121,99,109,104,104,114,103,97,105
05141604,83,115,111,120,87,104,111,123,110,110,109,81,100,97
05141606,103,102,97,90,95,102,112,96,113,102,108,93,102,119,109,108
05141607,95,89,84,91,95,99,104,122,95,95,107,91,114,109,125,106
05141608,132,90,117,114,100,86,108,113,121,91,106,95,91,91,86,93
05141609,91,130,102,96,107,91,115,117,99,107,106,88,105,111,113,102
05141610,108,110,108,100,102,107,102,97,101,95,99,120,119,106
05141611,94,125,67,106,121,117,133,91,99,111,112,109,97,99
05141612,86,95,0,104,91,98,98,113,98,71,102,119,109,86,124,101
