03043301,113,91,100,85,97,100,92,111,92,106,100,99,88,88,101,91
03043303,79,98,96,70,109,104,109,98,99,96,106,102,94,96
03043304,100,96,106,100,88,99,107,86,105,101,83,107
03043305,95,97,104,99,94,103,134,113,88,98,103,98,115,88
03043306,102,106,98,107,99,86,88,106,93,104,92,102,101
03043307,118,94,90,119,90,89,113,109,105,96,107,91,98,81
03043308,111,108,106,102,119,86,110,106,94,104,107,90,78
03043309,81,114,111,99,106,103,97,85,89,76,80,89,89,103,88
03043310,86,99,119,103,105,97,124,108,112,75
03043311,98,99,129,107,91,104,91,92,118,99,92,90,87,97,121
03043312,121,125,107,100,122,110,110,107,114,123,98,102,103,123,93,102
05044701,114,100,90,110,108,110,114,106,92,98
05044702,118,107,93,125,106,121,125,89,114,105
05044703,100,121,97,110,128,85,94,104,101,88,106,89,99,107,89,98,88
05044704,98,94,108,93,103,93,108,97,94,92,103,101,98,108
05044706,114,118,85,113,66,107,86,102,104,88,89,106
05044707,109,80,112,92,119,105,91,127,108,94,113,134,109,105
05044708,113,129,100,107,88,107,92,98,109,111,108
05044709,87,108,102,114,94,112,113,82,109,94,113,104,112,119,98,115
05044710,108,118,97,118,104,103,101,108,93,100
05044711,132,109,104,126,112,109,121,103,111,111,130,109,90,109,0,119
05044712,104,124,101,114,93,115,119,88,124,84,113,96,95,94,107,99,117,117
08044701,101,102,116,86,122,106,110,89,101,93,110,87,97,103
08044702,118,97,100,111,107,110,92,92,92,95,99,93,94,91
08044703,118,101,108,95,112,114,109,95,116,102,104,110,95,87
08044704,0,106,110,109,0,95,102,98,130,96,114
08044706,109,117,96,84,97,95,113,104,89
08044707,104,96,109,87,116,110,95,98,105,93,101,105,114,99,110,88
08044708,107,115,116,106,88,95,96,111,96,113,106,106,101,92,104,105
08044709,106,120,112,125,109,103,78,112
08044710,101,117,104,123,101,112,104,96,102
08044711,103,110,108,109,82,101,76,116,102,117,111,117,115,0,111,111,79,111
08044712,105,106,89,101,108,85,110,128,140,110,96,104,107,95,104,100
