04143401,95,101,94,88,100,95,113,90,127,104,110,100,111,95,88
04143402,112,99,90,108,88,121,91,103,87,106,115,95,106,103,109,105,111,109
04143403,117,102,113,120,102,116,106,108,127,100,108,98,98,95,102
04143404,118,90,99,84,90,104,110,105,107,105,97,102,90,115
04143406,97,112,98,111,121,100,104,101,87,101,103,87,87,92,96
04143407,99,103,106,95,89,102,89,107,87,85,98,108,124,130,107
04143408,102,108,105,81,98,90,104,102,101,96,111,121,100,101,91,101,81,117
04143409,89,108,115,110,107,104,112,120,109,110,127,108,108,94,133
04143410,88,94,111,126,120,98,88,97,108,116,123
04143411,110,95,114,112,139,115,112,101,107,117,97,104,110,113,106,130,120,113
04143412,0,97,102,108,104,104,108,108,98,91,96,96,113,92,112
09144401,91,95,90,109,95,95,114,110,105,104,93,109,96,122,84,102,100,115
09144402,86,116,91,88,95,118,119,92,91,118,118,0,107,109,99,114
09144403,110,114,102,111,117,122,111,122,94,112,121,107,114,104,106,94,112,100
09144406,87,109,109,103,0,96,104,108,123,127,99,88,102,103,111,107
09144407,101,108,106,98,71,107,122,109,91,117,112,104,100
09144408,85,90,106,101,109,102,88,117,99,112,109,92,96,95,121,105
09144409,120,91,96,80,102,129,114,96,111,131,93,113,116,99,111,100
09144410,107,100,100,108,98,118,114,98,98,98,93,99
09144411,110,84,111,112,96,133,95,108,101,87,109,107,116,113,0,99,92
09144412,96,97,96,96,82,92,79,128,104,91,90,99,95,121,92,94
