06111501,86,108,107,102,98,104,89,116,106,87,111,96,88,93,123,110
06111502,98,86,101,87,119,91,96,111,85,105,105,101,96,98,108,120
06111503,100,115,96,111,102,85,83,105,92,91,116,94,95,105,87,90
06111505,121,120,94,99,87,125,107,107,101,93,106,84,90,122,112,92
06111506,99,96,85,89,92,124,96,107,67,109,100,91
06111507,99,89,99,105,108,103,115,96,113,108,97,122,95,99,100
06111508,108,91,110,93,84,121,103,106,122,89,128,110,98,104,122,110
06111509,99,109,110,0,110,99,106,112,95,106,119,0,104,92,109,93
06111510,100,101,108,114,107,116,100,94,107,103,107,107,89,86,90,128
06111511,99,106,94,88,101,96,99,114,119,101,108,96,109,104,114,99
06111512,95,95,111,86,101,120,100,96,69,92
08111501,94,118,87,98,90,86,107,101,102,110,102,96,87,111,92,96
08111502,87,94,86,111,121,87,95,96,104,100,88,96,106,106,93,101
08111504,116,115,104,123,112,113,96,89,104,0,92,116,101
08111505,117,134,87,102,96,84,109,108,99,115,89,123,127,96,101,93
08111507,123,107,110,110,108,102,107,88,118,97,87,93,100,107,109,79
08111508,96,100,108,104,66,93,102,64,103,124,130,116,96,101
08111509,89,106,103,98,111,96,118,99,100,110,107,97,107,116
08111510,97,97,106,118,83,102,88,111,107,101,116,110,115,116,108
08111511,105,95,124,96,111,116,90,118,103,113,96,86,95,100,112,115
08111512,102,124,103,107,107,97,119,101,126,107,104,105,99
