02042801,89,81,93,93,95,120,118,113,95,92,115,111,100
02042802,89,0,113,88,99,100,114,108,0,105,121,113,108
02042803,100,104,112,118,96,98,83,105,115,99,105,102
02042804,88,105,112,100,112,102,101,91,98,115,103,106,114,109,88,104
02042805,120,114,96,104,102,124,92,89,111,89,96,99
02042806,0,119,113,122,119,98,113,107,107,88,110,106,114
02042807,104,95,92,117,123,125,116,89,92,124,102,101,106,118,95
02042808,122,94,0,85,123,89,113,107,104,114,120,111
02042809,107,121,102,103,101,107,112,122,121,98,107,86,115,106,115,90
02042810,111,92,129,101,103,101,126,94,89,107,113,108,92,101
02042811,99,112,111,91,88,112,105,115,109,128,93,125
02042812,100,99,105,104,114,70,110,91,99,106,90,104
04042801,94,113,101,93,92,101,117,103,99
04042802,0,104,109,96,125,121,91,0,105,93,88,87,93,99,82
04042803,115,121,97,90,97,89,89,108,98,117,100,110,100,86,113
04042804,84,93,101,101,90,90,92,95,109,82,83,88,104,94,119,105,95,91
04042806,99,101,82,101,88,98,92,93,99,99,92,91,87,97,115,108,123,89
04042807,89,99,108,101,97,0,117,117,0,104,112,82,85,109,106
04042808,105,105,100,116,110,120,94,111,95,117,0,100,104,101,102
04042809,121,93,102,102,99,102,113,119,94
04042810,99,107,114,98,88,121,102,98,109,106,93,97,114,120,110,103,99,122
04042811,112,101,75,88,82,106,99,97,108,87,86
04042812,116,127,117,113,93,100,92,96,102,108,106,98,109,125
10042801,115,98,95,98,99,112,109,107
10042802,88,0,113,83,104,87,95,0,91,101,86,118,103,102,84
10042803,105,103,89,93,95,91,100,121,116,117,95,94,100,90,98,104
10042804,120,93,107,85,102,99,86,87,120,107,95,96
10042806,102,100,102,114,89,94,117,106,96,122,114,93,115,90,83,107,97,95
10042807,91,87,117,114,110,92,110,87,102,102,97,108,90,102
10042808,113,102,96,102,102,97,123,108,120,107,100,96,105,86,110
10042809,102,93,113,91,99,102,124,97,105,111,99,89,110
10042810,121,107,106,103,107,103,104,109,119,112,110,78
10042811,109,86,0,114,105,91,84,91,114,0,88,103
10042812,103,95,106,0,113,94,118,116,93,126,87,101
