04124401,84,100,83,103,101,97,95,94,85,108,98,100,114,108,117
04124402,83,98,108,100,96,110,113,96,112,104,86,104,103,100,101,90,106,101
04124403,99,121,94,107,106,0,102,107,96,95
04124404,105,96,91,99,123,93,106,88,103,98,87,117,89,104,105
04124406,105,110,103,101,102,111,124,94,97
04124407,90,91,96,95,108,113,103,95,101,85,98,91,127,94
04124408,98,102,87,91,102,101,100,105,94,90,123,103,89,115,95,93,123,105
04124409,94,85,91,112,97,117,122,114,105,106,98,119,115,114,100,96,115,89
04124410,108,99,105,105,109,101,104,104,86,115
04124411,95,93,90,95,98,90,92,85,114,93,125
04124412,95,87,101,96,100,114,109,125,82,106,95,127,108,99,110
05124701,89,108,0,117,99,107,95,103,105,85,115,102,105,112,117,91,99
05124702,102,120,92,126,115,101,93,109,117
05124704,86,123,102,86,106,84,113,97,109,88,105,95,98,108
05124706,105,91,115,109,89,100,95,92,105,109,123,95,115
05124707,112,91,121,102,106,88,112,96,99,110,105,113,115,113,117,81,112,99
05124708,111,109,110,94,101,110,126,131,93,86
05124709,108,87,125,125,103,99,0,97,112
05124710,109,90,104,104,108,104,101,87,125,92,116
05124711,101,105,112,112,101,120,112,112,77,110,105,108,114,111,97,97
05124712,99,96,110,96,115,97,129,119,109,112,87,96,114,101,89,108
08124701,98,100,115,117,104,102,92,92,93,116,87
08124702,85,93,104,105,121,86,96,114
08124703,108,119,87,90,109,89,109,93,96,104,88,122,112
08124706,126,100,104,123,118,93,99,106,93
08124707,98,90,111,94,94,104,113,109,87,118,111,113,98,107,109,107
08124708,109,114,117,116,139,0,124,101,94,98,94
08124709,105,104,115,90,102,92,118,85,120,117,112
08124710,113,115,97,109,123,101,103,112,121,97,124
08124711,132,112,103,105,98,109,108,111,98,113,100,110,116,101,101,107,110,103
08124712,103,93,112,114,87,126,114,109,110,116,104,105,89
