04115B01,105,109,105,87,104,108,90,106,113,102,95,88,99,104,102
04115B02,106,108,88,98,118,90,102,111,103,97,109,107,107,95,120
04115B03,85,109,94,82,101,89,89,94,113,113,120,112,85,94,112
04115B04,102,115,95,88,92,102,104,124,105,113,86,95,89,119,100,106,102,117
04115B05,108,113,107,111,108,108,115,100,97,93,101,111,114,0,108
04115B06,92,103,102,114,109,122,111,118,101,86,105,105,66,86
04115B07,98,101,97,0,104,112,96,95,92,121,86,76,92,107,86
04115B08,103,91,108,120,118,96,94,112,104,103,104,91,97,111,91,86,112,88
04115B09,109,111,100,81,124,99,109,121,98,115,93,86,101,101,78
04115B10,89,85,123,0,112,69,106,99,101,105,70,109,91,87,106,94,108,110
04115B11,105,112,111,109,113,91,79,110,105,90,111,112,114,92,108
04115B12,95,90,107,98,121,100,96,107,109,113,115,111,121,120,109,103,109,66
05115501,100,90,83,83,94,112,105,83,90,109,94,94,113,109,101,102,114,114
05115502,103,95,86,101,99,88,103,81,100,90,91,91,110,98,129,106
05115503,110,121,91,101,99,118,110,91,109,100,121,85,93,91,100
05115506,104,99,94,99,110,96,122,102,96,107
05115507,0,76,113,89,94,112,97,92,99,97,108,117,102,113,108,107
05115508,101,109,86,107,102,107,87,92,112,93
05115509,106,113,102,99,109,91,104,113,103,90,121,111,99,103,130
05115510,107,133,105,92,117,109,90,114,120,112,99,110,125,95,112,117
05115511,127,109,68,78,115,109,102,92,113,109,77,120,113,131,107
05115512,104,117,102,101,114,113,92,96,119,93,99,97,110,108,93,106
08116501,83,96,98,107,92,90,83,123,118,114,95,108,99
08116502,112,94,102,119,112,123,95,87,97,99,103,113,99
08116503,105,113,119,100,87,113,99,117,114,96,121
08116504,105,108,90,89,99,98,117,88,90,92,99,99,103,108
08116507,102,95,101,0,0,101,0,0,92,100,128,116,93,95,100
08116508,97,119,112,121,109,100,79,85,89,107,91,97,100
08116509,121,103,103,88,100,103,98,96,122,94,89,112,95,108,111,117
08116510,104,125,99,106,116,113,115,108,115,97,111
08116511,87,117,108,107,102,103,104,105,114,91,97,101,112,110,84
08116512,119,92,101,77,117,115,107,110,105,115,104
