RX02062101,103,109,102,101,106,113,90,109,94,105,103,92,116
RX02062102,89,83,93,108,122,108,107,87,90,103,92,95
RX02062103,101,88,93,113,89,102,90,92,100,101,0,108,102
RX02062105,108,85,100,107,101,100,120,116,116,112,89,89,103,94,98,92
RX02062106,102,124,99,108,117,93,91,90
RX02062107,104,106,110,103,100,122,100,115
RX02062108,110,92,116,97,104,91,101,103,108
RX02062109,101,121,100,112,101,113,103,112,104,104,108,102,96,103,114,85
RX02062110,131,114,106,102,105,107,112
RX02062111,95,98,98,104,89,110,98,107,114,87,117,112,121
RX02062112,105,85,90,118,106,100,95,107,91,109,95,89
RX04062101,112,86,100,106,112,95,102,87,107,100,110,100,94,112
RX04062102,98,107,106,87,106,95,113,106,0,117,121,98,115,96,94,82,0,89
RX04062103,104,118,90,107,119,86,97,96,123,102,93,93,105,95,90,92,105,108
RX04062104,116,115,106,105,102,110,92,94,92,110,90,111,111,97,0
RX04062105,90,102,93,110,113,110,90,113,0,90,103,116,90,95
RX04062107,108,92,109,90,106,97,114,104,105,122,110,90,93,87,103
RX04062108,107,119,99,124,108,104,107,100,94,92,108,77,107,88,103
RX04062109,104,102,92,117,115,105,108,99
RX04062110,96,102,103,86,122,105,111,100,126,108,110,123,97
RX04062111,101,102,102,128,84,105,119,115,121,102,92,100,102,127,107
RX04062112,94,0,95,101,95,90,92,91,123,96,87,107,88,101,118,106,85,116
RX10062101,114,110,87,111,110,96,95,114
RX10062102,100,87,103,114,90,96,101,87,97,104,81,100,83,112,109,104
RX10062103,102,99,92,0,110,0,86,96,97,99,104,115,93,105,94
RX10062106,100,109,95,87,0,117,0,94,94,101,81,91,109,98,115
RX10062107,102,101,100,108,117,113,98,104,90,92,94,92
RX10062108,88,0,98,105,100,98,97,0,89,92,91,82,118
RX10062109,104,120,116,108,106,82,81,111,104,114,93,102,112,97
RX10062110,99,94,103,110,103,94,107,92,96,108,108,115,102,102,86
RX10062111,121,113,111,107,88,138,94,89,99,109,103,129,105,121
RX10062112,94,0,105,99,112,101,97,83,92,102,109,102,92,122,94,96
