06162801,102,94,87,85,94,114,106,103,108,95,93,107,87,112,101,87
06162802,96,102,90,108,87,93,100,115,105,92,92,85,109,125,85,0
06162803,108,94,109,98,112,91,83,124,0,118,106,108,90,93,92,0
06162804,100,99,89,94,100,127,89,98,108,107,90,113,88,113,85,96
06162805,106,100,108,109,0,114,93,100,93,117,117,93,114,0,106,85
06162806,127,89,114,91,109,98,103,91,0,118,105,90,95,84,90,111
06162807,92,96,95,128,100,111,111,111,127,99,96,96,83,98,109,86
06162808,105,123,103,85,97,106,100,104,112,120,118,107,108,118,103,95
06162809,107,108,98,105,96,104,116,106,113,100,92,86,119,102,89,109
06162810,98,118,99,107,123,114,105,111,110,94,102,113,106,122,106
06162811,107,115,101,106,113,97,89,105,111,84,112,102,91,66,90,76
06162812,106,110,95,101,129,107,106,108,94,89,96,97,102,93,106,102
07162401,91,103,102,106,106,0,92,104,114,101,115,114,82,99,96,97
07162402,81,93,85,116,120,105,107,111,107,86,93,99,101,0,93,0
07162403,87,112,92,107,88,111,105,88,116,87,89,108,94,90,101,88
07162404,105,94,118,103,0,103,102,102,94,90,112,94,0
07162405,94,99,102,99,95,105,97,0,0,82,116,88,94,90,0,107,100,0
07162406,124,118,90,91,87,112,94,95,107,87,95,88,118,90,108,0
07162407,89,96,87,112,108,90,108,105,98,105,104,0,87,120,101
07162408,92,96,104,100,85,121,92,95,96,80,116,121,94,95,123
07162409,110,103,122,108,104,99,102,94,105,83,116,109,102,120,106,89
07162410,94,101,104,117,114,105,97,102,118,96,124,88,83
07162411,96,107,104,112,116,107,121,118,115,116,92,113
07162412,90,117,87,93,101,92,91,84,97,124,120,96,122,99,88,110,84,90
