05164201,86,102,91,92,88,96,100,110,97,106,90,105,105,105,88
05164202,94,85,104,101,92,106,94,87,109,97,108,124,99,95,105,96,100,83
05164203,96,91,110,96,101,95,96,91,108,98,94,95,98,114,81,100,111,120
05164206,109,95,97,107,98,102,105,107,86,105,100,88,108,106,126,100
05164207,94,94,104,102,88,86,102,91,88,90,99,111,106,101,125
05164208,87,82,96,110,94,119,102,93,103,113,125,67,95,74,76
05164209,100,123,97,115,128,103,93,112,124,108,96,89,123
05164210,104,120,99,111,105,102,117,105,131,104,100,89,109,96,107,84
05164211,105,118,99,114,115,110,113,102,124,133,122,121
05164212,104,111,97,127,107,99,94,116,103,106,120,113,106,101,94,94
08164201,91,97,105,95,95,100,98,120,86,94,89,107,110,89
08164202,101,97,117,99,116,109,92,108,108,99,108
08164203,92,107,103,115,97,97,101,106,96,96,100
08164204,110,87,104,87,116,113,105,102,89
08164206,122,88,111,67,99,72,105,110,98,91,83,115,95
08164207,121,110,100,120,100,98,93,94,88,93,91,110,95,93,0,114
08164208,111,68,95,83,92,82,102,107,65,107,121,65,115
08164209,104,108,117,97,98,108,108,98,115
08164210,95,108,101,104,103,95,117,101,92,120,90,101,100
08164211,99,126,124,102,102,100,102,115,103,125,108,102,106
08164212,94,116,96,99,115,99,91,102,110,97,99,68,92,92
