04112201,114,104,110,92,95,97,90,83,104,82,100
04112202,105,0,103,97,105,98,101,90,102,104,99,90,113,95,90
04112203,98,106,95,95,112,107,84,97,89,110,108
04112204,111,108,107,116,125,86,108,99,103,116,0,84,105,114,104,0
04112205,107,103,102,0,99,95,101,94,110,96,108,103,107,116,101
04112206,89,84,92,108,123,101,107,95,92,115,120,105,0,106,0,88
04112207,94,97,104,103,105,88,111,96,130,100,89,0
04112208,116,125,97,118,84,0,107,89,110,109,101,94,112,0,118,88
04112209,88,120,0,95,99,116,101,87,89,109,103,112,93
04112210,109,95,111,111,100,105,112,106,92,119,96,113,87,109,87
04112211,107,87,96,95,88,102,99,111,77,109,105,109
04112212,97,95,99,91,102,120,104,106,123,102,114,105,107,97,108
05113401,105,102,95,101,95,93,109,0,109,0,114,120
05113402,119,108,97,127,124,89,110,0,108,110,119,96,91
05113403,98,83,113,83,100,118,103,104,94,107,123,103,94,102,103
05113404,119,102,122,109,126,119,112,102,99,90,101,96,103,88
05113405,104,116,107,128,100,81,114,109,111,91,102,90,125,110,121
05113406,100,120,97,92,0,98,93,89,106,116
05113407,93,88,112,85,125,101,99,119,84,97,106,99,103
05113408,106,118,100,129,98,96,89,93,109,119,107,125,96,112,90
05113409,96,109,100,106,118,114,111,124,99,117,121,115,110,110,101,118
05113410,109,112,113,110,97,99,107,97,114,104,94,135,96,93,114,104,109,71
05113411,120,129,92,94,131,125,114,99,128,117,105,106,99,122,103,112,123,98
05113412,111,123,98,96,114,104,97,102,129,95,108,83,90,115,125,92
08113C01,89,99,88,113,117,100,105,106,93,105,116,0,107
08113C02,0,82,107,85,0,93,89,105,0,107,86,101,92,93,99,91
08113C03,106,92,0,104,88,85,97,96,87,87,125,100,109,107,97,92,93
08113C04,102,109,92,93,95,89,85,114,85,87,86,92,104,84
08113C05,104,111,0,100,121,111,103,99,103,88,87,103,96
08113C06,0,96,108,120,105,96,100,115,106,90,100,88,116,93,111
08113C07,96,87,111,113,89,0,117,91,96,86,64,108
08113C08,109,91,114,0,99,118,92,109,98,104,96,98,95
08113C09,99,129,110,112,110,107,84,105,98
08113C10,98,119,100,113,106,110,113,112,95,97,108,104,109,131,109
08113C11,106,112,91,99,97,103,103,103,114,113
08113C12,94,89,100,102,109,104,96,105,111,102,91
