01102301,99,90,101,115,120,104,111,117,104,110,96,96,113,104
01102302,110,98,96,112,94,109,95,109,104,87,95,104
01102303,121,104,84,89,91,92,96,109,111,96,94,101,115
01102304,114,108,0,0,0,95,108,0,0,0,97
01102306,116,119,111,117,0,97,102,101,104,108,106,0,118,107
01102307,95,93,98,100,99,107,88,107,101,82,114,0,106
01102308,107,104,100,97,96,109,103,100,106,103,96,88
01102309,90,113,98,107,0,100,94,108,108,112,92,97,92,93,103,96
01102310,125,123,94,116,86,111,121,105,122,116,82,121
01102311,122,87,102,114,95,93,97,127,107,98,82,103,116,97
01102312,104,111,89,110,113,93,113,89,113,102,98,90
06104301,107,104,82,91,98,127,91,92,103,110,98,116,95,86,94,104
06104302,99,92,107,109,106,85,99,115,104,89,119,105,104,93,100
06104303,126,106,111,106,96,97,123,87,91,82,85,0,100,88,105,98
06104304,96,100,90,114,110,96,0,89,84,97,81
06104306,83,122,124,97,119,83,111,110,84,114,116,131,101,124,115,99,116,110
06104307,121,96,0,121,100,106,107,88,105,115,95
06104308,121,95,88,93,84,98,103,107,118,97,97,104
06104309,105,107,77,107,113,75,102,99,104,101,113
06104310,121,102,106,109,133,108,85,96,107
06104311,115,116,109,106,120,116,116,99,110,110,98,127
06104312,102,100,102,112,100,99,109,91,68,83,94,114,90,117,98,110
