06175901,87,89,94,112,100,81,101,85,116,90,86,104,100,95,88,100
06175902,113,103,117,92,87,109,121,115,91,93,106,101,103,98,86,109
06175903,108,94,116,101,113,111,102,98,92,92,113,110,98,111,120,97
06175904,93,93,99,93,97,87,91,89,89,102,102,92,90,88,121,117
06175907,110,107,91,112,103,129,105,96,120,106,90,0,0,87,115,114
06175908,90,111,105,91,83,89,99,0,96,93,95,76,97,109
06175909,109,103,105,99,106,127,88,102,108,91,105,98,115,111,100,99
06175910,122,103,98,85,117,107,94,98,104,91,99,89,97,98
06175911,98,110,113,98,107,95,125,105,108,109,93,106,103,103,117,107,97
06175912,93,110,110,127,109,99,103,104,103,81,107,116,100,99,117,100
09175901,98,83,103,100,106,92,110,103,117,116,85,92,119,98,85,113
09175902,117,85,97,85,111,110,104,99,113,101,118,97,95,117,97,94
09175903,95,95,108,112,115,119,86,106,109,106,118,102,104,104,125,100,106,110
09175906,111,115,116,86,107,134,107,125,106
09175907,108,102,94,63,119,113,94,111,108,98,94,76,119,87,121,101
09175908,115,119,106,117,107,120,98,115,99,97,110,91,120,0,62,85,96,113
09175909,107,96,100,121,107,103,95,104,115,105,120,115,85,94,106,87
09175910,96,123,105,95,104,120,114,104,98,96,102,108,77
09175911,107,90,108,107,102,83,99,106,131,107,101,108,103,101,135,109
09175912,96,117,96,102,122,106,102,108,120,110,112,108,127,107,97
