06144801,89,97,101,90,103,101,106,100,102,91,111,98,101,95,88,107
06144803,120,130,110,110,109,104,110,109,95,122,108,101,104,112,101,125,112,98
06144805,116,102,89,116,77,108,102,107,123,115,115,102,109,108,98,102
06144806,92,102,96,95,107,117,102,114,87,102,97,0,91,90,92,93
06144807,106,103,97,99,123,122,103,113,103,104,101,115,99,106,93,114
06144808,89,110,109,110,91,106,92,89,93,106,105,0,105,104,83,108
06144809,122,90,112,89,93,108,116,105,122,109,85,86,0,77,102,101,84
06144810,124,106,113,123,130,116,131,112,104,111,123,106,135,128,125,95
06144811,122,125,112,134,83,91,87,128,114,117,107,90,101
09145801,107,86,105,91,115,91,101,90,84,98,109,115,98,109,87,103
09145802,110,83,113,118,94,93,107,102,106,93,115,111,91,111,86,87,128,103
09145803,115,102,105,94,103,114,106,106,113,110,97,103,103,111,103,86,111,120
09145804,112,88,105,81,101,93,86,96,96,126,100,87,104,93
09145806,86,99,99,97,98,90,109,103,102,91,0,129,107,98,88,94
09145807,106,89,80,98,107,95,117,96,123,80,97,97,124,87,90,96
09145808,92,110,98,105,129,98,118,103,105,95,85,83,105,108,98,115
09145809,93,112,104,92,114,112,111,89,108,106,90,98,114,113,114,106
09145810,122,89,98,95,87,96,95,101,92,102,89,98
09145811,96,94,104,114,90,104,135,103,95,99,109,101,107,97,94,89
09145812,115,103,109,103,99,113,122,132,96,95,91,109,116,119,110,93
