02082401,99,97,90,106,106,101,96,96,112
02082402,115,92,98,96,98,113,104,0,119,0,119,94
02082403,94,124,108,105,104,98,96,109,90,124,95,101,111
02082405,101,115,113,91,0,100,117,108,90,106,100,98,113,110
02082406,90,127,91,92,92,100,121,96,85,94,108,103,113
02082407,97,118,113,110,117,88,123,102,95,115,92,107
02082408,102,104,103,105,103,116,102,110,120,96,125,114
02082409,107,114,105,111,122,118,116,113,111,100,119,99,103,92
02082410,106,104,114,87,107,129,114,110,86,91,110,101
02082411,84,99,102,112,114,105,111,105,109,105,124,124,129
02082412,89,81,123,99,92,99,104,115,117,119,97,91,104
04082401,0,86,101,0,108,103,125,116,91,99,106,108,105,85,105
04082402,0,115,92,98,99,122,104,88,112,101,102,118,106,92,103,107,116,106
04082403,101,128,114,108,89,103,99,113,101,86,99,118,111,106,98
04082404,124,93,81,124,93,118,99,0,97,110,94,109,100,109,100,116,92,92
04082407,114,87,100,99,98,99,120,98,106,91,100,104,115,116,108
04082408,113,112,99,101,113,109,94,0,113,117,109,96,126,88,102
04082409,88,83,103,94,99,85,95,107,107,95,97,91,118,88,102,93,99,90
04082410,90,102,109,102,89,114,127,132,85,112,117,116,114
04082411,108,113,97,88,115,133,96,111,92,124,109,100,78
04082412,101,99,104,111,116,102,128,81,89,109,105,117,90,85,95,102,101,69
10082401,92,99,101,96,114,102,92,81,0,98,116,109,104,95,100,84
10082402,103,103,89,88,100,97,109,100,85,93,95,103,114,94,89,80
10082403,98,95,99,83,115,106,87,130,96,106,90,97
10082406,99,95,101,114,85,106,86,95,120,101,102,0,109,91,122
10082407,103,97,103,95,108,90,95,85,103,99,102,93,108,95,100,87,99,0
10082408,106,111,83,90,120,83,106,86,84,101,91,91,106,119,86,91
10082409,117,111,113,92,80,104,105,101,95,0,88,117,108
10082410,107,91,88,92,88,103,109,91,96,118,94,90,114,115,109,105,121,116
10082411,98,101,106,108,92,91,91,120,89,85,106,122,108,92,108,100,89,104
10082412,94,0,100,121,117,98,91,104,127,102,105,0,94
