03043501,83,99,89,95,102,91,95,116,88,99,108,121,104
03043503,115,95,105,97,87,101,72,108,91,100
03043504,70,92,99,87,103,105,90,102,98,118,87,138,109,87
03043505,96,84,110,100,88,112,106,87,89,112,86,94,106,90
03043506,96,93,82,108,77,97,94,82,95,85,126,101,0,107,83,111
03043507,101,104,112,93,74,91,95,99,118,98,113
03043508,85,93,90,93,105,97,93,104,93,93,122,96,93,99,105
03043509,99,108,112,116,97,107,85,102,95,87,85,108,83,105,99,91
03043510,103,99,96,90,105,93,108,100,112,110,99
03043511,111,96,100,113,93,93,105,107,106,87,100,90,97,94,113,117
03043512,115,130,107,0,95,105,113,143,0,122,125,88
05045101,119,93,89,94,93,123,82,125,97
05045102,101,101,93,120,99,111,90,114,92,96,112
05045103,94,86,100,99,91,116,97,91,96,104,109,101,98
05045106,81,120,95,101,106,103,85,99,116,92,106,94,104,96,102,113
05045107,86,102,98,103,103,130,97,126,89,123,92,86,107,90,90,109
05045108,116,98,107,114,103,122,104,88,123,131,102,114
05045109,109,101,108,132,107,0,110,102,100
05045110,100,106,90,117,92,121,117,100,91,0,112,126
05045111,112,112,117,123,97,110,101,108,110,134,115,101,105
05045112,120,99,119,95,92,93,113,121,117,121,103,104,0,95
08045101,122,88,94,87,105,109,109,122,89,99
08045102,100,111,96,88,86,97,108,104,100,100,109
08045103,110,119,114,111,95,116,97,110,89,105,102
08045104,103,114,89,108,86,105,86,98,96,88,102,109,0,115
08045106,116,113,110,88,0,109,103,109,117,129,0
08045107,114,0,115,104,123,93,104,108,95,108,95,76,117,88,91,80
08045108,104,106,115,114,126,123,99,99,106,91,128
08045109,104,107,103,102,105,124,87,111,114
08045110,98,117,115,138,125,90,85,97,113,123,132,117,113
08045111,123,124,112,126,118,112,117,113,109
08045112,101,105,98,106,102,102,113,92,113,109,109,105
