06174501,102,85,101,95,121,103,102,89,103,102,105,125,100,86
06174502,102,96,107,103,109,118,114,86,107,123,95,93
06174503,103,100,111,107,110,97,94,112,104,95,87
06174504,101,117,88,106,86,104,90,117,107,83,90,97
06174506,117,91,102,96,121,91,117,85,119,115,100,103,89,101,104,114
06174507,111,0,114,102,115,96,94,77,88,74,106,88
06174508,104,96,107,88,84,99,114,112,93,76,93,96,99,108,107,113
06174509,92,89,108,101,101,115,96,127,107,114,90,111
06174510,93,111,105,97,119,103,97,98,105,112,96,100,94,114
06174511,108,113,0,105,100,93,126,80,108,101,96,102,92,96,91
06174512,103,89,73,91,79,104,114,105,103,101,135,94,123,107,93
09174501,101,96,89,96,95,115,102,100,99,100,97
09174502,89,101,123,91,101,97,122
09174503,95,87,109,83,101,102,112,116,113,90,126,102,97,125,86,103
09174504,103,103,128,121,107,119,114,102,114,113,104,126,109,120,114,95,89,108
09174507,108,88,80,0,89,68,110,103,110,102,99,106,105,109,103,107
09174508,120,100,109,124,91,101,110,110,103,118,100,115,99,131,116,99
09174509,110,93,126,99,107,92,118,123,124,109
09174510,86,105,110,111,107,93,91,106,118,116,108,100
09174511,94,125,95,128,122,94,133,107,110,112,98,99
09174512,95,99,96,112,74,87,105,108,100,112,109,95,100,99
