05081401,106,102,99,85,94,109,108,101,99,108,99,115,101,93,89,114
05081403,100,87,96,96,122,119,90,100,90,83,88,87,101,95,94
05081404,94,108,106,103,86,110,104,114,87,105,125,98,88,102
05081405,95,112,92,130,99,102,98,99,104,100,117,103,101,108,101,103
05081407,115,104,89,90,107,104,124,89,103,103,94,120,95,105,85,101
05081408,105,95,108,90,102,100,90,106,107,107,87,0,106,122,124,105
05081409,104,115,88,103,113,125,95,103,114,124,113,98,112,106,102,95
05081410,114,93,118,106,95,113,84,108,95,106,103,117,127,91,122,101
05081411,114,81,89,100,89,93,67,95,89,126,109,119,113,117,123,115
05081412,110,99,121,88,112,106,96,104,94,92,109,115,113,90,85,93
08082401,118,93,0,108,97,113,101,109,112,98,90,110,0,82,89,109
08082402,106,109,96,88,114,103,104,97,87,99,92,108,91,113,98,99
08082403,109,99,102,128,107,121,86,103,119,97,87,87,94,102,93,81
08082404,94,109,96,104,106,82,103,94,127,105,98,118,94,93,100,97
08082406,104,109,117,111,99,102,0,116,103,112,102,109,115,108
08082407,90,92,134,82,95,0,108,114,95,0,100,96,112,92,0
08082408,94,98,92,111,102,92,96,100,103,122,108,91,86,88,92,111
08082409,104,104,114,129,103,107,106,96,102,104,109,113,110,108
08082410,102,119,120,104,94,124,104,121,89,95,123,93,95,91,113,105
08082411,116,111,80,119,94,108,101,80,128,100,79,121,100,104,113,113
08082412,104,101,107,92,89,104,91,106,94,101,119,105,98,99,115,94
10081801,82,113,98,96,89,90,89,100,101,100,97,86,101,98,101,104
10081802,91,97,105,98,100,97,95,103,118,109,89,115,111,109,110,85
10081803,85,98,92,98,120,88,101,119,103,96,104,114,98,104,109,118,87,89
10081805,104,116,96,78,104,86,101,114,95,88,118,100,87,94,101,115
10081806,0,81,86,86,113,103,122,86,105,100,96,120,113,116
10081807,99,128,121,95,112,100,103,112,95,88,94,96,101,110
10081808,109,97,87,92,93,115,126,0,86,82,105,0,109,101,116,104,110,93
10081809,115,114,99,111,112,103,93,102,93,109,0,111,90,84,118,111,83,107
10081810,93,115,114,0,115,90,99,104,107,101,91,95,99,86,103,102
10081811,113,105,111,89,126,92,105,94,100,80,89,88,101,98,108,102,98,94
10081812,124,128,87,113,91,98,88,92,89,97,123,111,120,102,102
