02052401,117,87,99,110,94,102,111,115
02052402,104,123,84,105,90,107,108,0,93,83,92,0,113
02052403,119,87,80,93,115,91,89,99,100,96,102,102,116,110,98,93
02052405,103,115,107,94,99,126,0,102,111
02052406,104,110,120,109,116,94,125,108,118,104,118,92
02052407,98,100,107,94,94,109,114,97,100,102,108,109
02052408,99,96,99,106,102,103,0,128,109,96,108,112,92,116,101
02052409,107,112,105,117,108,107,130,89,95,108,108,98,104
02052410,102,87,114,97,86,106,85,0,113,113,118,91
02052411,109,89,99,90,109,114,99,88,112,109,120,104
02052412,120,121,126,96,110,110,98,101,101,116,109,118,93
04052401,120,92,102,88,109,115,93,122,100,90,88,93
04052402,91,94,105,81,112,107,100,102,114,98,0,93,98,108,93,121,103,100
04052403,98,86,104,90,119,104,100,98,113,98,91,104,115,93,93
04052404,117,97,111,110,0,97,90,96,89,106,103,113,101
04052406,89,104,103,112,0,106,101,94,86,108,97,98,112,100,89,115,119,91
04052407,87,104,102,106,117,106,98,97,81,98,103,89,100,110,90
04052408,0,80,112,90,98,96,91,101,0,115,84,103,107,91,95
04052409,100,116,118,113,118,99,111,114,96,105,0,93,108,90,98,120,99,111
04052410,94,119,86,99,115,122,104,111,106,101,87,91,98,97,114,118
04052411,90,68,113,109,107,85,111,71,132,84,108
04052412,92,102,93,112,104,107,95,0,94,89,93,118,84,87,115,101,81
10052401,111,90,109,112,102,104,0,84,90,106,86,117,105,109,114
10052402,98,106,94,111,105,95,102,78,0,0,114,99,90,95,0,91,98,100
10052403,92,111,92,99,111,106,97,86,107,92,104,96,98,105,97,99
10052406,107,98,112,99,93,0,97,118,122,92,104,84,90,88
10052407,105,87,85,107,108,98,95,95,105,107,108,106,102,106,99
10052408,102,86,97,88,97,92,98,102,105,99,104,90
10052409,77,97,76,108,109,92,105,110,91,95,92,118,103,99
10052410,100,101,115,84,133,87,118,113,93,110,151,115
10052411,102,124,111,95,101,116,94,109,103,98,92,99
10052412,119,85,109,103,98,105,123,123,110,101,109,0,97,0
