05081801,110,105,100,106,83,112,103,92,88,101,112,117,89,111,92,100
05081802,100,105,95,110,103,110,87,105,93,101,93,95,117,102,109,89
05081803,90,94,112,119,99,103,98,91,89,95,112,95,115,105,113,108
05081804,97,113,104,111,107,124,92,103,121,97,121,105,105,97,95,114
05081806,107,120,111,87,115,105,108,0,87,116,89,104,108,84,123,97
05081807,103,101,88,86,108,88,101,94,91,81,118,100,93,92,103,100
05081808,89,82,65,99,92,114,104,115,96,100,90,105,94,129,93,96
05081809,123,105,111,123,101,97,101,0,116,113,103
05081810,124,114,111,98,109,106,110,101,88,125,118,96,93,89
05081811,0,86,0,120,116,105,104,115,119,107,99,91,85,98,132,125
05081812,96,106,103,116,106,121,90,116,127,112,115,96,99,88,100
08082801,106,107,99,97,99,104,96,97,102,109,118,94,99,108,87
08082802,88,90,115,86,114,102,109,117,115,110,89,110,97,120
08082804,89,103,98,107,87,103,103,105,98,101,87,86,88,115
08082805,92,109,107,111,104,98,95,91,113,121,106,114,91,114,91,115
08082807,109,105,106,95,110,101,95,87,111,0,74,108,102,111,101,0
08082808,88,81,85,106,101,102,102,106,109,97,86,104,91,116,99,114
08082809,91,102,103,109,106,127,94,114,96,98,102,145,97,109,100,125
08082810,108,92,110,90,114,123,92,111,104,118,112,122,110
08082811,98,111,105,121,114,106,107,122,88,96,121,103,109,119,106,103
08082812,101,107,98,102,89,110,100,97,101,92,93,91,97,114,108,103
