06094401,89,95,97,104,88,106,86,95,94,83,104,98,106,99,97
06094402,88,98,112,93,111,112,112,98,118,89,94,97,117
06094403,109,103,95,129,105,100,99,110,112,90,108,94,115
06094406,106,108,78,92,85,112,106,103,112,88,106,93,115,91,61,91
06094407,84,128,91,99,90,110,106,102,108,106,109,95,101
06094408,105,106,109,90,112,110,96,95,83,98,102,121,86
06094409,119,129,116,88,95,110,106,88,101,103
06094410,111,99,94,117,98,97,108,109,123,110,111
06094411,104,109,97,116,99,96,107,111,106,111,117,111,89,97,85,101,113,102
06094412,128,104,120,90,100,103,93,94,68,116,118
09094301,93,96,97,103,99,92,106,88,104,96,88,89
09094302,103,106,114,110,101,116,102,86,85,99,109
09094303,92,104,99,85,99,86,94,110,117,109,91,106,104,100
09094304,103,109,89,90,103,90,93,112,109,88,99,87
09094306,108,89,103,94,109,113,101,116,83,105
09094307,116,111,92,106,107,112,94,100,93,108,103,118,111
09094308,104,107,107,114,115,105,0,109,116
09094309,116,88,124,101,109,97,115,106,106,117,106,129,107
09094310,95,95,122,115,101,86,112,119,114,86,135,63,108,109,83,114,110,110
09094311,117,113,110,123,100,87,115,90,97,92,100
09094312,103,88,107,117,101,103,98,96,118,94,126,107,97,110
