RX04061201,97,112,105,111,106,107,0,102,0,93,103,117
RX04061202,113,110,91,101,92,101,102,106,126
RX04061203,95,88,92,109,98,108,110,86,111,98,99,108
RX04061204,108,87,117,118,85,87,87,97,101,93,83,82,94,100,0,101
RX04061205,109,0,101,131,89,107,83,86,84,99,97,97,87,98
RX04061206,85,106,113,105,96,84,84,91,100,95,118,107,97,99,100
RX04061207,94,107,101,99,105,95,112,92,109,118,108,111,87,96,104
RX04061208,88,109,103,85,112,90,92,110,87,109,107,105,95,114,112,115
RX04061209,101,112,95,110,92,88,91,93,107,106,97,111,101,93,96,123
RX04061210,124,95,93,90,95,121,112,85,85,109,96,108,107,110,85,111
RX04061211,115,114,116,104,108,119,109,102,90,97,121,91,132,118,110
RX04061212,111,110,113,100,99,103,127,111,105,121,113,87,0,107,92
RX05062401,0,94,121,0,89,86,124,126,127,101,0,115
RX05062402,110,91,100,92,111,0,0,105,0,0,90,0,100,110
RX05062403,112,113,94,0,0,0,0,92,97,100,92,94,110,95
RX05062404,101,101,99,98,91,92,87,91,106,89,98,89,100,113
RX05062405,83,93,98,0,101,93,94,0,89,0,102,98,89,101,104
RX05062406,102,115,129,93,101,108,86,111,95
RX05062407,87,92,109,93,103,106,122,86,98,90,97,86,116,101,107
RX05062408,100,106,127,101,95,96,93,128,102,94,95,105,88,93,85
RX05062409,100,113,94,95,104,88,119,129,98,95,106,91
RX05062410,105,107,116,122,92,108,96,102,91,105,93,113,130,104,107
RX05062411,103,119,110,105,108,99,102,116,106,62,103,93,80,103,98,97,90,104
RX05062412,106,104,98,105,97,96,91,91,91,118,97,98,85,99,119,86
RX08063401,114,106,87,80,110,102,114,115,100,106,88,112,88,81,0
RX08063402,93,94,0,97,96,111,0,98,96,109,107,104,92,90,81,0
RX08063403,99,108,82,0,113,121,90,0,98,110,96,102,90,0,0,94
RX08063404,108,107,112,109,121,97,111,87,0,114,91,93
RX08063405,96,88,99,0,103,97,103,99,90,0,120,96,106,114,118,93,114,101
RX08063406,102,114,100,106,90,102,109,112,101,110,95,114,89,106,110
RX08063407,0,121,98,96,88,0,95,0,119,0,108,0,66,94,121,107
RX08063408,95,112,105,96,90,120,84,106,102,93,94,99,99,88
RX08063409,98,102,145,104,120,103,109,93,80
RX08063410,128,97,108,108,117,104,91,104,100,95,96,126,123,125
RX08063411,111,112,78,113,108,110,134,95,115,111,127,92,97,106,113,124,111
RX08063412,117,125,120,88,86,94,105,95,102,127,115,81,108,95,105,102
