06181201,118,95,96,97,85,105,91,93,93,91,95,90,103,119,84,102
06181202,103,106,112,108,103,106,89,91,92,109,87,109,100,88,90,93
06181203,105,123,89,85,104,104,96,102,102,95,95,98,118,99,102,94
06181205,99,108,114,129,106,116,86,112,107,115,120,93,103,106,97,96
06181207,97,107,118,105,93,88,104,93,91,0,101,97,124,103,106,107
06181208,97,101,123,113,87,95,111,86,111,100,106,95,84,83,112,109
06181209,105,91,122,103,88,100,91,108,100,90,92,103,114,88,100,87
06181210,88,103,99,98,101,123,86,114,97,103,100,98,97,120,110,131
06181211,116,107,72,87,113,115,109,93,107,102,91,102,107,117,73,117
06181212,102,85,97,91,93,92,108,101,113,115,117,80,121,84,106,97
08181201,99,119,106,119,94,103,95,106,120,80,89,110,103,110,106,116
08181202,84,101,99,101,93,95,94,94,113,93,87,96,92,114
08181204,89,101,94,0,99,95,97,96,88,117,97,102,102
08181205,91,115,116,114,118,124,99,118,113,111,112,88,109,105,99,96
08181206,89,125,108,111,113,112,110,111,90,102
08181207,104,107,104,114,122,101,119,129,103,98,91,93,114,114,97,119
08181208,109,102,91,98,117,110,115,89,117,123,101,107,117,111,96,0
08181209,111,109,129,100,98,95,113,115,113,108,111,100,120,92
08181210,112,107,117,125,102,107,117,98,92
08181211,71,112,100,120,116,92,81,109,119
08181212,108,93,111,115,91,130,106,119,104,117
