03181301,0,0,111,99,82,84,111,0,0,98,104,0,90,110,92,120
03181302,0,0,82,0,109,0,0,0,0,109,104,0,112,91,0,105
03181303,101,92,102,115,105,108,106,95,84,0,115,96,95,93,110
03181304,96,113,0,99,107,105,82,113,0,0,85,92,104,105,113,100
03181305,90,96,102,83,102,87,97,86,82,97,108,103,94,89,102,107
03181306,97,90,91,101,102,93,97,0,119,110,106,0,109,118,103,96
03181307,98,114,101,93,106,91,108,93,113,82,105,113,102,103,124
03181308,94,113,0,109,99,101,103,104,84,94,98,102,97,87,84,106
03181309,99,104,113,98,101,86,97,90,112,95,115,96,85,95,102
03181310,89,85,91,89,85,103,96,120,106,94,100,86,113,99,108,94
03181311,102,102,88,121,91,88,102,91,124,121,103,91,93,111,113,98
03181312,116,88,86,106,99,113,114,105,105,96,97
06183701,103,92,90,95,104,97,101,80,103,95,89,97,89,99,103,131
06183702,86,106,83,91,100,117,88,113,97,107,94,105,103,110,100
06183703,96,97,122,94,90,88,101,105,86,92,84,92,90,87,97,94
06183704,101,90,107,114,90,98,114,84,0,96,101,107,94,98,97,102,0,96
06183705,103,86,101,108,88,86,0,95,105,97,92,94,89,101,100,90
06183706,104,95,71,81,130,101,95,115,107,87,101,105,95,110,72,117
06183707,106,97,86,100,95,122,112,121,104,103,96,109
06183708,0,112,97,100,91,90,100,90,88,94,89,107,94,95,90,106
06183709,86,115,101,127,109,67,107,109,109,106,112
06183710,94,100,79,115,107,119,111,116,115,106,115,98,83,87,120,107
06183711,91,99,99,99,109,126,88,73,127,72,83,88
06183712,87,102,97,104,106,112,112,100,94,104,116,86,112,98,102,108
09182701,91,87,104,87,107,91,117,114,103,114,84,119,102,89,99,0
09182702,100,95,93,119,92,110,97,92,101,96,110,89,95,101,121,100
09182703,0,100,105,100,101,95,107,110,98,120,109,0,109,111,87,95
09182704,100,90,113,0,92,117,107,104,106,0,95,110,97,104,98,98
09182705,105,113,98,112,126,0,98,0,108,99,105,90,111,91,92,103,107
09182706,101,99,94,126,123,117,112,104,105,110,101,110,102,99,88,99
09182707,85,87,83,95,114,96,94,90,105,101,95,113,98,93,84,129
09182708,119,96,115,99,110,111,118,115,95,115,88,101,107,101,115,123
09182709,84,105,119,98,129,105,122,118,114,112
09182710,96,115,94,105,103,106,111,124,110,102,122,119,96,114,118,101
09182711,118,113,86,114,120,133,106,84,103,113,117,113,117
09182712,117,109,101,102,122,111,107,118,114,100,117,102,104
