06062701,102,99,103,95,100,111,89,101,0,86,0,91,0,94,84,89
06062702,92,108,114,99,90,91,89,97,103,106,92,104,100,93,91,116
06062703,112,121,113,0,89,0,116,86,92,101,85,105,87,98,0,100
06062704,112,99,88,112,94,108,97,99,111,110,92,87,101,98,100,103
06062705,89,106,106,0,99,105,103,107,0,0,99,116,83,101,83,92
06062707,98,118,0,113,116,104,104,95,111,122,115,108,125,113
06062708,95,104,94,95,90,108,81,91,127,112,93,90,83,84,99,99
06062709,120,107,125,89,108,93,105,104,104,96,112,94,96,93,116,96
06062710,105,115,116,115,96,94,107,116,104,109,114,95,112,96,83,100
06062711,114,101,0,106,105,109,111,92,88,81,113,103,105,99,89,96
06062712,106,117,124,97,99,94,99,97,121,97,115,112,0,93,108,98
07061501,92,113,88,0,111,102,0,0,108,93,83,111,95,86,86,96
07061502,110,101,0,97,88,92,111,0,105,117,116,94,0,0,88,99
07061503,91,113,0,108,96,105,102,0,110,122,109,97,104,91,94,107
07061504,106,89,99,110,95,90,92,105,111,119,110,105,116,96,95,104
07061505,113,96,119,86,91,106,99,82,94,124,111,0,88,80,112,102
07061506,94,98,102,85,101,96,104,89,104,94,95,110,89,106,86,125
07061507,103,101,106,98,91,104,90,103,85,89,91,107,98,84,111,107
07061508,99,122,95,104,104,93,96,115,106,99,97,96,94,106,99,115
07061509,128,97,102,106,94,95,96,0,93,107,108,101,86,102,87
07061510,101,101,103,97,109,92,101,97,89,108,84,98,110,101,103,115
07061511,103,84,89,107,99,98,125,96,102,108,101,91,117,97,99,108
07061512,93,120,119,103,103,86,93,119,94,103,97,86,98,90,110,108
09061701,101,120,92,91,108,113,113,117,110,91
09061702,0,0,98,116,112,94,111,86,120,103,100,0,92,100
09061703,98,108,115,95,96,105,85,114,99,91,108,108,86,83,89,0
09061704,93,106,103,116,82,118,114,85,87,82,102,0,109,100
09061706,93,90,85,101,100,101,103,99,107,103
09061707,101,111,112,115,0,0,114,106,114,119,108,126
09061708,101,113,116,88,103,103,117,92,117,100,96
09061709,93,113,112,126,93,91,104,121,94,110,98
09061710,101,110,112,104,125,113,106,114,119,73,119
09061711,111,68,111,87,81,97,135,111,110,105
09061712,107,95,87,95,95,108,102,117,105,100,114,96,111,89,98,99
