01042101,114,83,113,115,111,127,104,101,103
01042102,100,111,0,108,98,106,115,95,118,103,88,101,103
01042103,101,101,95,97,91,126,97,93,104,100,96,113,99
01042104,105,90,107,115,103,97,99,96,122,110,95,109,106,98
01042106,93,120,108,111,0,92,109,0,86,105,111,115,86,112,120,92
01042107,95,102,106,113,111,103,106,113,103,86,124,112,101
01042108,105,85,123,102,113,90,98,104,109,107,125,114
01042109,107,85,102,100,108,116,103,108,98,105,97,119,112
01042110,0,90,111,114,0,77,101,106
01042111,90,94,84,112,128,102,92,92,99,102,126,92,121,96
01042112,119,108,89,104,100,101,0,110,115,129
06044101,95,96,115,85,104,120,98,98,90,106,107
06044102,125,87,98,90,112,103,113,96,103
06044103,106,107,113,105,98,108,103,93,96,117,111,96,92,108,109,81
06044104,96,93,85,110,98,85,100,115,94
06044106,97,91,102,0,108,99,112,121,116,85,120,101,102,0,112,110
06044107,95,97,87,106,114,106,105,95,97,124,100,92,92,86,113,118,100,95
06044108,110,95,90,110,97,120,99,116,96,127,92,92,87,92,117,95
06044109,107,71,108,109,118,100,90,91,104,115
06044110,90,107,107,112,131,117,108,109,126
06044111,115,84,112,84,103,94,112,117,91,131,101,125,98
06044112,96,102,117,93,108,114,111,102,105,93,102,104,78,114
09044101,95,90,96,100,113,96,108,91,117,99,121,86,102
09044102,101,101,97,83,113,94,109,102,91,86,87
09044103,85,119,102,99,101,0,99,112,93,105,113,92,100,117,115,101
09044104,106,94,93,103,106,83,87,88,117,105,93,94
09044106,115,81,97,122,103,91,113,95,92,93,92,101,105,94,109,102
09044107,128,111,115,118,112,98,106,88,118,120,72
09044108,91,116,108,113,115,93,120,89,90,83,91,84,103
09044109,149,102,124,128,116,93,99,91,111,103,97,107,101
09044110,123,120,96,110,107,110,125,111,101,100,97,119
09044111,117,126,110,120,106,99,111,92,115,120,113
09044112,0,89,93,108,103,109,83,106,102,118,95,95,87
