06165901,102,84,97,79,95,82,82,98,94,92,86,95,125,94,84,103
06165902,96,106,112,91,112,101,124,94,117,99,90,114,103,90,109
06165903,79,94,108,107,83,120,104,104,100,90,120,117,98,110,111,98
06165906,83,92,97,0,105,113,87,121,112,103,105,119,89,115,0,127
06165907,112,97,112,106,114,105,100,105,114,100,106,102,100,111,107,124
06165908,115,108,108,109,94,83,112,114,115,98,107,110,87,96,112
06165909,111,117,116,96,114,111,106,70,85,95,114,95,111,0
06165910,139,124,96,119,98,125,115,125,88,103,139,118,96,121,125,113
06165911,96,113,123,111,123,95,92,102,111,94,110,105,99,111,99,95
09165901,104,110,129,86,94,91,92,85,110,89,89,97,97,87,104,106
09165902,111,111,93,95,113,107,96,88,116,115,117,110,102,104,92,112,89
09165903,91,88,98,117,113,106,104,105,102,106,99,114,91
09165904,107,97,105,97,83,90,93,111,112,91,98,113,110,104,101
09165906,107,112,126,85,110,104,113,113
09165907,111,112,86,83,116,86,103,0,105,96,95,116,104,90,115,97
09165908,110,81,106,92,119,118,104,98,116,94,83,116,105,92,124,115
09165909,105,119,107,126,95,127,109,112,106,88
09165910,115,92,91,115,93,104,103,93,105,91,116,93,108,111,113,105
09165911,99,102,112,118,101,105,98,103,121,117,96,112,101,105,111,139
09165912,129,101,118,118,99,110,88,105,123,103,102,116,93,113,131,125
