RX05171401,46.7 ,65.4 ,54.3 ,46.1 ,43.6 ,49.0 ,53.5 ,52.4 ,49.9 ,59.4 ,46.6 ,51.2 ,47.4 ,44.7 ,47.2 ,42.5 
RX05171402,48.6 ,43.0 ,55.4 ,49.4 ,49.1 ,54.8 ,50.9 ,50.8 ,51.8 ,48.5 ,52.9 ,48.5 ,45.4 ,52.6 ,43.0 ,55.4 
RX05171403,53.0 ,50.6 ,46.7 ,55.3 ,52.8 ,50.1 ,46.3 ,49.0 ,53.3 ,55.2 ,46.0 ,52.3 ,63.1 ,42.2 ,43.1 ,41.1 
RX05171404,43.5 ,50.9 ,44.5 ,49.8 ,56.2 ,52.5 ,46.2 ,50.6 ,56.5 ,45.6 ,53.7 ,,,,,
RX05171405,51.2 ,48.9 ,47.7 ,57.0 ,60.7 ,48.9 ,49.8 ,47.8 ,45.6 ,45.3 ,64.8 ,43.3 ,42.6 ,51.3 ,42.6 ,52.5 
RX05171406,59.4 ,49.9 ,57.3 ,58.5 ,45.5 ,46.3 ,49.0 ,42.8 ,50.6 ,48.9 ,50.2 ,50.2 ,56.9 ,40.9 ,41.8 ,51.8 
RX05171407,34.6 ,49.2 ,54.1 ,45.9 ,57.4 ,48.6 ,49.5 ,47.4 ,51.0 ,49.5 ,56.9 ,43.7 ,55.8 ,55.6 ,45.7 ,55.1 
RX05171408,44.0 ,49.2 ,58.0 ,45.3 ,52.8 ,54.5 ,51.0 ,43.1 ,46.9 ,47.5 ,50.4 ,46.3 ,52.6 ,58.4 ,49.1 ,50.8 
RX05171409,48.4 ,42.0 ,49.9 ,55.7 ,52.9 ,51.1 ,,,,,,,,,,
RX05171410,47.7 ,52.5 ,47.4 ,46.4 ,46.0 ,48.8 ,51.2 ,48.7 ,61.4 ,49.2 ,49.6 ,37.2 ,53.6 ,55.4 ,52.5 ,52.3 
RX05171411,49.2 ,45.9 ,51.5 ,49.1 ,55.4 ,54.0 ,48.0 ,44.4 ,50.4 ,52.2 ,,,,,,
RX05171412,53.3 ,47.0 ,56.3 ,51.3 ,41.1 ,57.9 ,45.7 ,49.7 ,51.0 ,45.5 ,52.1 ,44.4 ,42.3 ,55.4 ,56.0 ,51.1 
RX08172401,51.6 ,46.5 ,53.3 ,44.5 ,56.1 ,54.4 ,46.8 ,44.3 ,49.0 ,50.3 ,49.5 ,49.4 ,57.1 ,43.1 ,52.0 ,52.2 
RX08172402,51.2 ,60.4 ,44.8 ,46.5 ,46.6 ,52.4 ,45.7 ,47.0 ,49.9 ,55.6 ,53.2 ,50.8 ,51.9 ,44.3 ,,
RX08172403,56.5 ,49.2 ,53.6 ,45.3 ,48.3 ,45.3 ,47.0 ,49.0 ,46.2 ,49.7 ,60.6 ,49.3 ,,,,
RX08172406,43.1 ,59.2 ,56.6 ,48.1 ,46.1 ,46.7 ,55.2 ,47.2 ,44.0 ,57.2 ,46.3 ,58.1 ,50.8 ,46.7 ,44.9 ,
RX08172407,50.8 ,45.9 ,46.6 ,56.5 ,49.8 ,50.2 ,50.9 ,54.0 ,49.9 ,50.3 ,48.5 ,60.5 ,39.3 ,51.6 ,45.9 ,49.2 
RX08172408,50.9 ,53.0 ,58.2 ,46.4 ,49.1 ,55.4 ,48.0 ,45.7 ,48.7 ,46.7 ,47.2 ,41.8 ,48.0 ,44.0 ,66.9 ,
RX08172409,53.7 ,44.6 ,43.5 ,50.0 ,51.0 ,45.9 ,53.8 ,54.5 ,50.6 ,56.1 ,51.6 ,47.4 ,49.3 ,50.5 ,47.5 ,
RX08172410,45.4 ,43.9 ,50.1 ,61.8 ,51.2 ,49.6 ,48.8 ,49.5 ,49.2 ,47.5 ,59.5 ,49.7 ,52.2 ,41.7 ,,
RX08172411,54.7 ,48.2 ,47.5 ,49.6 ,53.3 ,48.8 ,48.0 ,49.9 ,,,,,,,,
RX08172412,44.6 ,48.8 ,50.8 ,49.7 ,42.6 ,53.9 ,47.1 ,48.7 ,42.8 ,46.3 ,53.7 ,55.9 ,54.3 ,51.7 ,55.7 ,53.4 
