,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
”ŸŠÙ,,,,,,,,,,,,,,,,,,
RX02152101,49.8,53.1,49.3,45.9,57.1,48.1,49.2,48.4,48,51.2, , , , , , , , 
RX02152102,49.5,50.7,46.8,45,51.2,50.7,46.4,52,48.7,55.8,48.9,53,51.4, , , , , 
RX02152103,52.2,49.8,48.5,49,48.3,45.5,48.8,49.1,51.1,44.9,52.9,59.6,41.7,58.6, , , , 
RX02152104,45.1,45.6,49.6,43.8,50.8,51.5,53,52.7,55.7,55.3,52.6,42.6,51.6, , , , , 
RX02152105,49.4,50.5,52.5,45.1,47.7,49.9,53.5,51.3, , , , , , , , , , 
RX02152106,53.5,48,51.7,49.8,51.3,49.6,49.7,46.3, , , , , , , , , , 
RX02152107,54,46.9,50.4,47.1,54,44,53.5,43.6,50.2,55.1,47.2,48.1,55.8, , , , , 
RX02152108,50.4,51.8,45.8,49.7,46.3,51.9,52.8,48.8,52.5,47.8,48,55.9,48.2, , , , , 
RX02152109,52.7,50.8,45.5,47,57.7,48.2,51.7,47.6,53.9,49.8,49.2,48.3,47.6, , , , , 
RX02152110,44.8,47.5,50.3,49.5,59.4,53.4,52,42.4,48.8,50,51.8, , , , , , , 
RX02152111,51.7,49.7,45,54.4,52.2,47.3,52.7,46.9,50.8,51.5,46.4,57.1,50.2,44.1, , , , 
RX02152112,50,50.8,50.2,45.1,46.3,56.4,54.1,49.2,47.7,52.1,49.3,48.7, , , , , , 
•Ÿ“‡, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
RX03152302,43.3,43.7,51.6,52,55.4,51.1,47.7,44.7,49.4,50.9,50.4,53.9,51.3,51.5,53.1, , , 
RX03152303,51.5,42.8,53.8,49.5,50.2,51.8,50.7,46.1,45.3,49.1,51.9,51.4,53.2,46.8,56, , , 
, , , , , , , , , , , , , , , , , , 
RX03152305,55.5,43.4,50.1,49,53.4,57.7,48.7,46.2,49.9,47.6,48.6, , , , , , , 
RX03152306,47.6,53.2,59.6,54.2,45.1,54.2,43.8,50.6,55.3,55.9,48.4,35.8,56.1,44.2,46.9,48.9, , 
RX03152307,48.5,49.6,50.6,53.3,55.2,48.1,42.6,53.8,53.4,49.7,55.3,50.4,45,53.9,43.9,46.7, , 
RX03152308,49,49.9,46.9,51.2,51.7,49.4,49.4,54,54.9,42.3,49.7,52.6,49, , , , , 
, , , , , , , , , , , , , , , , , , 
RX03152310,50.1,51.7,47.5,51.6,53.5,50.1,49.7,48,47.9,49.9, , , , , , , , 
RX03152311,42.1,50.1,54.1,50.2,48.1,52.3,43.7,51.5,43.2,46.7,61.4,52.2,51.5,55.5,47.6, , , 
RX03152312,53.9,57,48.9,48.9,51,36.8,49.4,51.1,43.4,52.6,54.7,55.1,52.9,42.9,53.2,48.5, , 
’†‹ž,,,,,,,,,,,,,,,,,,
, , , , , , , , , , , , , , , , , , 
RX07153302,46.6,45.7,50.6,45.6,52.6,47,43.2,47.8,52.5,47,49.6,52.4,58.5,46.9,54.7,59.4, , 
RX07153303,55.9,42.2,47.2,58.5,44.6,63.1,55.1,49.9,47.9,36,35.8,48.2,44.6,66,33.6,67.4,48.1,55.7
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
RX07153306,53.3,47.1,50.6,53.2,47.3,49.2,59.8,43.5,47.2,44.6,45,55,53.4,54.5,48.3,48.2, , 
RX07153307,49.8,51.1,51.2,44.3,51.6,36.5,41.5,54.5,68.7,57.7,69.6,42.1,39.3,61.6,38.1,46.7,40.1,55.8
RX07153308,47.1,51.6,50.5,44.5,46.5,47.7,48.5,55.1,47.8,52.3,49.1,45.9,55.1,65,48.1,45.2, , 
RX07153309,48,56.2,43,49.3,50.3,48.6,60.8,48.8,52.9,51.8,46.7,43.2,45.6,49.9,54.8, , , 
RX07153310,43.6,57.2,39.4,49.4,43.9,52.7,51.3,53.7,49.6,63.4,53.5,51,43,53.7,50.1,44.5, , 
RX07153311,52.7,51.7,38.5,75.9,56.3,50.9,40,42.9,44.2,52.1,42.4,62.6,58,53.2,55.3,48.8,34.9,39.6
, , , , , , , , , , , , , , , , , , 
