,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
íÜéR,,,,,,,,,,,,,,,,,,
RX06152401,50.2,44.9,44,56.4,53.3,47.5,47.6,50.5,51.3,47,56.5,43.6,43.3,54.9,48,60.9, , 
RX06152402,48.2,45.3,57.4,50.8,40.6,57.6,51.7,47.6,43.8,50.7,54.4,47,39.3,53,49.9,62.6, , 
RX06152403,56.7,49.4,42.6,42.2,49.4,55.4,46.2,51.7,54.4,52.4,52.1,44.1,61.5,42.7,51.6,47.7, , 
, , , , , , , , , , , , , , , , , , 
RX06152405,46.9,50.8,42.2,64.5,45.9,52.8,43.9,56.4,45.4,52.6,47.6,51.1,46.7,50.2,52.1,51.1, , 
RX06152406,52.6,39.6,49.7,49.7,46.6,59.5,58.3,46.2,58.5,47.3,43.9,55,46.7,45.9,47.6,53, , 
RX06152407,53.5,41.5,45.5,51.5,51.2,50.5,48.8,47.6,47,49.5,49.9,48,56.9,58.5, , , , 
RX06152408,47.1,43.9,55.5,43.9,52,54,50.3,57.2,43.4,60.9,52.1,49.8,46.1,44.1,52,47.8, , 
, , , , , , , , , , , , , , , , , , 
RX06152410,48.6,54.6,47.4,49,48,47.8,45.5,52.6,43.6,50.7,50.1,45.4,51.5,49.9,57.7,57.5, , 
RX06152411,50.7,49.6,56.1,48.9,48.8,47.3,49.1,55.7,48.3,50.6,44.9, , , , , , , 
RX06152412,47.1,42.9,47.4,42.5,54.1,54.1,54.6,51.4,55.7,50.6,54.4,47.7,47.3, , , , , 
ç„ê_, , , , , , , , , , , , , , , , , , 
RX09151401,52,54.4,49.2,47.7,49.2,49.4,50.7,57.4,47.5,58.2,42.5,47.1,51,47.1,49.6,47, , 
RX09151402,49.4,57.1,38.3,52,49.8,53.7,51.1,55.9,39.4,45.6,51.8,62.8,55.5,42.2,48.1,47.1, , 
RX09151403,50.6,51.4,50.8,46.6,45.3,53,46.1,40.6,52.4,45,55.3,54.1,52.6,54.3,51.9, , , 
RX09151404,56.8,56.1,49,49.5,47.9,58.8,55.1,50.2,51,44,42,51.2,45.8,42.6,49.8, , , 
RX09151405,48.4,46.5,50.4,48.3,50.6,53.5,54,48.8,52.4,49.5,46.4,51.3, , , , , , 
RX09151406,49.6,53.9,54.2,46.5,54.6,51.1,42.2,47.7, , , , , , , , , , 
RX09151407,45.2,52.5,51.8,49.9,54.6,47.7,50.9,46.1,56,47.5,47.7, , , , , , , 
RX09151408,54.7,47.6,44.3,52.4,54.9,55.3,46.4,52.7,51.5,53.1,39.8,47.1, , , , , , 
RX09151409,53.8,47.7,56.8,47.3,54.4,46.9,45.1,50.5,47.6, , , , , , , , , 
RX09151410,56.5,58.9,47.9,46.7,45,42.3,45.4,45.6,45.3,46.3,45.7,51.7,54.3,56.3,50,62.1, , 
RX09151411,60.4,49.4,44.7,46,48.5,48.8,60.4,47.5,52,55.9,42.7,49.7,50.7,51.2,46.4,45.6, , 
RX09151412,48,51.5,46.1,52.3,47.7,53.5,52.8,49,50.9,47.8,46.1,50.1,40.3,47.3,64.3,52.3, , 
0,,,,,,,,,,,,,,,,,,
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
