,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
”ŸŠÙ,,,,,,,,,,,,,,,,,,
RX02151601,45.5,52.6,52.6,52.3,48,53.4,49.6,51.9,47.8,53.1,48,45.2, , , , , , 
RX02151602,51,49,48.1,45.6,58.3,49.6,53.6,45.2,50.3,54.7,47,50.8,47.8,50.1,47.8,51.1, , 
RX02151603,48.2,48.6,50.5,44.2,48.2,49.6,44.9,56,54.2,49.4,50.6,49.7,55.9, , , , , 
RX02151604,41.3,45.6,58.1,60.3,49,55.1,50.5,51.6,50.9,50.7,44.7,42.3,55.7,47.4,49.9,46.8, , 
RX02151605,49.8,53.2,47.1,48.3,50.7,49.9,54.4,46.6, , , , , , , , , , 
RX02151606,46.7,45.7,47.2,50.2,49.3,53.1,55.8,45.9,56.1,49.8,51.3,48.9, , , , , , 
RX02151607,53.2,45.4,47.6,47.8,58.8,50.4,51.7,47.6,53.5,46.7,46.6,50.6, , , , , , 
RX02151608,44,52.8,50.3,51.6,52.5,47.3,51.2,49.2,51.6,46.1,51.5,46.4,55.4, , , , , 
, , , , , , , , , , , , , , , , , , 
RX02151610,51.1,44.9,49.2,49,50.9,49.9,57.1,51.7,50.3,50.2,44.8,51.2, , , , , , 
RX02151611,50.1,43.8,53.2,49.9,45.7,55.6,49.6,52.1, , , , , , , , , , 
RX02151612,44.9,43.2,47.2,47.6,51.3,53.2,42.7,48.8,53.2,56.3,41.8,49.1,52.2,60.7,55.2,52.7, , 
•Ÿ“‡, , , , , , , , , , , , , , , , , , 
RX03152201,52.5,50.3,50.8,43.9,57,44.6,43.5,51.7,50.9,51.2,53.8,52.1,44.3,56,47.4, , , 
RX03152202,52.7,51,47.5,47.7,51,46.6,55.4,46.4,55.9,44.5,48.1,52.3,52.4,58.1,46.9,43.3, , 
RX03152203,50.3,49.5,51.5,51.1,49.5,49.3,47.2,56.4,47.2,47.8,50.3,48.6,52.8,53,45.4, , , 
, , , , , , , , , , , , , , , , , , 
RX03152205,57.2,43.1,48.9,47,52.2,41.3,44.2,46.9,64.7,57.3,50.3,52.1,48,50.8,47.6,48.5, , 
RX03152206,48.4,46.2,48,53.2,51.9,50.9,45.9,52.3,49.6,42.1,49.9,52.8,50.1,56.2,49.4,53.3, , 
RX03152207,52.7,48.1,42.4,51.8,42.4,55.1,52.9,67.6,49,52,42.9,44,50.1,44.6,46.7,57.7, , 
RX03152208,51,48.4,50,49.5,47.5,51.3,50.6,53.5,49.9,54,51.2,50.8,42.3, , , , , 
RX03152209,44.2,51,51.2,54.8,58.3,50.6,43.1,53.7,48.1,47.3,47.6, , , , , , , 
RX03152210,50.6,51.3,53.3,46,51.1,52.1,46.4,51.3,49.1,51.2,46.1,44.1,51.7,55.7, , , , 
RX03152211,48.1,43.5,56.1,51.2,49.9,48.5,54.4,44.7,43.7,58.9,55.7,43.3,42.3,46.8,55.1,57.9, , 
RX03152212,51.4,50.4,67.2,49.1,46.3,45.4,43.5,58.5,48.3,46.2,50.2,45.2,56,44.4,49.2,48.7, , 
’†‹ž,,,,,,,,,,,,,,,,,,
RX07153201,46.6,51.7,51,49.5,54.2,46.2,45.2,49.8,51.8,50.2,53.8, , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , ,52,54.6, , , 
RX07153204,48.9,54,57.1,51,46.5,43.6,48.1,47.6,55.5,47.8, , , , , , , , 
RX07153206,48.9,54,57.1,51,46.5,43.6,48.1,47.6,55.5,47.8, , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
RX07153209,50.6,47.9,52.8,52.9,59.5,44,47.7,45.9,46.8,51.9,55,51.6,49.2,47.4,46.8, , , 
RX07153210,54.2,46.9,57.5,61.9,53.8,43.6,48.3,46.7,48.9,46.9,45.8,51.1,47.9,44.7,53.1,48.8, , 
, , , , , , , , , , , , , , , , , , 
RX07153212,51.3,50.3,55.9,40,41.2,45.5,47.5,45.2,44,45.4,41.6,61.8,68.3,54.6,49.2,58.2, , 
