,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
îüäŸ,,,,,,,,,,,,,,,,,,
RX02131301,52.2,47.1,51.2,48.8,49,50.3,49.1,51.4,55.3,45.7, , , , , , , , 
RX02131302,51.4,56.3,48.8,47.7,49.9,43.5,50.1,56.4,50,49.8,46.4,56.1,42.5,49.3,45.4,56.3, , 
RX02131303,52.3,48.5,49,56,46.7,48,49.7,52,52.1,46.7,50.8,49.6,48.5, , , , , 
RX02131304,42.9,49,49,46.9,43.8,47.7,48.8,48.4,68,48.8,53.7,55.1,48.3,50.2,43.8,55.8, , 
RX02131305,48.2,49.4,51.6,53.8,48.5,51.8,44.4,50.7,51.7, , , , , , , , , 
RX02131306,48.3,51.8,51.4,51.2,41.6,49.6,50.7,55.5, , , , , , , , , , 
RX02131307,49.2,53.6,54.5,49.2,54.9,51.2,48,45.8,55.5,50.2,43.8,49.5,44.6, , , , , 
RX02131308,51.8,50.6,52.6,51.4,49.8,49.9,47.5,45.7,50.7, , , , , , , , , 
RX02131309,49.5,47.8,49.7,52.4,49.9,52.1,46.4,48.5,48.5,57.5,48.2,49.5, , , , , , 
RX02131310,51.3,56.7,47.9,50.3,50.6,51.8,47.7,56.7,43.2,54.2,46.7,48.6,56,44,44.4, , , 
RX02131311,52.2,51.6,48.5,49.5,50,44.7,49.9,52.3,49.7,52.2,50.3,48,51.1, , , , , 
RX02131312,55.4,46.7,46.3,58,49.2,41.2,51.1,48.5,55.8,47.2,47.5,51,62.3,50.8,44.8,44.3, , 
ìåãû, , , , , , , , , , , , , , , , , , 
RX05133701,53,45.6,50.8,51.4,55.5,41.3,47.4,49.9,51.5,51.6,51.3,51.2,48.8,50.7, , , , 
RX05133702,40.7,48.7,44.5,51,48.2,50.2,52.7,53.6,51.7,42.8,53.5,47.7,54.3,49.9,57.2,53.3, , 
RX05133703,48.6,47.9,50.2,55.3,41.7,48.1,57.2,49.7,55.9,59.6,42.5,45.5,45,46.3,56.1,50.5, , 
RX05133704,52.5,50.8,56.2,47.1,50.3,50.4,52.3,45.3,51,39.8,46.2,56.5,42.8,46.4,51.6,60.8, , 
RX05133705,54.3,51.9,55.3,45.6,54.6,49.4,51.3,48.1,53.1,49.4,55.6,41.9,47.5,45.5,51.1,45.4, , 
RX05133706,48.1,45.1,56.7,59.9,45.4,50.9,47,56.7,54.8,51,43.9,41.3,50.7,41.3,51,56, , 
RX05133707,44.5,48.9,51.7,51.2,51.8,45,48.1,50.6,51.4,51.1,48.6,56.3,42,46,59.6,53.4, , 
RX05133709,49.3,44.8,47.1,58.6,42.3,56.4,48.8,50.5,41,51.7,48.2,47.6,58.8,60.9,51.2,42.7, , 
RX05133710,45.1,54,46.3,44.2,59.3,55.5,46.2,50.7,50.9,46.5,49.1,51.5,56.2,51.3,40.9,52.2, , 
RX05133711,55.7,51.5,44.8,64.8,49.9,48.3,48.4,54.2,51.8,60.3,47,50.1,43,44.1,42.5,43.6, , 
RX05133712,48.1,48.3,49.9,48.5,56.3,48.6,43.1,46.3,54.1,50.4,56.9,50.6,45.7,58.8,42,52.6, , 
ç„ê_,,,,,,,,,,,,,,,,,,
RX09133701,47.9,54.9,45.4,48.8,54.3,43.3,61.1,50.1,48.4,47.6,51.6,44.8,40.3,50.6,64.3,46.7, , 
RX09133702,54.8,50.6,52.1,58.4,50.3,47,52.6,53.9,55,45.4,50.5,45.4,41.8,42.1, , , , 
RX09133703,48.1,39,49.1,50,49,56.2,52.2,48.1,54.5,48,56.1,42.7,48.1,53.1,56.6,49.1, , 
RX09133705,47.3,44.1,49.9,51.4,47.1,47.1,51.1,47.8,49.8,52.7,54,57.6, , , , , , 
RX09133706,41.2,58.7,53.8,64.4,45.8,54.8,47.8,49.6,58.7,40.7,45.5,45.2,36,74.7,52.7,38.5,52.9,38.9
RX09133707,47,48.3,52.6,60.6,49.9,51.4,46.6,43.3,55.8,51.7,38.9,59.9,50.6,49.4,42.8,51.3, , 
RX09133708,72.4,61.6,56.5,56.3,55.9,48.8,42.8,50.6,49.1,55.5,43.5,36.7,58.1,45.6,53.1,45.8,32.2,35.4
RX09133709,57,54,50.2,50.5,46.9,43.9,52.2,47.8,47.4, , , , , , , , , 
RX09133710,51.7,59.2,44.6,47.7,51.8,50.8,54.8,57.6,47.5,60.1,46.6,44.3,47.9,45.5,41.3,48.9, , 
RX09133711,45.8,42.6,51.6,47.2,53.8,62.7,49.9,56,46.7,50.7,49.3,51.3,46.6,47.3,48.2, , , 
RX09133712,43.1,49.5,49.1,54.1,45.5,53.8,50.8,56,57.2,49.5,49.4,47.9,51.9,40.4,51.8, , , 
