RX06161401,54.4 ,40.6 ,51.3 ,45.9 ,47.6 ,46.0 ,59.5 ,45.9 ,53.1 ,42.0 ,51.3 ,55.1 ,46.0 ,53.1 ,52.1 ,56.1 
RX06161402,46.2 ,53.7 ,62.4 ,43.5 ,43.2 ,41.8 ,51.5 ,50.1 ,56.1 ,41.8 ,46.0 ,47.8 ,44.2 ,60.7 ,58.0 ,52.8 
RX06161403,40.9 ,47.2 ,49.5 ,47.2 ,48.1 ,47.7 ,48.4 ,46.7 ,54.1 ,49.0 ,57.9 ,52.4 ,45.7 ,50.6 ,57.3 ,57.3 
RX06161404,53.2 ,58.9 ,42.0 ,43.6 ,42.0 ,50.7 ,53.0 ,57.0 ,48.3 ,55.3 ,49.2 ,40.0 ,56.2 ,49.9 ,50.2 ,50.5 
RX06161405,60.6 ,41.1 ,42.5 ,49.8 ,59.1 ,44.5 ,43.4 ,47.6 ,51.3 ,48.9 ,49.7 ,46.9 ,62.3 ,59.4 ,44.9 ,47.8 
RX06161406,59.7 ,51.4 ,44.7 ,53.3 ,48.4 ,49.7 ,46.2 ,41.7 ,50.6 ,45.0 ,55.7 ,44.1 ,45.6 ,50.3 ,61.4 ,52.0 
RX06161407,53.5 ,48.8 ,46.9 ,50.8 ,47.7 ,52.8 ,55.3 ,48.4 ,44.4 ,45.3 ,59.2 ,43.5 ,51.8 ,48.5 ,50.7 ,52.2 
RX06161408,49.2 ,47.5 ,55.0 ,54.8 ,48.7 ,52.6 ,48.2 ,46.3 ,51.9 ,55.7 ,51.4 ,49.3 ,51.3 ,41.6 ,48.0 ,48.6 
RX06161410,47.8 ,52.9 ,51.1 ,51.8 ,55.9 ,48.3 ,47.2 ,46.6 ,52.3 ,47.2 ,50.0 ,57.2 ,48.1 ,42.9 ,48.2 ,52.4 
RX06161411,44.0 ,40.8 ,51.7 ,49.4 ,54.7 ,53.1 ,48.9 ,44.8 ,51.2 ,42.8 ,46.4 ,56.9 ,56.7 ,59.5 ,48.8 ,50.2 
RX08161401,57.0 ,48.5 ,58.6 ,58.7 ,48.5 ,47.2 ,43.3 ,48.0 ,44.0 ,55.8 ,51.2 ,41.5 ,49.7 ,52.4 ,54.8 ,40.8 
RX08161402,49.0 ,43.6 ,56.3 ,47.2 ,52.4 ,49.7 ,51.9 ,62.2 ,47.0 ,45.2 ,45.6 ,51.4 ,48.8 ,49.9 ,50.6 ,49.0 
RX08161403,63.8 ,47.6 ,43.7 ,51.4 ,50.4 ,59.0 ,49.1 ,52.3 ,49.8 ,47.3 ,45.3 ,50.4 ,50.3 ,47.4 ,44.3 ,47.8 
RX08161405,43.3 ,51.2 ,53.8 ,54.3 ,53.5 ,58.4 ,44.3 ,47.8 ,56.3 ,37.9 ,51.8 ,54.9 ,45.2 ,40.3 ,49.5 ,57.5 
RX08161406,48.9 ,55.6 ,54.0 ,47.8 ,43.5 ,51.6 ,52.5 ,51.2 ,41.2 ,41.1 ,49.1 ,45.9 ,54.4 ,50.3 ,54.7 ,58.1 
RX08161408,43.0 ,47.0 ,59.8 ,47.1 ,39.9 ,47.7 ,55.5 ,45.7 ,52.7 ,53.6 ,59.2 ,50.6 ,48.7 ,48.7 ,50.3 ,50.4 
RX08161409,52.3 ,53.4 ,51.9 ,46.9 ,52.6 ,49.6 ,47.4 ,47.4 ,49.2 ,49.2 ,,,,,,
RX08161411,49.9 ,49.5 ,49.7 ,47.3 ,56.6 ,54.9 ,43.1 ,48.1 ,57.1 ,48.1 ,55.6 ,50.1 ,45.6 ,45.1 ,49.3 ,
