RX03172101,50.8 ,48.9 ,54.1 ,50.5 ,49.0 ,50.0 ,46.9 ,56.5 ,45.4 ,43.2 ,51.0 ,53.8 ,,,,
RX03172102,55.0 ,56.7 ,49.7 ,47.3 ,36.6 ,48.4 ,47.3 ,60.2 ,50.7 ,46.6 ,46.6 ,49.3 ,56.9 ,47.0 ,55.3 ,46.6 
RX03172103,45.2 ,45.0 ,50.9 ,45.2 ,49.5 ,59.9 ,49.3 ,49.4 ,51.0 ,51.1 ,50.3 ,49.7 ,47.8 ,46.7 ,54.3 ,54.7 
RX03172104,46.5 ,48.1 ,58.2 ,46.8 ,59.4 ,55.9 ,51.4 ,46.0 ,45.6 ,46.3 ,51.4 ,51.8 ,44.7 ,45.8 ,52.0 ,
RX03172105,49.5 ,43.5 ,51.4 ,48.0 ,53.7 ,56.2 ,43.7 ,49.4 ,50.8 ,47.1 ,51.2 ,54.3 ,51.3 ,,,
RX03172106,49.9 ,50.8 ,50.4 ,54.0 ,52.3 ,47.8 ,47.3 ,45.9 ,52.3 ,51.2 ,48.7 ,49.2 ,,,,
RX03172107,35.4 ,55.7 ,52.0 ,50.1 ,53.2 ,48.1 ,56.0 ,45.0 ,48.0 ,53.5 ,46.1 ,40.3 ,50.5 ,54.2 ,60.3 ,51.7 
RX03172108,56.0 ,42.5 ,53.3 ,57.5 ,39.5 ,46.4 ,54.2 ,55.2 ,54.5 ,49.1 ,51.8 ,45.4 ,54.5 ,43.3 ,47.7 ,49.1 
RX03172109,51.4 ,55.2 ,47.8 ,50.0 ,49.9 ,55.1 ,41.5 ,50.3 ,48.7 ,,,,,,,
RX03172110,51.2 ,45.5 ,50.8 ,61.0 ,53.2 ,43.9 ,43.7 ,49.0 ,52.0 ,52.5 ,48.8 ,44.0 ,45.7 ,58.9 ,49.6 ,
RX03172111,48.3 ,58.0 ,50.2 ,48.3 ,57.1 ,51.3 ,37.4 ,45.3 ,47.9 ,53.7 ,48.6 ,55.7 ,47.8 ,49.5 ,53.8 ,47.0 
RX03172112,53.1 ,59.5 ,49.7 ,46.7 ,51.1 ,48.6 ,52.3 ,50.5 ,46.4 ,47.1 ,47.9 ,45.1 ,51.7 ,53.2 ,47.2 ,
RX07173102,49.9 ,41.4 ,48.2 ,55.2 ,46.4 ,52.4 ,48.4 ,61.4 ,50.3 ,38.7 ,55.8 ,49.0 ,50.7 ,55.0 ,46.4 ,50.8 
RX07173103,61.5 ,55.5 ,46.0 ,46.5 ,54.1 ,42.0 ,53.3 ,43.9 ,43.0 ,46.8 ,52.2 ,39.5 ,55.4 ,52.3 ,54.9 ,53.1 
RX07173105,46.8 ,57.3 ,47.8 ,52.6 ,50.3 ,58.7 ,48.2 ,44.7 ,45.6 ,53.3 ,45.5 ,49.3 ,,,,
RX07173106,48.0 ,43.9 ,50.7 ,55.2 ,48.3 ,51.1 ,45.6 ,47.3 ,54.8 ,51.2 ,47.4 ,50.8 ,50.8 ,52.0 ,56.4 ,46.5 
RX07173108,44.9 ,48.8 ,52.5 ,47.1 ,47.5 ,53.7 ,55.2 ,49.6 ,52.1 ,55.1 ,45.1 ,42.0 ,58.8 ,49.6 ,50.7 ,47.4 
RX07173109,52.0 ,42.7 ,46.1 ,44.9 ,50.9 ,51.5 ,43.4 ,52.8 ,50.0 ,59.4 ,50.6 ,56.7 ,44.7 ,43.8 ,49.2 ,61.2 
RX07173110,60.7 ,45.0 ,48.2 ,50.4 ,42.9 ,47.6 ,49.7 ,44.7 ,50.1 ,44.4 ,56.9 ,50.8 ,58.1 ,50.5 ,,
RX07173111,53.2 ,41.1 ,51.7 ,50.2 ,51.2 ,52.4 ,48.0 ,55.6 ,43.9 ,49.5 ,46.8 ,53.7 ,52.5 ,51.9 ,56.2 ,42.0 
RX07173112,50.5 ,51.9 ,52.5 ,48.8 ,49.6 ,53.8 ,45.4 ,49.2 ,54.8 ,46.6 ,46.9 ,,,,,
RX02171501,50.0 ,49.3 ,46.6 ,52.9 ,50.7 ,53.8 ,47.2 ,53.6 ,48.9 ,47.0 ,,,,,,
RX02171502,49.2 ,48.7 ,53.1 ,51.6 ,48.7 ,51.0 ,51.6 ,48.9 ,48.0 ,55.7 ,47.5 ,50.5 ,44.9 ,50.6 ,,
RX02171503,49.9 ,43.6 ,48.8 ,49.5 ,50.5 ,55.6 ,48.3 ,53.1 ,45.3 ,50.5 ,58.5 ,46.4 ,,,,
RX02171504,52.1 ,50.8 ,48.2 ,53.6 ,50.9 ,51.3 ,48.3 ,50.7 ,46.9 ,48.4 ,49.2 ,49.7 ,49.7 ,,,
RX02171506,51.0 ,56.3 ,46.1 ,52.3 ,48.7 ,46.9 ,57.4 ,46.5 ,43.6 ,51.1 ,,,,,,
RX02171507,44.9 ,50.0 ,53.8 ,50.9 ,52.8 ,52.0 ,45.1 ,50.5 ,,,,,,,,
RX02171508,54.2 ,50.0 ,55.5 ,51.3 ,52.2 ,44.9 ,49.2 ,48.8 ,52.4 ,51.3 ,48.8 ,41.3 ,,,,
RX02171509,50.2 ,50.0 ,47.7 ,53.0 ,48.9 ,48.6 ,54.1 ,53.4 ,47.8 ,49.2 ,50.9 ,45.4 ,54.3 ,46.4 ,,
