RX04172601,45.5 ,61.6 ,47.3 ,52.0 ,46.0 ,44.2 ,47.6 ,54.8 ,48.2 ,46.8 ,50.9 ,53.3 ,56.0 ,50.8 ,45.0 ,,,
RX04172602,55.8 ,57.8 ,45.7 ,45.6 ,42.5 ,46.1 ,55.5 ,54.9 ,46.4 ,51.4 ,48.9 ,51.1 ,50.5 ,44.7 ,53.1 ,,,
RX04172603,51.1 ,64.3 ,49.6 ,43.8 ,53.2 ,53.1 ,53.4 ,60.2 ,31.5 ,53.0 ,46.7 ,34.7 ,58.5 ,61.8 ,62.0 ,47.2 ,43.9 ,32.1 
RX04172604,45.4 ,43.0 ,44.1 ,51.9 ,53.5 ,52.3 ,48.2 ,49.5 ,47.9 ,53.6 ,50.3 ,54.7 ,52.4 ,51.8 ,51.5 ,,,
RX04172605,46.7 ,51.2 ,41.2 ,51.1 ,35.4 ,56.4 ,60.6 ,39.6 ,53.8 ,43.9 ,37.3 ,70.4 ,69.2 ,50.7 ,47.4 ,48.9 ,40.4 ,55.8 
RX04172606,57.9 ,47.0 ,50.5 ,52.7 ,45.7 ,44.0 ,54.7 ,52.1 ,49.6 ,46.8 ,55.7 ,50.6 ,49.9 ,44.4 ,48.5 ,,,
RX04172607,48.6 ,52.5 ,41.4 ,41.5 ,57.1 ,51.6 ,56.8 ,49.0 ,53.2 ,39.3 ,45.0 ,50.7 ,54.9 ,56.5 ,58.8 ,47.8 ,45.3 ,
RX04172608,58.6 ,57.7 ,45.8 ,62.0 ,48.1 ,52.7 ,55.0 ,52.9 ,32.8 ,40.7 ,51.5 ,55.9 ,59.9 ,35.3 ,57.0 ,39.7 ,62.4 ,32.1 
RX04172609,47.2 ,54.2 ,50.8 ,47.9 ,51.7 ,49.4 ,49.0 ,49.7 ,47.1 ,48.8 ,50.6 ,50.5 ,52.6 ,49.5 ,50.9 ,,,
RX04172610,56.8 ,59.0 ,54.8 ,46.2 ,51.6 ,54.5 ,59.1 ,42.9 ,30.2 ,53.6 ,45.0 ,67.2 ,44.6 ,43.5 ,51.3 ,27.9 ,59.4 ,52.4 
RX04172611,60.3 ,51.1 ,48.9 ,48.8 ,45.6 ,56.0 ,45.7 ,48.4 ,43.5 ,56.4 ,54.9 ,52.7 ,46.4 ,49.8 ,51.3 ,40.2 ,,
RX04172612,57.0 ,52.2 ,81.1 ,58.1 ,40.1 ,51.3 ,43.1 ,58.3 ,45.5 ,43.1 ,50.2 ,54.1 ,49.2 ,42.7 ,40.5 ,48.1 ,37.5 ,47.8 
RX10172601,50.7 ,47.3 ,47.6 ,44.7 ,52.1 ,47.2 ,49.7 ,57.8 ,54.9 ,44.5 ,51.4 ,52.1 ,,,,,,
RX10172602,58.3 ,53.0 ,44.6 ,52.2 ,47.9 ,48.0 ,55.4 ,43.5 ,47.8 ,47.8 ,55.5 ,57.3 ,52.3 ,38.6 ,42.1 ,55.8 ,,
RX10172603,69.2 ,45.8 ,65.0 ,67.1 ,50.4 ,39.5 ,37.9 ,54.1 ,45.7 ,47.8 ,62.7 ,52.7 ,39.5 ,45.0 ,39.9 ,40.8 ,47.8 ,49.2 
RX10172605,50.6 ,48.5 ,52.0 ,49.1 ,46.9 ,48.4 ,54.5 ,,,,,,,,,,,
RX10172606,47.9 ,62.7 ,60.2 ,49.0 ,52.8 ,65.0 ,38.7 ,58.1 ,56.4 ,52.2 ,32.1 ,62.1 ,41.7 ,49.5 ,54.3 ,33.4 ,43.3 ,40.7 
RX10172607,51.0 ,50.4 ,49.6 ,47.8 ,51.2 ,51.1 ,46.4 ,53.6 ,49.1 ,49.9 ,49.0 ,48.9 ,54.3 ,47.6 ,,,,
RX10172608,48.2 ,51.1 ,45.7 ,46.7 ,55.0 ,48.8 ,52.5 ,54.2 ,49.1 ,48.7 ,,,,,,,,
RX10172609,51.8 ,52.9 ,52.1 ,46.6 ,48.8 ,46.9 ,53.6 ,43.6 ,49.3 ,53.5 ,48.9 ,47.2 ,54.6 ,,,,,
RX10172610,51.3 ,56.1 ,50.1 ,49.0 ,42.7 ,54.4 ,51.4 ,48.2 ,49.1 ,49.6 ,47.6 ,50.3 ,49.8 ,50.5 ,,,,
RX10172611,52.1 ,52.6 ,50.9 ,50.4 ,54.3 ,50.5 ,52.8 ,48.6 ,44.8 ,46.6 ,46.4 ,,,,,,,
RX10172612,46.7 ,54.4 ,45.4 ,61.4 ,49.6 ,49.0 ,49.1 ,52.5 ,48.4 ,46.4 ,47.1 ,46.1 ,50.4 ,42.8 ,59.0 ,51.7 ,,
RX01171601,50.4 ,48.6 ,51.7 ,48.4 ,49.2 ,48.9 ,48.4 ,46.5 ,57.8 ,,,,,,,,,
