,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
îüäŸ,,,,,,,,,,,,,,,,,,
RX02111101,48.8,43.3,48.9,53.6,54.9,48.9,50.8,50.7,50.4,49.8, , , , , , , , 
RX02111102,48.6,52.4,46.7,53.8,47.2,46.1,44.7,53.5,57.7,45.8,51.7,51.9, , , , , , 
RX02111103,53,49.4,46.3,48,,47.6,49.9,48.3,53.7,50.1, , , , , , , , 
RX02111104,48,51.3,59.3,52.4,47.7,47.2,50.4,47.6,52.2,45,51,61.9,52.9,42.2,52.7,38.2, , 
RX02111107,45.1,54.3,51.3,46,52,49.7,49.2,47,50.2,52.6,48.8,48.8,55.2, , , , , 
RX02111108,53.7,44.5,59.8,47.2,45,48,49.9,47.6,54.7,49.5, , , , , , , , 
RX02111109,49.9,52.3,46.7,51.6,48.8,51.2,50.9,49.1,46.5,53, , , , , , , , 
RX02111112,48.6,49,45.3,46.9,48.7,48.2,58.1,47.8,47.4,46.5,53,51.6,58.9, , , , , 
íÜéR, , , , , , , , , , , , , , , , , , 
RX06113101,45.7,49.6,39,53.9,45.2,52.7,51.8,47.9,55.9,49.9,58.7,45.8,44.5,54,52.8,52.7, , 
RX06113102,51.2,48,46.2,49.3,53.1,52.4,48.1,42.5,55.4,53.8, , , , , , , , 
RX06113103,44.2,57,50,44.8,54.1,47.7,58.9,46.9,47.1,50.1,42.3,49.3,42.9,56.1,53.2,55.4, , 
RX06113105,44.3,52,49.4,50.6,50.4,45.7,54.7,53.4,47.9,54.3,53.8,49.5,46.8,47.1, , , , 
RX06113106,41,59,46.1,48.2,50.2,43.4,49.8,61.3,49.8,47.1,52,46.6,54.5,51,57.3,42.8, , 
RX06113107,,47.3,47.8,49.7,51.1,57.5,49.8,46.7,48.4,46.9,,47.5,57.7, , , , , 
RX06113109,50.8,46.7,45.7,46.9,49.9,52.7,55.1,60.9,48.4,42.7,50.7,52.1,59.4,42,45.3,50.7, , 
RX06113110,50.6,49.3,39.6,55.6,60.5,47.6,42.6,41.7,53.9,53.9,53.5,49.7,57.1,43.8,50.6, , , 
RX06113111,50.4,52.2,55.7,49.9,46.1,39.2,,50.3,49.5,55.7,48.8, , , , , , , 
RX06113112,51.8,47.3,54.1,53.1,47.4,54.9,45.3,42.3,55.1,47.1,51.6,50.1, , , , , , 
ç„ê_,,,,,,,,,,,,,,,,,,
RX09114101,40.4,46.6,49.9,53,45.4,49.9,52.2,43.6,54.4,50.9,43.2,43,50.9,56.7,58.9,60.9, , 
RX09114102,47.1,45.5,38.3,56.2,51.6,48.4,46.3,44.4,50.8,51.7,54.6,56.2,59.4,49.4,53.3,46.9, , 
RX09114103,50.7,49.3,50.8,47.2,51.6,48.5,46.7,49.2,50.8,55.6,49.6, , , , , , , 
RX09114106,51.2,44.9,51.5,47.7,53.1,53.8,53.6,51.2,49.2,59.7,55.1,39.6,50.5,46.6,45.4,47.1, , 
RX09114107,47.1,55.1,46.7,42.3,49.2,55.3,42.8,47.2,60.6,48.8,44.2,48.3,50.3,53,57.4,51.6, , 
RX09114108,46.7,47.7,52.5,54.9,52,51.3,54.6,51.6,46.9,40.8,53.5,46.2,51.2, , , , , 
RX09114109,50.5,50.5,50,46.5,48.1,50.2,58.9,55.2,48.4,46.6,44.9, , , , , , , 
RX09114110,47,48.8,52.1,48.9,52.9,53.2,46,51.3,49.9, , , , , , , , , 
RX09114111,45.4,60.7,49.7,43.1,45.7,45,56.4,58.9,50.3,42.6,50.6,57.8,48.2,46.5,49.2, , , 
RX09114112,50.2,50.5,50.2,52.6,60.4,52.4,48.6,47.5,44.4,51.1,51.1,43.6,53,44.1,50.3, , , 
