RX05161401,38.0 ,52.2 ,55.8 ,44.5 ,54.3 ,49.7 ,51.8 ,55.8 ,54.5 ,46.6 ,48.9 ,57.7 ,45.4 ,46.2 ,48.9 ,49.8 
RX05161402,51.3 ,56.5 ,55.0 ,52.1 ,54.8 ,41.3 ,41.3 ,46.8 ,49.0 ,50.0 ,49.1 ,56.6 ,46.0 ,52.6 ,50.7 ,46.9 
RX05161403,55.9 ,47.1 ,49.5 ,44.3 ,51.7 ,50.8 ,51.2 ,50.0 ,44.6 ,56.2 ,52.1 ,47.8 ,43.4 ,49.5 ,56.3 ,49.6 
RX05161404,44.4 ,50.1 ,48.5 ,50.5 ,66.5 ,42.0 ,54.4 ,52.3 ,46.4 ,44.2 ,52.7 ,40.7 ,52.7 ,53.5 ,49.6 ,51.5 
RX05161405,52.2 ,41.8 ,53.0 ,48.2 ,48.1 ,42.6 ,48.3 ,50.5 ,52.6 ,51.2 ,47.8 ,53.2 ,45.3 ,51.6 ,59.1 ,54.6 
RX05161406,48.9 ,47.1 ,49.3 ,41.9 ,44.4 ,48.8 ,53.4 ,46.1 ,52.3 ,44.6 ,52.4 ,49.5 ,50.8 ,68.6 ,52.5 ,49.5 
RX05161407,51.1 ,53.8 ,50.8 ,47.6 ,43.3 ,49.0 ,47.6 ,49.4 ,56.4 ,55.1 ,53.6 ,55.7 ,42.0 ,51.8 ,45.3 ,47.5 
RX05161408,44.0 ,45.3 ,51.6 ,47.6 ,50.2 ,45.5 ,57.8 ,56.8 ,45.4 ,52.2 ,48.2 ,48.0 ,49.7 ,61.9 ,52.1 ,43.9 
RX05161409,47.5 ,50.2 ,50.0 ,47.0 ,46.7 ,48.0 ,49.1 ,52.1 ,50.5 ,43.1 ,54.2 ,60.3 ,54.5 ,52.3 ,46.2 ,48.4 
RX05161410,49.8 ,51.0 ,41.1 ,49.3 ,52.6 ,50.7 ,50.6 ,54.9 ,50.0 ,,,,,,,
RX05161411,50.7 ,51.8 ,53.3 ,50.0 ,45.5 ,49.9 ,46.6 ,50.2 ,44.7 ,52.0 ,50.8 ,53.4 ,45.3 ,55.8 ,,
RX05161412,51.3 ,59.7 ,39.3 ,50.0 ,48.6 ,47.9 ,54.8 ,48.4 ,50.8 ,45.3 ,50.1 ,55.4 ,51.5 ,44.1 ,53.3 ,49.5 
RX08162401,44.4 ,50.3 ,44.0 ,56.2 ,45.1 ,54.2 ,55.2 ,45.1 ,44.8 ,47.9 ,53.1 ,46.4 ,57.7 ,55.5 ,,
RX08162402,57.0 ,51.4 ,50.5 ,37.8 ,40.7 ,60.2 ,53.5 ,48.3 ,45.6 ,56.4 ,53.9 ,48.1 ,44.3 ,48.7 ,45.4 ,58.2 
RX08162403,51.9 ,45.4 ,53.9 ,46.7 ,48.4 ,47.4 ,46.1 ,49.6 ,55.8 ,53.5 ,51.4 ,,,,,
RX08162406,61.4 ,51.0 ,43.4 ,53.1 ,49.0 ,54.4 ,49.9 ,51.8 ,43.7 ,47.9 ,52.6 ,40.5 ,50.1 ,52.5 ,46.7 ,52.0 
RX08162407,43.0 ,52.9 ,45.6 ,49.9 ,50.2 ,54.7 ,47.7 ,60.9 ,43.8 ,51.3 ,,,,,,
RX08162409,46.5 ,50.6 ,52.1 ,53.1 ,52.9 ,45.7 ,45.5 ,47.9 ,52.1 ,53.7 ,49.4 ,50.5 ,,,,
RX08162410,50.3 ,46.5 ,53.2 ,51.3 ,53.2 ,50.8 ,44.9 ,46.8 ,43.9 ,54.8 ,52.7 ,46.0 ,54.5 ,44.5 ,56.4 ,
RX08162411,42.7 ,54.7 ,51.8 ,49.8 ,45.5 ,50.6 ,48.1 ,51.8 ,55.1 ,,,,,,,
RX08162412,56.0 ,43.5 ,46.0 ,46.2 ,55.7 ,49.3 ,43.5 ,51.6 ,45.5 ,60.2 ,59.9 ,46.9 ,52.5 ,45.6 ,51.9 ,45.8 
