,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
Niigata,,,,,,,,,,,,,,,,,,
RX04101601,38.5,50.4,47,51.4,49.3,61.8,54.6,44.2,69.3,37.7,38.1,44.7,59.7,40.1,63.3,,,
RX04101602,44.5,70.3,45.4,55.1,65.3,50.4,64.6,44.1,45.8,38.4,49.8,45.1,48.2,33,44.3,55.7,,
RX04101603,53.2,62.9,48.2,41.4,45.2,31,51.5,45.1,52.4,45,50.6,70,64.2,49.6,39.8,,,
RX04101605,62.4,49.3,56.8,52,43.4,60.9,33,46.4,60.3,53.2,32,56.9,43.3,,,,,
RX04101606,54.9,59.1,71.8,52,53,38.3,43.8,60.1,41,50.9,39,38.6,47,59.7,40.6,,,
RX04101607,42.7,58.6,51.4,56.1,57.5,47.2,42.2,52.1,54,45.5,70.3,35.4,48.7,38.5,35.6,64.1,,
RX04101609,46.9,39.4,38.3,47,48.3,46.4,46.7,52.5,67.5,33.5,63.2,53.7,55.4,66.6,44.8,,,
RX04101611,54.7,43.2,56,39.2,50.4,47.8,45.9,72.8,36.7,60.9,62.6,39.3,45.5,57.7,41.8,45.3,,
Tokyo,,,,,,,,,,,,,,,,,,
RX05102801,51.1,47.1,55.1,42.8,57.5,70.3,28.5,42.1,51.1,60.3,41.3,41.6,62.7,47.9,50.5,50.1,,
RX05102802,41.5,44.6,62.2,59.8,63.1,64.7,45.3,46.7,43.1,42.2,38,58.7,39.9,,,,,
RX05102803,45.2,52.5,44,35.4,77.6,56.4,36.2,56.5,50.3,48.8,45,54.3,53.5,49.9,44.6,,,
RX05102804,51.8,61.7,54.8,49.4,37.9,54.5,49.8,46.3,47.8,36,49.4,38.7,46.7,48.4,76.7,,,
RX05102805,58.6,52.4,41.3,54.2,51.2,49.2,43,58.4,67.4,64,53.5,49.9,42.7,26.6,41,46.5,,
RX05102806,53.3,54.5,68.3,46.1,51.6,54.8,43.6,46.2,31.7,,,,,,,,,
RX05102807,54,54,50,60.8,36.1,52.4,37.8,45.7,53.8,55.5,76.7,39.7,45.8,40.4,50.5,46.8,,
RX05102808,66,40.9,45.1,29.6,45.2,51.8,61.2,71.5,49,52.8,53,49.1,50.1,45.5,49.3,36.8,58.3,45
RX05102809,65.8,40.5,46.4,51.2,39.2,36.2,45.6,60.2,56.1,58.8,,,,,,,,
RX05102811,43.9,60.8,74.5,53.8,30.1,38.5,44.9,44.3,56.6,43.6,49.4,55.6,40.1,58.3,53.3,44.9,53.9,53.5
RX05102812,41.8,69.3,51.9,42,58.8,50,55.3,54.1,37.9,38.9,,,,,,,,
Kyoto,,,,,,,,,,,,,,,,,,
RX08103804,50.8,40.9,43,41.1,38.6,33.5,66.4,34.2,51,66.5,55.1,61.6,49.9,60.5,52.7,49.4,53.9,50.8
RX08103805,71,56.2,54.5,62.7,49.6,56.4,47.6,48.4,41.3,28.4,46.5,52.2,37,50.4,47.8,56.7,56.4,36.8
RX08103806,39.2,35.1,46.6,45.9,44.9,67.2,60.6,52.7,63.4,46.9,47.5,,,,,,,
RX08103807,64.9,64.4,48.4,47.3,45.1,51.3,34.2,39,47.7,57.7,,,,,,,,
RX08103808,40.9,55.9,51.7,42.1,37.3,62.9,45.8,49.5,36.5,37.1,48.7,51.4,68.2,65.8,49.8,56.4,,
RX08103810,58.4,52,43,51.5,46.3,57.2,52.2,45.6,33.2,47.4,49.2,36.5,50.5,46.7,78.2,52.2,,
RX08103812,58.8,59.9,64.3,54.2,54.2,39.5,51.2,41.2,41.6,68.5,47.8,32.9,51,53.5,39.8,41.7,,
