,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
îüäŸ,,,,,,,,,,,,,,,,,,
RX02151201,49.3,52.8,45.7,50.5,52,47.1,55.6,49.5,49.4,52.3,48.2,47.8,49.7, , , , , 
RX02151202,46.5,45.2,51,51.4,50,48.9,43.9,48.9,50.3,61.1,52.9,47.2,53.1,50.3,50.9,48.4, , 
RX02151203,55.9,49.3,53.6,48.8,47,46.2,49.3,52.5,49.6,45.5,48.4,54, , , , , , 
RX02151204,49.2,46.2,51.3,49.3,45,55.5,42.9,52.6,52.4,54.4,50.9,49.1,51.2, , , , , 
RX02151205,56.7,45,53.5,50.1,45.3,47.6,50.4,51.5,51.9,45.4,49.5,53.1, , , , , , 
RX02151206,44.9,46.5,44.8,52.8,41.2,44.8,55.2,51.9,50.4,59.7,48.3,63.7,48.7,49.7,50.3,47.2, , 
RX02151207,51.3,54.6,47.1,52.7,52,44.1,46.4,51.8,51.8,50.8,47.9,54.8,44.7, , , , , 
RX02151208,57.5,46.7,43.2,47.3,56,50.5,49.7,50.9,46.6,54.7,46.8,51.5,51.4,49.4,47.7, , , 
RX02151209,48.6,48.8,45.7,53.6,48.3,50.5,53.3,54.4,50.4,52.3,46.3,47,49,51.8, , , , 
RX02151210,49,46.5,52.6,47.7,48.7,49.9,54,49,52.1,48.9,45.4,52.3,53.8, , , , , 
RX02151211,55.2,43.5,57.9,42,48.9,50.9,50.1,50.6,53.2,48.6,48.2,48.7,52.4,54.3,44.1,51.5, , 
RX02151212,49.3,57.1,46.5,54.4,47.5,45.3,46.3,47,55.4,54.8,47.1,56.9,42.2, , , , , 
ìåãû, , , , , , , , , , , , , , , , , , 
RX05153601,49.3,50.5,55.6,47,51.4,42.1,42.2,60.3,41.9,52.7,61.1,50.8,43.2,50.9,53.2,47.8, , 
RX05153602,59.3,52.1,57.8,48.9,40.9,42.2,49.7,51.8,62.4,45.3,53.3,43.6,48.4,47.2,43.5,53.5, , 
RX05153603,47.1,43.8,43.1,46,54.6,55.3,44.1,58.3,50.2,53,48.7,52.5,48.9,46.3,53.4,54.5, , 
RX05153604,47.8,48.4,45.6,37.2,51.6,56,43.2,51.6,57.1,56.4,51.8,45.9,52.4,49.1,51.6,54.6, , 
RX05153605,49.2,49.2,49.4,51.8,42.8,52.1,51.3,42.6,59.2,58.5,46.2,52.4,49.8,46.3,49.1,50.1, , 
RX05153606,55.6,48.6,64.7,46.8,49.7,50.7,53,53.8,44.6,44.9,41.3,46,48,51.3,48.2,52.8, , 
RX05153607,44.7,46.3,55.7,53.4,45.4,54.7,51.3,53.6,45.8,53.6,46.2,53.8,50.7,44.7, , , , 
RX05153608,55.5,44.4,53.5,50.4,49,54,44.5,53.8,52.2,48.8,59.3,47.8,42.2,49,48.2,47.5, , 
RX05153609,45.5,45,49.4,50.8,51.8,44.7,52.7,56.6,50.1,46.9,50.6,47.9,57.9, , , , , 
RX05153610,53.8,49.2,50.2,48.4,48.3,46.3,56.1,51.6,53,46.4,46.9, , , , , , , 
RX05153611,47.2,45.4,48.1,48,48.3,49.4,50.1,46.9,45.8,52.6,42.6,65.4,48.8,65.7,45.8,50.1, , 
RX05153612,61.7,53,49.4,53.7,48,40.8,43.3,50.7,52.5,53.6,55.6,48.2,40.5,42.7,52.2,53.8, , 
ç„ê_,,,,,,,,,,,,,,,,,,
RX09153601,48.5,50.5,63.1,46.4,43.9,54.4,47.9,45.7,48.7,45.1,52.8,58.7,40.2,51.2,56.1,46.8, , 
RX09153602,41.2,53.4,47.3,45.7,54.9,54.1,51.2,46.4,61.8,57,49.8,52,50.7,40.5,48.7,45.3, , 
RX09153603,46.5,64,52.5,40.1,55.2,49.7,53.1,62.4,65.1,57.9,61.6,44.4,34.9,37.9,55.6,36.3,41,41.9
, , , , , , , , , , , , , , , , , , 
RX09153605,47.4,42.4,52.7,47.2,47.6,52.6,55.3,47.6,57.1, , , , , , , , , 
RX09153606,57.1,44.9,50.6,51.3,46.4,50.4,50.3,44.9,50.9,40.6,49.2,47.4,50.9,56.3,48.8,60.1, , 
RX09153607,59.6,51.7,49.7,49.7,46.4,57,45.6,46.7,48.8,47.6,47.3,48.2,40.7,56.3,54.7, , , 
RX09153608,48.4,49.4,50.4,49.1,43.9,54.8,55.4,45.4,53.6,48.3,52.8,46.6,51.9, , , , , 
RX09153609,50.4,45.6,57.2,54.8,52.5,45.5,47.8,56.9,50.5,53.7,40.6,44.6, , , , , , 
RX09153610,57,54.6,48.6,46.7,53.8,46.5,48.4,49.7,46.6,53.3,52.5,38.3,58.3,59.2,44.4,42, , 
RX09153611,55.3,47.3,52.3,52.8,51.9,44.1,53.5,47.8,45.6,49.4, , , , , , , , 
RX09153612,49.1,56.2,47.6,45.4,49.8,53.5,46.1,45.8,46.1,55.7,43.9,56.3,50.2,48.7,52.3,53.4, , 
