tokyo,,,,,,,,,,,,,,,,,,
RX05094601,41.9,35.4,56.5,48.6,69.7,50.1,46.3,53.6,55.9,55,40.4,46.8,,,,,,
RX05094602,49.2,61.2,39.3,47.6,53.6,59.5,44.2,61.1,41.4,55.6,50.9,36.2,,,,,,
RX05094603,41.3,55.4,58,36.9,66.8,55.5,50.2,40.8,37.8,46.3,50.4,51.2,56.7,60.9,44.3,54,40.1,53.2
RX05094605,46.3,52.7,41.4,37,55.3,42.4,41.5,37.2,51,54.3,63.7,59.3,62.2,47.5,56,52.3,,
RX05094606,66.4,52.7,53.2,57,58.2,48.9,47,47.4,52.2,41.4,58.5,40.1,42.8,42.1,42.2,50.2,,
RX05094607,47.3,50.7,45.9,49.4,39.3,56.6,32.2,47.5,54,55.9,49.4,40.7,56.2,51.4,64.6,59.5,43.3,56.1
RX05094608,40.7,63.3,50.9,60.6,52.8,50.2,46,57.3,39.7,54.2,46.2,31.1,52.4,51.5,43.5,50.9,58.8,
RX05094609,57.7,50,43.6,50.1,50.1,56.2,36.5,52.7,60.3,42.9,,,,,,,,
RX05094610,42.3,38.3,47.4,38.5,64,58.6,56.9,49.1,56.1,66.5,56,51.1,41,54,36.9,43.7,,
RX05094611,51.6,56.7,43.5,49.2,47.1,67,57.4,37.2,39.4,45.3,54.1,42.6,60.5,52.8,52.4,58.5,35.1,49.8
RX05094612,42,43,55.2,45.9,56.8,61.7,51.7,39.3,52.7,49.7,56.6,38.4,57.2,,,,,
kyoto,,,,,,,,,,,,,,,,,,
RX08094601,48.5,42.4,53.1,48.2,40.8,42.4,46.6,63.9,54.3,71.3,42.9,57.6,48.4,44.5,51.1,44.2,,
RX08094602,33.3,41,54.4,53,52.2,44.3,46.1,63.6,65.6,53.5,49,42.4,48.4,53.3,,,,
RX08094603,40.2,48.6,64.8,42.1,54.9,53.9,45.9,50,46.3,52.7,44.2,,,,,,,
RX08094604,52.2,52.2,42,59,41.5,52.7,57.7,50.9,60.4,54.1,42.6,49.7,45.4,31.6,58.2,
RX08094605,58.3,49.9,50.3,46.2,32.5,50.2,51.1,56.4,43.7,49.9,61.4,,,,,
RX08094607,62.6,48.4,43.9,53.9,43.6,56.1,51.3,37.1,42.8,53.7,55.3,50.8,63.4,38.6,45.3,53.3
RX08094609,53.2,59.5,48.8,47,51.3,45.8,43.5,55.1,45.9,,,,,,,
RX08094612,44,39.1,56.1,62.9,46.5,54.3,50.5,46.5,58.9,45.8,49.8,47.1,60.3,46.8,45.4,46.2
fukushima,,,,,,,,,,,,,,,,
RX03093201,64.8,51.3,43.9,43.7,48.8,46.9,50.4,51.1,44.1,55.1,56.9,47.8,60.8,40.9,43.4,
RX03093202,58.3,38,61,63.3,46,58.4,56,49,46.7,53.7,47.9,39.2,37.3,56.2,43.1,46
RX03093203,43.8,60.1,58.2,46.3,34.2,35.8,36.9,61.4,51.6,56.8,62,48.8,47.7,56.1,50.4,
RX03093204,39.4,60.6,41.4,62.5,62.9,40,54.9,42,46.1,45.1,54.1,50.1,40.3,52.3,50.2,58.1
RX03093205,51,46.1,50.6,55.1,60.7,39.8,60,48.6,43.5,64.4,51.7,56.8,48.6,42.8,45.5,34.8
RX03093206,32.2,49.2,56.3,49.2,47.9,55.1,46.8,44.9,52.4,51,52.2,40.1,57.9,58.1,62.3,44.6
RX03093207,57.4,46.2,63.1,40.9,52.9,63.4,49,41.7,45.3,55.8,34.2,64,48.6,43.1,44.5,
RX03093208,59.1,52,58.5,46.8,63.5,59,47.2,60.4,50.5,44.7,37.6,50.3,40.2,50.5,45.4,34.3
RX03093209,57.8,34.1,48.2,48.7,56.3,47.3,46.7,57.1,52.7,40.3,38.8,56.8,56,59.4,,
RX03093210,65,47.6,39,41.8,46.8,54.6,52.3,41.7,61.1,,,,,,,
RX03093211,54.5,60.4,44.9,45.9,49.2,53.4,45.2,54.2,39.1,35.3,46.9,64.4,53.9,57.1,40.4,55.3
