RX05173801,47.6 ,50.1 ,42.4 ,50.6 ,46.4 ,46.5 ,47.2 ,47.3 ,54.8 ,57.3 ,56.7 ,41.4 ,54.3 ,54.5 ,53.6 ,49.4 ,,
RX05173802,48.2 ,53.8 ,43.9 ,52.2 ,47.8 ,62.2 ,50.8 ,47.6 ,47.7 ,55.3 ,45.6 ,56.8 ,44.9 ,46.2 ,47.1 ,,,
RX05173803,48.8 ,48.3 ,51.9 ,50.9 ,53.0 ,61.3 ,44.7 ,52.1 ,57.0 ,46.2 ,49.1 ,43.1 ,51.5 ,50.3 ,41.0 ,50.9 ,,
RX05173804,46.7 ,55.3 ,64.1 ,51.7 ,50.4 ,44.3 ,50.7 ,56.5 ,60.6 ,49.2 ,41.6 ,42.7 ,44.5 ,49.8 ,46.2 ,45.7 ,,
RX05173805,44.4 ,58.4 ,51.2 ,45.8 ,46.6 ,50.8 ,57.1 ,53.1 ,53.3 ,48.6 ,43.1 ,47.6 ,,,,,,
RX05173806,54.5 ,45.7 ,52.1 ,43.7 ,51.9 ,46.8 ,55.9 ,44.2 ,52.8 ,48.3 ,48.3 ,44.6 ,46.9 ,58.2 ,53.0 ,53.1 ,,
RX05173807,39.8 ,44.9 ,50.1 ,55.9 ,46.0 ,57.4 ,52.3 ,52.4 ,45.2 ,50.9 ,56.5 ,49.6 ,57.3 ,53.7 ,47.7 ,40.1 ,,
RX05173808,47.3 ,54.0 ,50.3 ,51.3 ,51.6 ,44.4 ,52.0 ,47.5 ,56.4 ,49.7 ,45.6 ,49.3 ,50.6 ,,,,,
RX05173809,50.3 ,53.5 ,49.9 ,48.6 ,48.7 ,47.1 ,52.9 ,49.0 ,,,,,,,,,,
RX05173810,47.1 ,36.3 ,56.3 ,54.0 ,52.7 ,45.0 ,50.5 ,48.7 ,44.6 ,52.3 ,51.1 ,53.1 ,49.3 ,43.1 ,57.2 ,58.7 ,,
RX05173811,49.5 ,51.8 ,47.7 ,47.0 ,53.1 ,46.3 ,52.6 ,49.5 ,52.5 ,,,,,,,,,
RX05173812,46.7 ,48.4 ,46.5 ,55.8 ,42.7 ,53.3 ,47.0 ,51.4 ,57.7 ,56.4 ,52.7 ,43.9 ,51.5 ,50.5 ,46.9 ,48.4 ,,
RX09173801,43.5 ,45.3 ,49.3 ,41.5 ,48.1 ,67.6 ,50.2 ,53.8 ,46.0 ,42.6 ,60.9 ,51.3 ,54.9 ,51.9 ,45.4 ,47.6 ,,
RX09173802,54.7 ,49.7 ,57.3 ,54.1 ,51.7 ,46.5 ,52.7 ,48.0 ,53.5 ,41.4 ,55.1 ,48.1 ,48.9 ,43.5 ,48.6 ,46.2 ,,
