,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
ìåãû,,,,,,,,,,,,,,,,,,
RX05131801,49.1,57.3,52,52.4,53.2,59.3,41.7,49.9,51.8,46.7,51.9,44.3,48,41.4,51.1, , , 
RX05131802,51.6,52.8,54.5,49.2,55.8,45.9,51.2,44.9,48.9,55.1,56.6,56.6,54,40.3,38.3,44.3, , 
RX05131803,45.7,52.1,46.1,53.1,48.3,55.8,53,43.1,50.9,44.3,42.5,53.8,51.5,56.5,53.2, , , 
RX05131804,51.4,39.9,44.4,56.1,42.8,55.5,42.8,51.3,59.4,49.9,53.9,50,57.1,46.7,51.5,47.2, , 
RX05131805,62.9,39.3,45.9,49.6,58.2,49.3,46.2,44.6,54.6,43.8,59,56.5,51.3,48.8,42.6,47.6, , 
RX05131806,50.6,55.4,61.5,48,57.6,48,48.8,51.2,51.4,54.3,42.5,39.5,52.3,43.2,49.4,46.3, , 
RX05131807,47.1,58.5,49.9,53.3,44.9,48.8,44.3,43,52.9,49,43.8,50,60.8,54,49.9,49.8, , 
RX05131808,43.4,43.7,58.4,44.5,53.8,53.1,52.9,44.8,52.6,48,52.6,51.1,49.1,51.9, , , , 
RX05131809,41.7,54.3,55.3,49.7,54,51.8,48.2,47.5,51,43.7,44.6,51.1,58.3,49.2,50.1,49.4, , 
RX05131810,51.5,50.3,47.2,50.3,48,51.3,49.2,52.9,46.5,57.2,45.6, , , , , , , 
RX05131811,47.8,50,47.8,54.6,47.6,44.6,55.4,62.5,46.7,43.4,45.9,56.5,49.9,51.5,45.4,50.5, , 
RX05131812,54.8,53.7,50.8,41.4,52.8,46.3,36.8,49.8,50.6,57.5,58.7,51.2,44,49.5,43.8,58.4, , 
ãûìs, , , , , , , , , , , , , , , , , , 
RX08132801,59.4,53.4,48.1,39.2,51.5,44.5,52.9,50.4,43.1,43.1,55.2,56.5,49.8,57.2,45.3,50.4, , 
RX08132802,52,50.4,45.8,53.3,46.8,54.3,51.9,55.9,47.1,49,53.7,44.8,49.1,54.2,41.7, , , 
RX08132803,54.3,48.1,52.9,52.8,45.2,44.2,48,52.6,44.9,52.9,52,52.2, , , , , , 
RX08132805,50.7,47.1,49.4,51.2,46.9,46,54.6,50.6,55.2,62.6,48.3,43.7,54.1,45.7,46.3,47.3, , 
RX08132806,43.1,52.3,52.8,48.9,50.4,48.8,54.1,57.5,52.6,38.6,48.9,40.8,47,59,49.4,55.9, , 
RX08132807,47.7,48.5,52.8,56,53.3,51.4,39.7,48.6,53.8,49.3,47.1,52.7,54.5,44.5, , , , 
RX08132808,51,48.5,61,47.5,42.1,45,50.2,51,46.2,52,49.5,59.4,54.3,46.1,45.9, , , 
RX08132809,56.3,46.4,50.2,48.2,55,50.6,49.6,48.3,53.8,47.8,45.4,48.2, , , , , , 
RX08132810,51.1,45.5,55.4,49.1,51.6,48.3,53.3,48,45.3,50.2,49.7,52.1,50.4, , , , , 
RX08132811,47.3,49.5,55.4,47,49.6,51.6,56.1,55.9,49.5,46.2,48.7,46.8,48,46,55.9,46.4, , 
RX08132812,50.9,44.5,53.2,50.6,48.9,55.1,50.1,58.4,46.9,50.4,37.8,52.7,52.9,44.2,52.1,51.4, , 
è¨ëq,,,,,,,,,,,,,,,,,,
RX10131401,52.1,62.2,49.1,57.4,48.9,53.2,50.5,53,44,46.9,40.8,48.8,46.9,45.1,51.5,49.6, , 
RX10131402,46.3,53.7,53.4,46,50.1,43.8,49.2,51.1,54.9,55.2,47.2,52.9,48.1,48.1, , , , 
RX10131403,36.8,58.2,58.9,37.7,47.3,43,74.1,40,48.2,46.8,41.6,46,44.7,46.9,64,48.2,58.4,59.3
RX10131404,51,51.4,48,48.8,46.1,50.6,46.5,57,51.1,49,44.4,46.7,50.6,49.7,62.1,47, , 
RX10131405,40.6,49.6,46.5,56,53.3,49.7,46.3,51.1,53.3,47.7,54.7,55.3,45.4,48.9,48.3,53.4, , 
RX10131406,50.5,57.2,47.5,46.7,43.9,46.7,49.7,51.2,54.3,47.4,53.2,51.8, , , , , , 
RX10131408,49.7,70.9,42.9,39.7,55.2,49,54.9,56.3,37.4,51.9,55,37.7,66,51.4,42.6,31.8,53.2,54.4
RX10131409,51,51.9,45.7,47.6,56,40.4,44.3,66.8,46.1,50.9,49.2,50.4,53.1,45.6,51.2, , , 
RX10131410,49.4,49.4,44.5,52.6,52.2,51.1,53,52.3,50.7,46.7,41.3,55.4,51.5, , , , , 
RX10131411,57,59.5,51.7,45,54.4,46.9,48.7,52.3,45.8,41.8,48.8,52.2,40.9,53.9,47.6,53.5, , 
RX10131412,38.1,47.3,72.7,46.8,49.3,51.8,50.7,49.2,49.4,48.1,49.1,49.1,48.3,44.5,47.8,48.7,59, 
