,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18

Hakodate,,,,,,,,,,,,,,,,,,
RX02102802,57.9,61.9,62.9,40.8,49.6,39.1,60.2,53,48.6,41.2,60,40.6,34.3, , , , , 
RX02102803,63.7,63.9,43,48.7,56.5,64.4,47.6,34.6,48.8,45.2,39.1,44.5, , , , , , 
RX02102804,51,36.8,47.6,71.5,56.4,46.4,36.8,52.1,51.3,60.7,49,36.3,54.2, , , , , 
RX02102805,44.4,67.3,41,40.7,43.6,50.6,35.9,38.6,46.9,55.6,53.6,54.4,49.8,67.1,65.5,45.1, , 
RX02102806,56.6,41.8,49.7,48.5,70.4,49.8,44,44.4,50.1,55,63.4,45.7,30.6, , , , , 
RX02102808,64.8,48.1,40.3,52.9,39.6,51.6,58.5,38.3,40,44.7,67.6,53.7, , , , , , 
RX02102809,62.5,56.7,35.8,29.9,45.5,58,61,42.9,55.8,48.3,53.6,43.3,56.6, , , , , 
RX02102810,40.2,57,40.3,65.7,45.5,49.5,37,62.9,44.9,61.2,56.2,52.4,37.2, , , , , 
RX02102812,69.5,52.9,52.6,48,63.3,28.2,43.7,42.4,60.8,42.6,52.8,50.8,54.6,49.8,50.2,37.8, , 
Niigata, , , , , , , , , , , , , , , , , , 
RX04102801,45.5,67.2,60.7,43.1,48.1,63.3,49,54.6,65.4,49.3,43.3,50.4,42.7,44.7,36.3,54.9,31.5, 
RX04102802,51.3,52.3,42.5,43.9,50.2,44,69.5,41.5,54.6,45.1,40.7,32.7,66.2,62.6,46.1,56.8, , 
RX04102803,40,39.4,68.1,42.6,51.8,44.2,52.1,46.7,62.6,48.8,37.6,53.4,41.3,52.7,68.6, , , 
RX04102804,51.5,37.9,38.1,50.8,42,47.9,44.2,38.4,49.8,50.9,53.6,74.6,55.1,49.9,65.1, , , 
RX04102805,45.7,47.4,42.7,56.9,36.5,69.8,42.3,40,58.1,57.7,59.6,43.8,34.6,67.1,53.8,51.8,48,44.2
RX04102807,62.7,49.1,51.1,36.6,42.9,69,49.1,48.4,62.7,46.9,58.4,46.5,38.4,44,56.2,39.4,35.8,62.9
RX04102808,46.6,64.7,54.3,54.2,49.7,32.2,55.3,50.4,71.7,48.3,46.1,43.4,39.5,54.8,38.8, , , 
RX04102810,63.6,61,44.9,40.6,52.8,38.4,43.7,52.4,34,55.4,70.1,51.1,52.7,40.3,49.2, , , 
RX04102811,50.6,49.6,52.2,49.3,54.1,40,49.6,53.3,66.6,79.6,43.7,43.6,55.3,38.7,43.2,43.5,44.3,42.8
RX04102812,66.8,54.7,37.2,57.3,56,54.6,45.4,40,25.9,52.8,53.7,50.2,57.7,45,52.9, , , 
Kokura,,,,,,,,,,,,,,,,,,
RX10101801,,54.9,34.2,53.9,53.8,57.3,64.2,52.3,52.3,44.5, , , , , , , , 
RX10101802,52,31,40.6,60.1,58.3,44.4,49.3,64.9,57.2,40.1,42.2,42.6,60.6,56.6, , , , 
RX10101804,40.2,39.3,51.5,46.3,50.2,53.9,66.2,47.4,51,47.9,41.9,73.2,40.9, , , , , 
RX10101805,54.9,51.4,46.3,46.6,61.3,40.7,50.7,40.7,54.1,48.9,38.8,63.6,32,52,41.4,46.9,55.7,74
RX10101806,53.8,65.7,52.3,36.7,57.4,53.2,52,47,51.6,57.2,46,32.7,67,41.5,34.3,51.8, , 
RX10101807,47.8,50.7,62.4,64,58.6,45.5,63,30.3,47.5,48.1,47.7,45.1,39.5,38.5,64.2,47, , 
RX10101808,37.4,50.8,47.4,51.5,56.2,50.5,36.9,73.1,50.8,54.3,44.3,40.2,47.8,36.5,41.6,66.9,57.1,56.9
RX10101809,71.5,33.7,43.4,42.8,67.1,38.9,53.2,52.1,50.5,50.6,40.7,56.1,47,53.6,48.6, , , 
RX10101810,60.7,42.8,50.1,47.4,49.6,42.7,62.5,35.7,46.5,41.2,41.2,55,74.2,54.6,40.7,55.1, , 
RX10101811,46.1,60.6,61.5,34.8,60.1,50.7,55.2,59.8,42.6,40.5,38.1, , , , , , , 
RX10101812,52.8,43.3,65,43,63.1,51.3,43.3,56.8,61.8,44.2,53.4,45.6,33.7,39.4,39,64.4, , 
