,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18

Hakodate,,,,,,,,,,,,,,,,,,
RX02102401,42.1,43.9,49.9,60.7,34.9,53.8,63.5,41.6,59.5, , , , , , , , , 
RX02102402,61.3,54.4,32.5,63.3,44.2,55.7,46.3,34.8,56.9,48.1,52.6, , , , , , , 
RX02102403,49.1,54.6,43,69.5,41.9,59.1,40.6,61.3,56.5,37.9,41.5,45.1, , , , , , 
RX02102404,44.4,34.3,39,57.5,55.3,59.8,66.4,44.7,54.1,62.4,47.9,46.4,34.9,52.9, , , , 
RX02102405,45,53.5,49.3,53.9,49.8,46.4,60.5,57.4,47.6,65.3,35.1,28.7,57.7, , , , , 
RX02102406,43.1,39,45.5,62.3,69.5,46.6,45.2,58.2,55.2,46.6,53.9,35, , , , , , 
RX02102407,41.8,51.8,42.3,68.4,67,50.8,38.9,59.2,46.4,48.4,41.6,43.3, , , , , , 
RX02102410,56.9,46.9,50.8,33.4,49,62.9, , , , , , , , , , , , 
RX02102411,52.7,64.5,46.9,42.1,55.3,33.7,44.5,56,55.7,51,30.9,60.7,55.9, , , , , 
RX02102412,53.5,53.9,42.4,62,41.5,48.5,51.7,63.8,32.6, , , , , , , , , 
Niigata, , , , , , , , , , , , , , , , , , 
RX04102401,69.6,42.4,51.6,63,55,52.6,39.2,59.9,35.1,55.6,48.8,40.5,41.5,45.4, , , , 
RX04102403,52,55,50.9,55.9,43.9,57.8,62.8,52.6,44.7,33.8,46.6,35.1,43.8,71.6,43.6, , , 
RX04102405,58.9,47.3,63.6,35.8,48.1,47.8,38.8,50.6,54.9,43.5,69.9,66.5,36.1,49.4,57,44.8,45.9,41.3
RX04102406,36.3,52.3,44.6,38.5,42.6,56,54.4,59.4,65.8, , , , , , , , , 
RX04102407,54.5,54.4,49.3,34.5,71.8,43.6,45.4,37.6,54.6,58.4,43.6,45.9,42.8,64.4,48.1,40.2,60.9, 
RX04102408,36.1,46,53.4,28.3,56.6,64.5,50.8,56.6,66.1,53,50.4,46.9,55.5,43.4,42.3, , , 
RX04102409,46.3,44.4,53.2,46.2,54.2,59.3,47.9,56.8,54,30,54.7,67,34.8,42.7,48.3,67.5,42.6, 
RX04102410,61,41.9,34.6,64,50.7,50.2,37.2,62.1,52.6,42.7,52.9, , , , , , , 
Kokura,,,,,,,,,,,,,,,,,,
RX10101401,33.5,46.6,51.2,46.1,42.2,53.2,49.2,60.5,54.3,52.5,70.3,50.8,48.5,42.4,37.2,43.5,72.3,45.5
RX10101402,45.5,45.7,55.7,50.7,49.4,49.4,56.1,39.6,41.1,64,44,73.1,34.7,50.9, , , , 
RX10101404,68.6,42.4,49.5,63,46.4,41.3,42.5,38.5,51,56.9, , , , , , , , 
RX10101405,59.9,67.1,45.2,49.7,61.4,53.2,47.9,54.9,47.9,34.1,31,48.3,49.4, , , , , 
RX10101406,29.8,38.7,61.4,63,46.6,44.3,58.5,54,62.6,55.6,38.5,51.7,48.7,46.7, , , , 
RX10101407,56.7,52.9,36,43.6,54.5,55.7,47.4,66.5,36.6, , , , , , , , , 
RX10101408,37.8,50.7,52.6,67.8,44.8,52.1,56.8,49,29.6,42.4,62.3,54.7,49.6, , , , , 
RX10101409,54.7,47.1,57.7,54.6,51.1,38,55.3,44.5,55.2,32.5,68.9,40.3, , , , , , 
RX10101410,56.4,61.6,52.5,61,32.4,37.3,63.9,52.9,52.1,40.7,40.1,44.4,45.5,59.1, , , , 
RX10101411,57.4,53.4,44.1,56.1,47.8,34.3,73.2,44.8,47.8,46.6,44.4, , , , , , , 
