,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
éDñy,,,,,,,,,,,,,,,,,,
RX01141401,48.6,50.7,48.1,51.7,47.6,55.7,46.4,50.3,51.1,53.4,46.3, , , , , , , 
RX01141402,51.8,49.2,46.6,54.1,52.3,47.7,49.1,44.3,47.5,49.5,56,52, , , , , , 
RX01141403,50,50.6,53.9,48.2,51.3,49.5,51.1,41.4,45.9,54.1,53.7,51.3,49.1, , , , , 
, , , , , , , , , , , , , , , , , , 
RX01141405,51.7,51.4,49.3,46.8,55.4,48.9,49.1,50.8,48.7,47.9, , , , , , , , 
RX01141406,48.8,52.3,52.1,49.3,44.1,48.1,53.4,46.1,46.4,48.8,53.5,57, , , , , , 
RX01141407,53.5,46.8,44.1,50.8,53.5,48.6,47.8,47.6,52.7,48.4,51.2,56.6,48.3, , , , , 
RX01141408,49.9,50.6,49.4,51.1,49.5,47.4,48.8,51.7,50,48.2,53.1,50.3, , , , , , 
RX01141409,43.1,42.6,64.7,46.4,49.3,47.6,50.8,53,56.5,49.4,47.6,47.2,42,53.7,49.5,56.6, , 
RX01141410,48.7,46.7,51.2,44.8,55.5,52.8,53.7,51.8,47.1,45.9,48.2,53.5, , , , , , 
RX01141411,50.4,56,48.4,51,47.5,50.5,53.4,52.2,48.5,45.6,47,51.5,48.9,49.2, , , , 
RX01141412,51.8,52.3,52.8,52.7,41,39.8,50.1,54.6,46.7,45.8,48.1,53.3,53.6,50.5,57.1, , , 
êVäÉ, , , , , , , , , , , , , , , , , , 
RX04142201,42.9,54.2,52.4,47.6,53.3,48.7,57.1,46.6,51.8,48.5,53.1,54.2,40,48.3,51.3, , , 
RX04142202,33.6,40.3,53.3,40.8,50.6,57.2,48.8,43.6,61.1,46.7,54.5,47.3,72.8,59.6,50.4,31.8,51.2,56.5
RX04142203,43,41.5,54.1,49.8,46.4,50.9,60.1,46.9,47.5,54.4,51.1,53.6,53.8,44.7,52.2, , , 
, , , , , , , , , , , , , , , , , , 
RX04142205,43.3,64.7,60,41,58.4,48.5,62.9,56.1,50.5,36.8,39.2,46.5,51.3,34.2,44.7,41,67.4,53.4
RX04142206,58.9,58.1,53.4,59.1,54.6,51.3,43.7,48.7,31.2,69.1,48.1,59.2,43.5,47.9,33.3,35.7,46.9,57.3
RX04142207,52.1,55.9,37.4,33.8,36.6,64,60.1,37.8,47.6,67.4,44.1,43.1,48.2,54.9,55,62.7,51.5,47.9
RX04142208,45.3,48.5,49,50.9,50.8,43.7,45.6,53.9,52.1,51.3,51.2,48,55.6,59.6,44.4, , , 
, , , , , , , , , , , , , , , , , , 
RX04142210,58,47.3,46.6,60.1,49.8,45.8,57.3,48.5,50,47.8,43.7,55.8,39.6,49.2,50.3, , , 
RX04142211,46.9,46.4,53.2,43.9,48.2,43.9,46.8,56.4,57.4,53.8,51.9,53,48, , , , , 
RX04142212,47.9,49.7,50.7,54.6,47.6,48.5,55.5,46.4,41.5,55.9,51.2,46.3,54.8,47.1,52.5, , , 
è¨ëq,,,,,,,,,,,,,,,,,,
RX10142201,44.5,54.9,44.7,47,48.2,52.4,52,51.9,55.1,47.9,51.5, , , , , , , 
RX10142202,50.1,49.5,59.5,52.9,44.4,59,48.6,53.3,44.3,52.1,43,41.2,49.9,45.7,54.6,51.8, , 
RX10142203,56.8,55.7,41.6,43.5,52.4,50.7,52.9,58.9,54.5,42.8,41.7,52,59.5,45.6,40.9,49.9,50.5, 
RX10142204,41.2,46,37.3,53.5,67.4,50.3,54.9,51.9,47.7,47.8,63.8,52.2,48.3,42.7,48.2,51.9,44.8, 
RX10142205,44.2,57.4,41.6,50.3,71.6,60.4,60.5,43.2,44.8,49.1,52.4,42.3,39.5,38.6,40.5,68.5,51.5,43.6
RX10142206,49.3,53.7,49.5,46.3,48.9,51.7,47.3,49.4,56.2,49.6,48.5,49.5, , , , , , 
RX10142207,52.8,45.1,49.2,46,48.8,52.1,49.6,50,46.3,53.9,49.2,52.2,54.8, , , , , 
RX10142208,47.4,53,51.2,51.5,52.9,59.3,53.6,45.9,57.9,49.9,44,44,44.2,45.4,48,51.8, , 
RX10142209,54.4,48.2,47.9,51.6,50.3,47.3,50.4,51.1,46.5,54.2,48.1, , , , , , , 
RX10142210,47.3,47.7,54.2,47.7,46.6,48.2,50,53.7,61.3,52.6,56.6,42.8,49.2,40.7,52.6,48.9, , 
RX10142211,48.4,55.4,44.4,45.7,49.8,47,54.3,51.4,52.9,49.2,50.3,51.2, , , , , , 
RX10142212,59.8,48,46.8,49.6,44.2,51.8,45.7,48.9,66.3,48.8,47.4,51.4,47.6,43.6, , , , 
