RX05175501,52.4 ,55.0 ,39.1 ,56.7 ,51.5 ,50.2 ,43.6 ,47.6 ,47.2 ,49.5 ,46.8 ,62.4 ,44.0 ,45.5 ,51.9 ,56.7 
RX05175502,48.0 ,53.5 ,52.7 ,51.5 ,58.2 ,48.7 ,45.8 ,64.7 ,45.9 ,47.5 ,46.6 ,44.4 ,54.9 ,40.2 ,46.0 ,51.2 
RX05175503,49.1 ,54.4 ,47.9 ,52.1 ,54.1 ,49.6 ,47.5 ,46.2 ,59.4 ,51.5 ,46.4 ,53.9 ,44.9 ,40.1 ,53.9 ,48.9 
RX05175504,64.0 ,48.0 ,51.7 ,60.9 ,50.3 ,43.1 ,42.2 ,50.8 ,42.4 ,49.2 ,49.6 ,54.4 ,47.8 ,44.2 ,50.6 ,50.9 
RX05175505,48.1 ,55.3 ,51.8 ,50.9 ,54.3 ,47.8 ,57.9 ,49.6 ,41.1 ,51.5 ,49.6 ,47.6 ,44.6 ,48.8 ,53.4 ,47.5 
RX05175506,41.4 ,45.2 ,48.1 ,56.6 ,56.5 ,47.1 ,49.8 ,44.6 ,45.5 ,63.1 ,49.0 ,53.3 ,46.2 ,53.5 ,,
RX05175507,49.5 ,52.3 ,45.4 ,53.5 ,52.6 ,48.3 ,52.2 ,50.4 ,45.2 ,52.5 ,50.4 ,47.4 ,50.4 ,,,
RX05175509,50.6 ,57.1 ,43.7 ,49.1 ,48.1 ,52.5 ,57.3 ,46.6 ,50.7 ,53.4 ,55.6 ,49.2 ,49.8 ,45.6 ,48.5 ,42.2 
RX05175510,49.2 ,55.5 ,48.3 ,46.7 ,52.5 ,52.1 ,45.5 ,54.1 ,48.4 ,48.6 ,46.7 ,51.0 ,51.5 ,,,
RX05175511,47.2 ,50.5 ,52.7 ,47.1 ,49.4 ,48.3 ,54.7 ,,,,,,,,,
RX05175512,54.1 ,61.5 ,49.6 ,53.6 ,44.2 ,48.1 ,48.2 ,42.3 ,51.0 ,46.4 ,56.9 ,47.6 ,53.0 ,47.4 ,44.5 ,51.2 
RX08175501,47.3 ,57.8 ,50.1 ,42.5 ,51.5 ,40.6 ,50.5 ,46.6 ,52.6 ,51.9 ,52.4 ,48.9 ,57.7 ,46.3 ,53.3 ,
RX08175502,47.5 ,44.7 ,55.3 ,46.4 ,57.9 ,57.0 ,49.6 ,47.6 ,41.0 ,51.1 ,51.2 ,46.0 ,54.6 ,,,
RX08175503,45.8 ,45.0 ,45.3 ,57.3 ,55.9 ,46.0 ,46.3 ,53.9 ,47.7 ,49.3 ,54.6 ,43.7 ,52.1 ,51.5 ,50.7 ,54.8 
RX08175504,50.7 ,43.4 ,49.4 ,40.1 ,58.9 ,51.9 ,53.6 ,44.5 ,50.0 ,54.1 ,61.4 ,45.7 ,50.9 ,47.2 ,48.1 ,
