,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
”ŸŠÙ,,,,,,,,,,,,,,,,,,
RX02122301,49.9,52.2,58.8,52,45.9,54.2,42.5,45.7,49.3,49,50.4, , , , , , , 
RX02122302,52.4,51,52.6,44.6,45.5,49.1,49.3,44.9,46.4,57.4,45.4,54.2,57.2, , , , , 
RX02122303,52.6,44.3,54.6,47.3,52.2,43.6,52.4,39.2,59.5,54,44.6,50.6,54.8,50.5,43,56.7, , 
RX02122304,53.1,49,46.7,43.3,54.6,45.6,55.8,44.4,51.6,52,52,51.6,50.4, , , , , 
RX02122305,51,48.3,47.4,48.5,49.9,48.6,51.4,59.7,50.6,45.6,45.8,53.3, , , , , , 
RX02122307,50.4,45.9,55.8,56.4,49.7,48.3,42.9,47.9,47.5,56.7,52.3,46.3, , , , , , 
RX02122308,50.3,46.9,48.5,43.2,54.3,52.6,47,53.1,52,55,54.5,46.8,45.9, , , , , 
RX02122309,50.6,49,53.8,53.1,47.7,47.3,50.2,49.4,49.7,49.7,49.5, , , , , , , 
RX02122310,47.6,52.7,49.7,53,49.7,55,49.9,56.8,50.1,51.5,44.3,50.5,47.4,41.9, , , , 
RX02122311,49.6,48.8,55.1,46.5,48.3,47.9,48.5,41.6,50.9,53.2,56,50.1,50.5,54.3,48.9, , , 
RX02122312,51.3,53.7,50.6,53.9,45.7,49.4,47.3,44.3,53.5,47.7,52.6, , , , , , , 
•Ÿ“‡, , , , , , , , , , , , , , , , , , 
RX03122702,54.3,48.4,48.5,51.4,52.8,59.7,39,48.7,48.9,42.8,52.7,51.8,46.9,50.2,52,51.8, , 
RX03122703,46.6,51.7,45.7,48.4,48.7,50.7,53.9,54,50.5,55.8,48.9,45.7,50.5,53.2,45.6, , , 
RX03122705,48.5,44.1,56.1,50.7,46.3,48.5,47.2,41.4,54.4,51.2,47.9,51.7,59.7,50.3,55.5,46.2, , 
RX03122706,49.2,49.5,48.4,49.9,63,54.8,45.4,51.5,50.3,38.9,52.6,48.9,57.7,54.4,45.9,39.5, , 
RX03122707,47.9,46.7,46.7,44.7,53.6,53.8,46.4,67.9,46.6,48,46.2,51.3,50.7,54,49.7,45.8, , 
RX03122708,49.5,48.3,46.9,50.4,48.5,49.7,54.4,47.6,42.7,48.2,52.9,51.8,48.3,53.8,57, , , 
RX03122709,45.9,55.7,46.4,51.5,49.8,51.9,45.9,48.3,50.3,48.7,57.1,48.5, , , , , , 
RX03122710,48.6,50.8,61.3,44.6,53.1,49.6,,41.2,43,54.4,58,55.2,42.2,47.3,42.9,54.2, , 
RX03122711,51.7,46.3,49.8,46.1,55.8,43.5,50.4,54.9,55.2,49.8,51.1,52.2,43.2, , , , , 
RX03122712,40.3,45.6,47.9,54.9,46.7,56.1,51.4,48.2,43.9,58.6,54.9,48.4,48.9,54.2,46.6,53.4, , 
’†‹ž,,,,,,,,,,,,,,,,,,
RX07122301,49.8,48.8,55.4,58.9,44.4,47.9,47.5,47.3, , , , , , , , , , 
RX07122302,40.1,45.4,55,48.4,50.8,55.2,57.5,44.3,52.1,43.2,47.6,51,51.9,47.4,55.9,54.4, , 
RX07122303,56.6,48.7,42.9,54.1,58,56,47.1,45.5,44.5,43.2,50.1,50.3,46.7,53.1,53.3,49.8, , 
RX07122305,48.6,48.9,47.4,44.9,45.5,49.5,48.7,54.6,50.4,58.3,50.7,52.7, , , , , , 
RX07122306,59.3,54.9,57.5,35.2,41.1,49.8,41.2,36.2,33.2,43.7,52.1,56.8,64.5,50.9,64,43.3,59.6,56.8
RX07122307,56.2,55.9,48.5,51,45.1,46.9,46.1,46.1,55.9,42.8,52.5,47.6,47.7,45.3,53.6,58.7, , 
RX07122308,48.7,50,51.6,47.1,49.7,49.7,45.3,55.5,52.5, , , , , , , , , 
RX07122309,49.7,57.7,54.3,50.7,55,48.5,51,45.7,46.7,47.5,51.1,42.2,57.4,48.1,49.1,45.5, , 
RX07122310,47.6,45.5,41.6,49.5,47.7,40.2,50,55.9,46,57.9,52.6,46.5,52.5,66.2,51.5,48.1,50.6, 
RX07122311,52.4,55.5,50.6,47,48.9,55.5,47.5,50.4,52,48.1,42, , , , , , , 
RX07122312,53.3,42.8,44.8,59.9,43.2,63.7,43.9,50.9,79.3,36.2,53.8,42.3,52.1,50.6,44,49.5,47.8,41.8
