,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
íÜéR,,,,,,,,,,,,,,,,,,
RX06124601,46.6,50.6,51.5,43.9,45.9,58.1,47.4,54.4,46.8,47.5,47.5,52.1,47.8,59.7, , , , 
RX06124602,50.8,48.4,50.1,56.5,46.2,49.6,52.9,48.3,53.8,54.1,35.9,52,59.5,48.9,47.7,45.3, , 
RX06124603,46.2,50,53.3,48.9,50.5,49,53.6,56.3,43.1,56.2,50.6,48.1,39.5,51.7,50.2,52.7, , 
RX06124605,49.7,53.2,59.2,56.3,52.4,51.8,40.3,52.7,49,46.7,52.2,40.9,49.1,52.1,47.4,46.9, , 
RX06124606,43.2,46.7,41.3,45.1,58.4,51.7,49,43.6,49.6,63.1,44.7,55.2,49.2,56.1,46.8,56.3, , 
RX06124607,51.5,54.6,56.8,53,49.5,43.1,53.3,51.9,47.4,45.7,52.6,51.3,50.4,46.2,42.6, , , 
RX06124608,50.2,51.2,53.5,52.4,53.7,53,50.3,46.4,42.7,46.5, , , , , , , , 
RX06124609,51.3,50.5,43.9,49.6,59.4,48.3,54.7,51.5,45.1,55.7,40.7,49.3, , , , , , 
RX06124611,45.6,52.5,43.8,54.7,61.1,46.9,46.5,48.5,49.9,53.1,44.6,47.1,51.1,48.5,51.2,54.8, , 
RX06124612,57.6,47,43.5,48.1,56.3,57.5,44.2,46.6,49.9,49.5,50.6,56.6,41.8,49.3,52.9,48.5, , 
ç„ê_, , , , , , , , , , , , , , , , , , 
RX09124601,50.7,55,52.3,47.7,49,49.2,50.9,49.1,47.2,50.9,57.5,59.3,41.1,48.1,41.9, , , 
RX09124602,49.4,46.2,51.8,55.3,50.1,51.5,51.2,46.4,53.8,43.5,49.9,47.5,52.8,50.7, , , , 
RX09124603,46.2,45.6,54.3,51.1,46.6,50.5,47,44.8,53.3,48.4,57.7,41.8,56.1,55.3,53.8,47.5, , 
RX09124605,50.8,45.8,56.5,46.9,50,46.2,53.4,50.2,49.1,49.7,55.6,45.7, , , , , , 
RX09124606,50.3,48.6,51.3,52.6,51.9,48.8,48.8,47.7, , , , , , , , , , 
RX09124607,44.7,45.2,59.4,56.7,51.7,63,40.6,36.9,48.3,41.5,54.7,36.8,38.9,47.6,50.9,55,52.5,75.6
RX09124609,50,50.5,52.2,53.4,50.8,49.2,45,49.9,53.4,45.6, , , , , , , , 
RX09124610,50.2,53.6,47.2,49.5,49,42.9,50.6,54.2,49.4,53.7,43.8,58.8,46.9, , , , , 
RX09124611,48.9,45.9,52.4,40.7,49.9,52.1,50.8,51.8,55.4,50,52.1,49.9, , , , , , 
RX09124612,48.1,48.4,54.6,42.6,50.9,49.1,51.7,55.6,48.2,47.7,50,49.2,43.8,56.6,53.9,49.7, , 
,,,,,,,,,,,,,,,,,,
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
