,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
êVäÉ,,,,,,,,,,,,,,,,,,
RX04124101,51.4,49.6,49.7,56.8,56.1,50,46.8,45.8,49.9,49.7,45.2,49.3,49.7, , , , , 
RX04124102,48,51.8,44.2,53,46.4,48.3,52.2,56.7,46.1,50.1,49.6,52.6,51.1,49.9, , , , 
RX04124103,55.4,46.1,50.9,49.7,43.1,50.5,52.1,53.6,49.2,47.6,51.6, , , , , , , 
RX04124104,48.2,54.1,44.5,51.4,47.4,54,52,47.3,51.3,51.6,50.7,55,50.5,41.9, , , , 
RX04124107,50.5,52.6,46.9,49.3,49,48.8,49.6,51.1,50.3,49,55.4,47.5, , , , , , 
RX04124108,46.7,58.7,49.3,53.5,38.8,48,40.3,43.5,48.6,50.7,42.1,49.5,60,63.6,50.6,54,52.1, 
RX04124109,47.2,49,47.2,47.8,54.8,51.9,50.8,55.8,48.8,52.7,51,44,45.4,53.7, , , , 
RX04124110,49.4,46.3,54.6,41,41,49.7,39.5,43.7,59.1,58.7,41.2,39.2,43,44,65.4,51.7,74.8,57.8
RX04124112,54.7,54.3,50.3,56,57.1,40.1,51.3,49,51.9,45.3,47.1,55,46.6,57.1,46.6,45.6,42.1, 
ìåãû, , , , , , , , , , , , , , , , , , 
RX05124401,50,44.2,50.8,50.2,45.8,54.7,54.6,54.1,50.6,45.1, , , , , , , , 
RX05124402,57.6,45,51.7,48.4,47.9,51.6,54.3,52.5,51,44,46, , , , , , , 
RX05124403,40,45.4,48.9,48.9,54.5,50.4,50.7,53.1,55.4,54.1,49.3,49,47,50.7,52.7, , , 
RX05124404,50.1,48.3,49.6,43.2,46.4,53.8,51.5,48.6,57.3,48.4,52.8, , , , , , , 
RX05124405,46.9,56,46.7,46.3,55.8,47.9,47.7,55.9,49.3,49.9,51,46.6, , , , , , 
RX05124406,49.6,46.4,52.9,51.1,47.7,51.5,50.8,49.3,50.6, , , , , , , , , 
RX05124407,50.2,55.5,52.7,49.8,49.6,46.1,52.1,53.4,39.5,50.4,52.9,50.4,47.6, , , , , 
RX05124408,49.1,45.1,54.3,54.5,48,54.5,46.8,47.5,43.5,44.9,47.6,52.4,55.7,56, , , , 
RX05124409,51.4,47.6,47.4,55.2,42.9,49,50.8,53.5,54.1,39.7,57.7,52.8,56.3,42.2,44.2,55.3, , 
RX05124410,45.3,55.7,42.9,46.1,51.4,55.1,42.5,62.4,48.6,53.6,51.6,45.4,48.5,50.9, , , , 
RX05124411,45.6,55.3,48.1,50.2,47.9,62.2,46.2,63.4,46.2,44.3,69.2,42.8,46,46.9,46.9,45,43.6, 
RX05124412,59.8,48.7,44.1,49.8,46.6,52.5,51.4,42.4,59.5,48.5,37.9,49.8,50.1,44.2,59.1,55.5, , 
ãûìs,,,,,,,,,,,,,,,,,,
RX08124401,57.8,45.6,47.8,46.3,52,51.5,46.6,48.2,48.5,51.2,52.4,52.1, , , , , , 
RX08124402,54.2,53.5,44.5,48.4,54.3,55,51.2,47.8,46.6,49.1,48.4,46.9, , , , , , 
RX08124403,46.5,50,50.9,52.3,46.9,50.1,53.6,49.6, , , , , , , , , , 
RX08124405,56.2,47.4,46.6,48.9,47.7,48.7,45.7,52.3,51.8,54.6, , , , , , , , 
RX08124406,51.7,52.4,50.5,52.6,55.1,45.3,48.6,49.5,44.4, , , , , , , , , 
RX08124407,45.6,51.1,49.7,47.5,51.6,45.7,49.6,54.7,49.2,55.2, , , , , , , , 
RX08124408,54.7,44.9,52.5,53.6,52,49.2,49.8,46.9,44.7,55.9,45.9, , , , , , , 
RX08124409,46.4,52.1,49.7,54.4,47.7,49.3,58.3,47.2,47.6,47.3, , , , , , , , 
RX08124411,56.2,48.6,40.9,50.6,50.6,42.6,52.3,52.4,52,53.8, , , , , , , , 
RX08124412,51.3,48,48.4,50.3,56.1,46.9,43.2,49.8,57.7,51.3,49.4,51.7,59.2,41.1,49.4,46.1, , 
