RX05172201,43.6 ,50.4 ,55.0 ,50.8 ,55.6 ,50.0 ,46.3 ,54.5 ,52.3 ,44.3 ,49.9 ,47.1 ,46.9 ,53.6 ,49.1 ,50.9 ,,
RX05172202,48.9 ,48.9 ,50.1 ,47.5 ,51.4 ,45.8 ,50.8 ,53.0 ,47.1 ,56.4 ,,,,,,,,
RX05172203,46.0 ,53.1 ,42.0 ,53.4 ,52.9 ,50.0 ,53.0 ,56.1 ,49.6 ,50.0 ,38.7 ,45.7 ,48.1 ,51.2 ,55.6 ,54.7 ,,
RX05172204,51.4 ,38.0 ,67.3 ,40.6 ,38.9 ,64.7 ,51.0 ,42.2 ,36.0 ,62.8 ,52.5 ,40.0 ,51.1 ,61.4 ,46.5 ,56.6 ,56.9 ,42.0 
RX05172205,48.5 ,54.3 ,47.4 ,55.5 ,49.6 ,47.7 ,43.3 ,46.6 ,57.8 ,48.2 ,42.0 ,53.6 ,50.7 ,52.8 ,52.0 ,,,
RX05172206,51.2 ,48.6 ,47.5 ,46.8 ,52.6 ,52.4 ,49.7 ,51.2 ,,,,,,,,,,
RX05172207,56.8 ,57.7 ,43.4 ,46.2 ,48.7 ,56.1 ,45.4 ,47.3 ,46.6 ,52.1 ,57.3 ,45.1 ,48.3 ,49.7 ,52.8 ,46.6 ,,
RX05172208,52.5 ,52.8 ,42.0 ,50.9 ,44.3 ,47.2 ,55.8 ,47.9 ,57.7 ,42.6 ,50.8 ,52.3 ,53.2 ,,,,,
RX05172209,48.1 ,44.5 ,51.0 ,45.0 ,50.7 ,46.7 ,52.8 ,52.3 ,50.2 ,50.1 ,56.1 ,51.2 ,51.2 ,,,,,
RX05172210,58.9 ,46.7 ,55.8 ,48.3 ,48.5 ,51.3 ,37.6 ,52.0 ,52.8 ,47.3 ,50.6 ,46.1 ,48.5 ,57.3 ,44.5 ,53.9 ,,
RX05172211,48.3 ,61.5 ,50.8 ,40.0 ,47.7 ,60.4 ,55.0 ,51.1 ,54.3 ,57.0 ,49.0 ,39.1 ,34.7 ,75.1 ,34.5 ,46.0 ,50.2 ,45.5 
RX05172212,55.5 ,52.2 ,45.3 ,46.1 ,48.5 ,58.9 ,43.2 ,48.0 ,53.1 ,56.6 ,51.4 ,46.2 ,46.1 ,51.4 ,53.6 ,43.9 ,,
RX08173201,49.1 ,43.6 ,48.0 ,60.2 ,50.4 ,49.1 ,51.3 ,57.5 ,42.6 ,52.1 ,58.7 ,45.8 ,43.3 ,49.6 ,41.5 ,57.3 ,,
RX08173202,44.0 ,48.7 ,51.5 ,56.4 ,52.1 ,49.5 ,48.6 ,43.7 ,51.3 ,50.7 ,42.6 ,48.5 ,53.9 ,44.6 ,64.1 ,49.9 ,,
RX08173203,43.5 ,46.6 ,69.3 ,44.3 ,55.1 ,40.1 ,45.4 ,45.5 ,45.7 ,50.5 ,65.0 ,42.2 ,64.2 ,65.7 ,46.0 ,47.7 ,50.3 ,32.7 
RX08173204,56.7 ,47.1 ,55.2 ,45.6 ,48.6 ,55.6 ,46.3 ,47.3 ,49.9 ,47.8 ,,,,,,,,
RX08173205,57.6 ,66.0 ,48.2 ,53.3 ,53.4 ,47.1 ,48.8 ,49.2 ,46.5 ,43.4 ,41.0 ,49.2 ,48.4 ,47.1 ,47.6 ,53.2 ,,
RX08173207,47.4 ,46.0 ,58.7 ,55.3 ,54.2 ,50.2 ,51.5 ,47.3 ,50.5 ,45.3 ,47.4 ,47.9 ,46.8 ,51.5 ,,,,
RX08173208,49.5 ,51.1 ,48.3 ,52.0 ,44.8 ,49.3 ,54.2 ,50.6 ,50.2 ,,,,,,,,,
RX08173211,48.4 ,47.3 ,55.0 ,48.8 ,53.2 ,47.7 ,54.5 ,44.8 ,50.9 ,49.9 ,49.5 ,,,,,,,
RX08173212,48.8 ,46.1 ,46.1 ,45.8 ,52.4 ,55.9 ,54.1 ,47.4 ,43.1 ,56.5 ,53.9 ,,,,,,,
RX03171601,48.5 ,48.0 ,54.1 ,50.9 ,56.1 ,49.5 ,46.1 ,39.5 ,52.5 ,50.0 ,46.9 ,51.8 ,51.9 ,51.9 ,50.8 ,51.4 ,,
RX03171602,58.8 ,55.5 ,46.7 ,48.8 ,50.9 ,50.8 ,51.7 ,54.8 ,43.3 ,55.1 ,44.5 ,48.7 ,46.4 ,46.0 ,51.7 ,46.3 ,,
RX03171603,48.6 ,51.1 ,53.2 ,45.7 ,48.1 ,54.3 ,49.1 ,46.4 ,47.1 ,51.2 ,51.8 ,53.5 ,49.0 ,50.9 ,50.0 ,,,
RX03171606,55.8 ,53.3 ,49.4 ,45.3 ,49.5 ,46.9 ,52.4 ,42.8 ,45.8 ,48.9 ,51.0 ,53.0 ,46.9 ,50.8 ,56.8 ,51.4 ,,
RX03171607,45.1 ,52.8 ,48.7 ,51.4 ,44.7 ,50.5 ,50.3 ,49.7 ,53.2 ,54.6 ,53.2 ,45.4 ,48.6 ,45.6 ,56.2 ,,,
RX03171608,47.6 ,47.5 ,46.6 ,48.6 ,54.2 ,54.4 ,45.9 ,52.0 ,47.6 ,50.1 ,45.2 ,59.4 ,45.1 ,56.0 ,48.4 ,51.3 ,,
RX03171609,49.6 ,45.4 ,51.7 ,49.8 ,53.5 ,51.5 ,43.9 ,50.8 ,50.2 ,43.7 ,61.1 ,55.6 ,47.7 ,56.2 ,47.0 ,42.1 ,,
RX03171610,52.1 ,51.0 ,51.2 ,46.9 ,50.2 ,51.9 ,50.9 ,48.6 ,47.2 ,53.3 ,54.0 ,48.7 ,47.5 ,48.6 ,48.1 ,,,
RX03171611,52.1 ,51.9 ,52.4 ,52.4 ,49.8 ,47.5 ,48.9 ,47.0 ,53.7 ,45.3 ,49.4 ,55.9 ,43.5 ,,,,,
RX03171612,47.5 ,49.0 ,46.5 ,48.9 ,56.4 ,49.4 ,48.6 ,49.2 ,50.0 ,53.8 ,48.5 ,52.3 ,,,,,,
