RX05181601,51,41.6,62.2,46.9,54.4,47.7,57.6,44,51.6,49.1,42.4,42.9,53,44.8,57.5,53.2
RX05181602,51.7,52.4,50.5,52.8,46.8,55.2,46.4,44.1,48.6,40.5,53,52.9,50.2,56.8,44.7,53.5
RX05181603,52.7,54.1,53.9,46.8,40.5,45.6,53.5,52.4,44.5,57.6,49,54,46.2,51.3,49.3,48.6
RX05181604,45.9,47.1,52.2,45.7,43.6,64.8,50.9,54.4,51.5,41.7,51.3,53.4,44.4,54.6,48.2,50.1
RX05181605,48.7,49.4,48.8,52.1,45.6,59.6,44.1,62.2,57.7,41.8,44.9,49,48.6,53.2,44.3,
RX05181606,54.6,44.6,56.5,46.4,49.9,42.2,51.3,46.4,45.9,57.6,49,51.4,47.4,62.7,42.8,51.2
RX05181607,50.7,49.5,59.3,53.6,51.9,49.6,56.7,45.1,45.9,43.3,49.9,44.5,50.7,48.9,48.1,52.2
RX05181609,45.9,48,51.1,58.2,44.5,43.9,43.3,55.7,54.1,55.1,52.5,53.3,44.3,,,
RX05181610,51.5,49,43.5,58.2,49.4,50.5,46.4,52.6,50.1,46.4,49.5,48.4,54.6,,,
RX05181611,47.1,55.2,41.2,44.5,47,52.9,42.6,57.8,60.2,58.9,46.5,57.1,43.3,50.2,48.9,46.7
RX05181612,53.1,48.4,50.8,59.2,51.7,47.4,51.9,36.5,48.3,47.1,55.7,45.7,53.6,48.7,47.6,54.2
