,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
íÜéR,,,,,,,,,,,,,,,,,,
RX06125501,52.3,56.8,53.9,48.9,53.3,46.1,45.3,50.6,42.7,45.5,42.6,56.7,56.1,48.3,54,47.1, , 
RX06125502,47.4,49.1,50.6,44.7,54.9,50,47.4,46.3,46.2,57.3,54.3,50.4,51.4, , , , , 
RX06125503,59.8,42.8,56.5,44.3,54.4,45.6,48.1,45,49.6,51.4,47.5,39.9,51.2,48.4,57.4,58.1, , 
RX06125505,47.5,45,45.6,50.6,47.6,46.6,49.8,54.8,52.6,52.3,53.6,51.2,52.8, , , , , 
RX06125506,50.7,45,50.5,48,44.6,57.8,52.7,53.1,52.8,49.5,49.9,52.6,53.6,44.3,53.2,41.7, , 
RX06125508,44.1,47.2,47.7,57.1,43.3,50.6,46.5,52.5,48.8,45.7,44.9,45,59.7,54,56.1,56.8, , 
RX06125509,54.7,58.7,47.5,46.6,46.4,51.7,39.5,47.2,55.9,48.6,53.1,55.5,47.5,44.2,53.1, , , 
RX06125510,52.9,44.7,53.3,58.3,51.9,44.1,46.9,51.1,51.2,55.7,49.9,51.3,46.7,45.9,52.2,44.1, , 
RX06125511,39.7,42.7,50.2,66,53.7,40.6,52.6,50.2,50.8,49.9,47.3,46.7,51.1,58,50.5, , , 
RX06125512,46.5,55.3,56.1,45.4,48.9,47.1,45.4,49.1,60.8,49.4,42,53,52.1,52.2,49,47.9, , 
íÜãû, , , , , , , , , , , , , , , , , , 
RX07123501,55.6,49.9,44.4,47.9,53.2,45,49.4,61.8,48.5,54.6,47,49.6,45.8,46.9,51.2,49.2, , 
RX07123502,45.8,42.1,53.7,47.2,51.1,49.6,44.9,52.2,60.5,50.4,54.2,41.1,48.7,53.4,52.5,52.7, , 
RX07123503,63.6,45.4,56,49.6,54.8,54.4,41.7,43,46.3,46.3,53.7,47.8,51.7,50.3,48.8,46.6, , 
RX07123504,45.6,47.3,53.2,46.9,42.9,49.9,47.7,52.1,43.7,60.4,60.1,52.4,47.9,58.7,41.2,50, , 
RX07123505,45,54.7,43.7,51.7,56.7,50.1,40.1,48,45.3,44,40.9,45.8,36.7,43.5,71.6,52.4,55.2,74.3
RX07123506,56.3,41.2,53.7,54.2,46.8,43.8,52.9,52.4,51.5,42.6,47.1,56.9,51.4,44,44.5,60.7, , 
RX07123508,55.2,39.5,57.9,46.3,43.1,40.9,55.1,72.2,44.6,46.5,55.2,47.2,71.3,52.7,38.9,46.5,49.6,37.1
RX07123509,48.4,51.1,56.3,51.5,51.4,50.5,47.8,56.1,47.9,55.6,41.3,53.6,46.9,51,45.5,45, , 
RX07123511,52.4,74.8,56.5,46.6,39.5,62.9,41.1,53.9,41.8,35.9,47.3,50.4,43.1,63.2,49.5,47.9,54.6,38.6
RX07123512,52.1,48.9,50,43.9,45.9,47.6,47.6,47.8,48.8,51.8,45.8,55,54.9,40.6,53.9,65.4, , 
ç„ê_,,,,,,,,,,,,,,,,,,
RX09125501,43.4,54.8,52.8,52,46.3,59.9,46.6,44,43.6,45.8,50.4,44.3,51.9,55.1,51.8,57.3, , 
RX09125502,49.6,53.6,46.7,49.7,51.2,48.4,43.4,53.7,50.4,53.4, , , , , , , , 
RX09125503,56.3,51.4,47,48.1,49.3,55.7,53.8,51.5,46.6,51.9,40.2,48.7,61,42.2,51.7,44.4, , 
RX09125504,38.3,48.4,51,51.8,63.5,57.2,60.4,59.6,35.8,39.6,44.6,42.7,58.2,43.1,41.9,72.3,48.6,43.1
RX09125505,56.6,49.2,43.6,49.5,51.7,53.7,48.1,53.9,43.2,50.5, , , , , , , , 
RX09125506,49.5,51.7,53.1,49.2,51,48.4,47.5,53,46.7, , , , , , , , , 
RX09125507,47.3,57.4,54.3,46.2,48,42.8,52.5,49.4,46.2,60.7,47.5,50.2,47.5, , , , , 
RX09125508,41.9,53.6,49.3,49.6,51,48.6,55,52.8,46.6,51.5,54.2,45.9,48.1,53.5,49.4,49.2, , 
RX09125509,51.1,48.5,51,43.7,50.3,55.1,44.8,55.8,54.2,49.4,45.5,50.6, , , , , , 
RX09125510,54.9,51.2,42.4,45.2,43.4,52.1,50.8,52.3,56.2,47.4,45.5,42,50.4,53.4,54.1,58.7, , 
RX09125511,50.2,49.9,52.2,48.3,58.8,39.6,48.2,46.2,49.4,53.8,51.5,49.5,52.5, , , , , 
RX09125512,53.3,45.7,55.6,57.4,43.3,49.8,49.5,43.5,41.4,49.4,50.7,63.9,47.6,58.6,45.4,44.8, , 
