RX05175101,53.3 ,57.0 ,51.4 ,42.4 ,51.5 ,50.4 ,43.0 ,43.5 ,61.2 ,59.9 ,46.8 ,45.1 ,45.5 ,53.0 ,52.8 ,43.4 ,,
RX05175102,51.7 ,50.3 ,51.4 ,46.3 ,47.4 ,49.0 ,51.6 ,49.0 ,48.7 ,53.4 ,52.3 ,48.7 ,,,,,,
RX05175103,51.6 ,52.3 ,42.3 ,55.9 ,50.6 ,54.3 ,51.4 ,52.4 ,46.1 ,44.9 ,45.2 ,53.0 ,,,,,,
RX05175104,58.6 ,48.1 ,41.4 ,46.9 ,49.2 ,47.3 ,61.9 ,62.1 ,32.6 ,53.4 ,52.0 ,48.9 ,39.3 ,48.7 ,36.7 ,74.8 ,51.4 ,46.7 
RX05175105,54.7 ,50.2 ,51.7 ,53.3 ,49.9 ,48.7 ,48.3 ,43.2 ,43.6 ,50.3 ,51.2 ,53.8 ,51.1 ,,,,,
RX05175106,47.7 ,46.1 ,48.3 ,52.9 ,50.5 ,51.9 ,52.7 ,50.9 ,50.0 ,50.4 ,48.6 ,,,,,,,
RX05175107,45.2 ,53.9 ,49.7 ,41.8 ,51.4 ,57.1 ,43.9 ,43.8 ,54.3 ,48.8 ,50.0 ,55.0 ,49.3 ,52.9 ,55.9 ,47.0 ,,
RX05175108,53.6 ,43.6 ,47.1 ,48.3 ,46.9 ,48.8 ,50.7 ,48.0 ,50.5 ,54.2 ,54.5 ,57.1 ,46.6 ,,,,,
RX05175109,50.7 ,50.4 ,47.0 ,53.4 ,49.5 ,53.8 ,45.8 ,51.9 ,52.3 ,45.2 ,,,,,,,,
RX05175110,53.9 ,58.6 ,55.8 ,54.5 ,39.8 ,48.4 ,48.3 ,48.6 ,49.2 ,50.5 ,48.2 ,52.0 ,46.5 ,45.6 ,,,,
RX05175111,50.6 ,56.8 ,51.5 ,50.8 ,50.7 ,52.8 ,47.7 ,49.6 ,51.1 ,45.8 ,42.6 ,,,,,,,
RX05175112,48.6 ,47.9 ,43.9 ,53.3 ,46.4 ,53.0 ,50.5 ,52.0 ,47.6 ,50.3 ,60.5 ,47.9 ,49.3 ,58.0 ,43.5 ,47.3 ,,
RX03173201,53.6 ,48.9 ,45.6 ,49.2 ,53.5 ,50.0 ,57.3 ,46.6 ,50.4 ,46.4 ,38.7 ,44.6 ,55.5 ,52.0 ,49.9 ,57.8 ,,
RX03173202,52.4 ,50.2 ,47.4 ,46.7 ,54.6 ,46.1 ,50.3 ,49.8 ,45.9 ,42.8 ,60.6 ,53.3 ,51.7 ,46.8 ,51.4 ,,,
RX03173203,54.9 ,45.1 ,47.9 ,50.6 ,48.1 ,46.0 ,43.3 ,48.8 ,51.4 ,58.0 ,48.8 ,54.3 ,48.1 ,46.7 ,57.9 ,,,
RX03173205,47.1 ,49.8 ,50.2 ,48.2 ,53.6 ,47.5 ,47.7 ,54.1 ,48.8 ,53.9 ,45.7 ,46.3 ,48.4 ,53.7 ,54.8 ,,,
RX03173206,47.3 ,46.4 ,55.0 ,50.2 ,49.3 ,56.3 ,52.9 ,49.9 ,48.2 ,42.8 ,52.6 ,47.2 ,52.8 ,52.8 ,49.6 ,46.4 ,,
RX03173207,49.2 ,49.1 ,54.9 ,51.5 ,50.1 ,59.8 ,48.3 ,50.7 ,48.3 ,48.9 ,54.4 ,45.8 ,46.7 ,49.0 ,43.2 ,,,
RX03173208,51.2 ,50.8 ,56.8 ,52.2 ,54.2 ,50.1 ,45.0 ,52.9 ,55.0 ,45.1 ,47.8 ,45.5 ,51.9 ,41.5 ,50.0 ,,,
RX03173209,47.6 ,47.7 ,55.3 ,44.2 ,53.6 ,48.5 ,53.1 ,,,,,,,,,,,
RX03173210,47.6 ,56.4 ,51.0 ,50.9 ,52.6 ,58.8 ,47.0 ,50.2 ,50.1 ,50.0 ,42.7 ,50.9 ,45.4 ,51.1 ,45.3 ,,,
RX03173211,49.6 ,49.4 ,43.4 ,47.7 ,56.6 ,48.3 ,50.0 ,58.9 ,48.3 ,57.2 ,51.8 ,37.6 ,59.7 ,46.9 ,46.4 ,48.1 ,,
RX03173212,48.2 ,52.3 ,51.1 ,52.9 ,54.0 ,50.9 ,52.3 ,54.7 ,44.1 ,47.0 ,55.3 ,52.0 ,50.9 ,41.1 ,43.2 ,,,
