RX05183501,47.2 ,47.9 ,55.8 ,52.4 ,42.6 ,58.3 ,53.1 ,46.8 ,46.4 ,52.7 ,52.3 ,45.6 ,54.6 ,58.3 ,46.1 ,39.9 
RX05183502,52.8 ,47.6 ,49.1 ,55.1 ,47.6 ,58.3 ,45.8 ,49.0 ,55.6 ,40.1 ,43.9 ,56.1 ,51.2 ,46.8 ,43.6 ,57.5 
RX05183503,51.8 ,43.7 ,47.5 ,48.5 ,61.8 ,36.8 ,57.2 ,57.0 ,51.8 ,47.6 ,42.3 ,56.9 ,48.6 ,47.4 ,42.5 ,58.7 
RX05183505,56.5 ,53.6 ,46.9 ,50.5 ,47.9 ,58.0 ,48.1 ,52.1 ,46.8 ,42.6 ,55.0 ,44.0 ,48.3 ,50.3 ,46.5 ,53.1 
RX05183506,50.7 ,54.0 ,59.5 ,52.7 ,57.0 ,44.8 ,46.4 ,47.4 ,45.1 ,48.1 ,58.6 ,40.2 ,46.9 ,47.8 ,47.0 ,53.8 
RX05183507,43.2 ,53.2 ,38.1 ,50.4 ,46.0 ,53.3 ,51.4 ,47.2 ,50.9 ,48.9 ,55.4 ,57.5 ,51.9 ,52.9 ,48.7 ,50.9 
RX05183508,60.2 ,44.2 ,45.6 ,42.4 ,47.0 ,49.0 ,51.5 ,51.8 ,46.6 ,58.5 ,52.5 ,54.5 ,49.0 ,49.3 ,56.1 ,42.1 
RX05183509,47.4 ,45.2 ,49.2 ,56.5 ,53.3 ,52.2 ,48.0 ,43.6 ,53.6 ,52.8 ,46.3 ,49.7 ,47.1 ,51.8 ,53.4 ,
RX05183510,45.0 ,54.8 ,51.4 ,49.8 ,53.4 ,48.6 ,44.9 ,50.1 ,49.2 ,39.0 ,54.1 ,54.8 ,54.9 ,,,
RX05183511,50.4 ,51.2 ,49.1 ,55.1 ,44.7 ,46.5 ,47.4 ,55.0 ,50.5 ,,,,,,,
RX05183512,44.1 ,51.5 ,52.4 ,51.1 ,49.3 ,41.2 ,49.9 ,51.7 ,47.7 ,46.6 ,61.4 ,44.0 ,50.9 ,46.4 ,58.1 ,53.7 
RX09183501,49.0 ,50.3 ,46.8 ,63.9 ,51.4 ,44.8 ,50.5 ,47.0 ,46.3 ,,,,,,,
RX09183502,58.0 ,42.1 ,49.6 ,53.6 ,43.7 ,55.1 ,51.9 ,55.1 ,49.9 ,48.6 ,47.8 ,47.0 ,47.5 ,,,
