,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
éDñy,,,,,,,,,,,,,,,,,,
RX01112602,47.6,54.2,44.7,53.3,46.6,47.8,50.4,52.2,51.7,48.4,54.9,48.3, , , , , , 
RX01112603,45.9,50.3,55.9,48.7,52.4,49,51.8,46.1, , , , , , , , , , 
RX01112604,48.9,47.1,49.7,52.5,52.6,52.6,49.5,52,57.9,45.7,45.1,46.2, , , , , , 
RX01112605,55,48.7,51.9,49.4,46.9,48.5,48.9,46.5,54.3, , , , , , , , , 
RX01112606,45,53.5,46.7,49.6,48.8,50.5,50.6,52.9,47.9,54.4, , , , , , , , 
RX01112607,51.7,42.9,56.1,46.6,46,54,54.2,48.7, , , , , , , , , , 
RX01112608,49.2,50.6,53.6,45.9,51.6,51.5,44.6,53.3,49.7, , , , , , , , , 
RX01112610,52.8,47.8,45.9,50.2,54.3,50.1,52.7,48.5,49.1,46.8,50,57,44.8, , , , , 
RX01112612,49.5,53.5,50.7,45.7,46.8,50.5,48.2,54.1,46.3,54.6, , , , , , , , 
íÜéR, , , , , , , , , , , , , , , , , , 
RX06114601,55.3,45,48.6,52.1,44.2,48.4,58.2,50.1,50.3,50,49.3,50.3,56.4,45.4,48,48.4, , 
RX06114602,48.2,50.6,51.9,50.3,52.5,46,47.9,47.5,49.2,56.4,49.2,50.1,50.2, , , , , 
RX06114603,51.1,52.9,57.1,45.4,41.5,43.1,51.3,55.3,54.8,48,52.6,48.6,48.4,46.5,55.2,48.4, , 
RX06114605,56,52.7,52.7,46.9,50.5,49.3,44.8,54.9,49.3,52.7,43.6,49.2,47.4, , , , , 
RX06114606,50.1,51.9,51.5,60.2,51.5,48.4,52.7,45.1,45.1,48.6,48,46.9, , , , , , 
RX06114607,47.4,49,56.7,48.2,54,55.3,47.6,50.2,48.9,48.7,50.1,44.1,49.8, , , , , 
RX06114608,43.7,53.1,43.2,58.5,45.3,52.4,60,42.4,59.6,49.2,53.4,42.8,52.1,48.3,40.3,55.7, , 
RX06114609,50.6,42.4,48,59.4,50.1,44.6,41.8,49.3,43.2,47.8,59.7,55.6,49.7,55.4,52.2, , , 
RX06114610,41.3,50.6,43.6,54,49,52.7,53.3,46.9,50.5,50.1,46.7,49.9,50.1,48.4,58.2,54.7, , 
RX06114612,45.5,51.4,49.2,52.3,55.9,54.6,46.4,52.1,52.2,45.4,57.2,55,45.2,38.4,47.5,51.5, , 
ç„ê_,,,,,,,,,,,,,,,,,,
RX09115601,42.9,50.4,56,54.1,46.6,53.8,49,57.6,48.8,50.6,43.5,54.7,43.6,56.1,47.7,44.6, , 
RX09115602,62,47.6,48.9,42.6,47.5,46.2,42.7,47.3,57.6,53.5,54.9,48.6,47.2,50,53.3, , , 
RX09115603,55.5,52.8,42.7,48.6,43.3,50,55.5,56.1,43.7,50.5,52.4,57.2,46.3,53.2,44.6,47.6, , 
RX09115604,46.4,50.5,50.1,49,55.7,49.1,50.6,54.6,44.6,44,51.9,50.2,55.7,47.7, , , , 
RX09115605,60.8,50.3,51.3,51.6,47.9,43,47.7,53.6,46.6,41.8,51.8,48.6,55.1, , , , , 
RX09115606,52.4,42.6,49.5,44.6,51.3,51.3,59.7,52.7,53.8,47.1,51.1,54,49.5,48.8,53.4,38.3, , 
RX09115608,49.7,53.6,52,54.1,49,50.2,49.7,42.4,52.2,50,50,46.5,50.6, , , , , 
RX09115609,51.6,42,64,53.9,48.3,51.6,52.7,46.1,40.6,53.5,46.6,49.1,46.7,49.3,56.9,47.3, , 
RX09115610,46.3,47.2,51.4,50.4,47.7,51.8,54.7,44.2,49.5,50.1,48.4,54.1,54.3, , , , , 
RX09115612,38.5,49.2,57.9,53.5,50.9,52.5,54.2,51.2,52.9,42.4,47.6,53.1,46.4,57.1,45.1,47.5, , 
