RX06174201,50.9 ,52.0 ,50.9 ,50.3 ,48.7 ,51.6 ,46.2 ,48.6 ,46.6 ,54.2 ,46.2 ,44.2 ,56.3 ,53.4 ,,
RX06174202,48.7 ,51.2 ,45.8 ,55.7 ,49.1 ,52.0 ,50.2 ,47.3 ,,,,,,,,
RX06174203,64.6 ,54.1 ,49.3 ,53.4 ,44.6 ,44.4 ,43.4 ,39.4 ,49.6 ,55.2 ,41.9 ,54.4 ,51.0 ,50.6 ,50.3 ,53.9 
RX06174204,50.0 ,44.8 ,56.6 ,55.9 ,53.6 ,48.5 ,36.9 ,53.4 ,47.6 ,44.7 ,60.0 ,52.4 ,49.7 ,48.3 ,48.8 ,48.8 
RX06174205,47.6 ,59.7 ,52.9 ,48.8 ,41.8 ,55.2 ,44.8 ,53.7 ,47.0 ,50.5 ,53.4 ,57.9 ,50.9 ,45.1 ,43.8 ,46.8 
RX06174206,46.2 ,51.8 ,50.0 ,54.6 ,53.2 ,51.9 ,44.6 ,53.6 ,49.3 ,44.1 ,51.4 ,52.0 ,47.2 ,,,
RX06174207,46.6 ,52.9 ,47.9 ,52.1 ,53.0 ,47.8 ,54.5 ,40.5 ,56.2 ,46.9 ,50.9 ,52.9 ,58.6 ,49.4 ,46.3 ,43.6 
RX06174208,48.5 ,49.8 ,50.0 ,49.0 ,53.4 ,51.0 ,46.6 ,52.9 ,46.9 ,52.7 ,49.8 ,59.7 ,43.5 ,50.1 ,46.1 ,
RX06174209,55.6 ,47.2 ,47.3 ,48.8 ,50.6 ,54.7 ,47.3 ,43.6 ,55.0 ,,,,,,,
RX06174210,59.0 ,45.8 ,51.7 ,51.3 ,52.6 ,45.5 ,52.8 ,46.1 ,57.1 ,48.6 ,50.5 ,58.0 ,40.1 ,44.4 ,48.8 ,47.7 
RX06174211,46.1 ,47.9 ,49.9 ,47.4 ,68.2 ,53.6 ,46.3 ,40.8 ,45.0 ,58.6 ,45.4 ,50.5 ,50.6 ,54.7 ,45.4 ,49.6 
RX06174212,49.7 ,47.5 ,54.5 ,48.3 ,47.4 ,48.0 ,45.6 ,57.7 ,53.5 ,48.3 ,44.7 ,69.6 ,46.3 ,54.4 ,36.8 ,47.9 
RX09174201,51.1 ,49.1 ,50.5 ,48.1 ,50.0 ,53.2 ,46.6 ,49.1 ,52.8 ,48.8 ,50.7 ,,,,,
RX09174202,42.3 ,46.1 ,51.7 ,48.0 ,48.8 ,55.6 ,57.6 ,47.7 ,52.1 ,,,,,,,
RX09174203,46.1 ,61.4 ,49.0 ,55.3 ,55.3 ,48.4 ,45.1 ,49.2 ,57.4 ,39.4 ,46.5 ,47.2 ,47.8 ,48.8 ,54.7 ,48.5 
RX09174205,50.8 ,43.6 ,55.7 ,56.3 ,44.5 ,54.9 ,46.5 ,47.6 ,,,,,,,,
RX09174206,51.1 ,45.7 ,48.4 ,59.7 ,48.4 ,49.9 ,47.4 ,45.5 ,52.0 ,49.3 ,52.6 ,,,,,
RX09174207,51.4 ,47.1 ,51.3 ,41.3 ,61.5 ,49.5 ,44.2 ,48.5 ,46.4 ,59.1 ,52.1 ,49.1 ,48.3 ,52.0 ,48.3 ,
RX09174209,46.3 ,46.9 ,49.1 ,48.7 ,51.2 ,54.6 ,41.6 ,49.4 ,52.2 ,52.4 ,55.4 ,48.7 ,53.7 ,49.8 ,,
RX09174210,47.7 ,49.5 ,49.6 ,52.6 ,49.9 ,51.5 ,47.8 ,51.6 ,,,,,,,,
RX09174211,46.4 ,55.2 ,45.3 ,47.1 ,56.4 ,44.7 ,61.3 ,50.5 ,48.4 ,44.1 ,39.5 ,47.3 ,53.9 ,59.8 ,,
RX09174212,53.5 ,58.1 ,44.0 ,57.9 ,50.0 ,50.8 ,50.4 ,46.2 ,48.6 ,53.7 ,50.1 ,41.5 ,43.9 ,51.3 ,,
