RX05171301,46.4 ,47.0 ,56.7 ,42.0 ,50.5 ,50.8 ,50.7 ,57.9 ,47.1 ,43.5 ,43.5 ,51.2 ,52.4 ,60.2 ,50.2 ,50.0 
RX05171302,45.3 ,48.1 ,42.1 ,53.5 ,54.6 ,48.9 ,46.5 ,61.3 ,47.2 ,48.4 ,44.9 ,58.3 ,51.3 ,49.7 ,49.7 ,
RX05171303,50.3 ,57.4 ,53.2 ,51.7 ,44.1 ,49.2 ,42.5 ,48.8 ,43.9 ,54.2 ,45.9 ,53.3 ,67.6 ,52.2 ,45.9 ,39.7 
RX05171305,45.3 ,51.7 ,57.1 ,47.0 ,52.6 ,59.4 ,53.9 ,46.1 ,50.2 ,39.4 ,44.6 ,47.0 ,48.5 ,52.5 ,51.3 ,53.3 
RX05171306,43.1 ,53.3 ,48.3 ,50.5 ,53.9 ,60.0 ,44.6 ,45.8 ,50.4 ,42.7 ,47.5 ,42.4 ,49.9 ,58.8 ,50.9 ,57.9 
RX05171307,45.5 ,55.3 ,48.7 ,49.7 ,47.5 ,43.1 ,57.2 ,56.5 ,53.1 ,43.9 ,46.3 ,58.3 ,44.0 ,59.0 ,44.1 ,47.7 
RX05171308,49.2 ,44.0 ,56.5 ,46.2 ,49.3 ,49.2 ,59.5 ,54.4 ,49.8 ,46.0 ,49.8 ,40.3 ,51.7 ,50.3 ,50.5 ,53.3 
RX05171309,50.8 ,47.8 ,42.2 ,52.0 ,53.1 ,52.6 ,53.7 ,47.7 ,,,,,,,,
RX05171310,45.5 ,44.2 ,52.2 ,52.4 ,53.0 ,52.4 ,43.7 ,52.9 ,51.8 ,43.9 ,50.3 ,51.5 ,54.4 ,51.9 ,,
RX05171311,47.8 ,45.5 ,47.3 ,53.2 ,54.5 ,55.8 ,46.5 ,48.9 ,48.3 ,53.2 ,49.1 ,,,,,
RX05171312,49.1 ,50.5 ,48.9 ,44.0 ,50.6 ,55.9 ,47.0 ,51.4 ,41.8 ,59.2 ,49.6 ,47.5 ,47.2 ,50.5 ,52.2 ,54.6 
RX08172301,49.4 ,47.4 ,53.4 ,52.9 ,45.5 ,54.4 ,49.0 ,47.2 ,55.4 ,43.9 ,63.2 ,49.1 ,48.4 ,50.8 ,42.3 ,47.6 
RX08172302,47.5 ,50.2 ,50.2 ,47.3 ,44.0 ,46.0 ,55.4 ,52.6 ,48.8 ,46.9 ,54.7 ,51.8 ,54.6 ,,,
RX08172303,51.9 ,53.8 ,45.6 ,57.3 ,43.8 ,49.4 ,48.1 ,44.3 ,57.7 ,45.5 ,60.1 ,51.2 ,47.9 ,45.9 ,44.5 ,53.0 
RX08172304,47.1 ,51.7 ,43.7 ,50.7 ,54.2 ,51.0 ,50.9 ,49.8 ,56.6 ,54.4 ,42.9 ,49.1 ,47.7 ,,,
RX08172305,55.2 ,45.7 ,43.7 ,48.4 ,48.6 ,42.3 ,51.0 ,66.7 ,47.3 ,48.2 ,48.8 ,49.8 ,47.0 ,54.2 ,48.4 ,55.0 
RX08172306,51.0 ,43.7 ,48.8 ,48.3 ,46.5 ,46.6 ,52.1 ,55.1 ,53.8 ,55.9 ,53.4 ,52.1 ,48.5 ,38.9 ,48.5 ,56.8 
RX08172308,56.4 ,43.3 ,46.9 ,46.8 ,47.8 ,53.8 ,53.2 ,65.3 ,45.6 ,59.8 ,46.1 ,45.9 ,47.9 ,50.2 ,46.4 ,44.7 
RX08172309,53.3 ,49.0 ,47.9 ,45.6 ,49.7 ,47.1 ,51.6 ,58.7 ,49.2 ,48.1 ,,,,,,
RX08172310,48.2 ,54.3 ,50.4 ,47.9 ,54.7 ,45.3 ,49.8 ,44.7 ,52.7 ,52.1 ,,,,,,
RX08172311,45.8 ,46.9 ,47.4 ,53.6 ,41.3 ,41.7 ,46.6 ,60.9 ,55.0 ,53.7 ,47.6 ,52.6 ,47.8 ,49.8 ,58.3 ,50.9 
RX08172312,41.8 ,46.9 ,54.8 ,52.2 ,45.1 ,40.6 ,49.4 ,49.2 ,52.2 ,47.5 ,53.9 ,50.3 ,56.3 ,52.4 ,61.3 ,46.0 
