,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
ç„ê_, , , , , , , , , , , , , , , , , , 
RX09112501,44.2,46.4,52.2,43.2,52.2,41.8,55.4,41.4,58.9,50.6,55.2,44.4,52.1,60,54.9,47.1, , 
RX09112502,45.4,61.8,48.7,48.7,52.6,45.7,43,50.3,46.8,49.6,42.8,52,49.6,59.3,51,52.7, , 
RX09112503,55.3,56.4,50.1,51.3,40.6,46.1,48.9,47.7,57.2,48.4,45.1,54.1,48.4,50.6,52.4,47.7, , 
RX09112505,48.3,46.8,50.1,47.8,50.8,55.5,58.6,46.4,48.1,50,44.7,47.4,51.5,56.7,56.4,40.8, , 
RX09112506,45.1,54.3,54.9,50,53,44.3,48.1,59,46.8,46.9,47.5,52.7,57.4,42,51.4,46.6, , 
RX09112507,55.7,42.9,39.3,44.3,53.6,39.9,41.2,43.1,49,54,48.6,43.1,38.8,71.1,72.2,56.7,57.1,49.3
RX09112508,46.7,48.5,50.3,61.8,50.9,64.6,48.5,43.1,44.4,47.3,44.6,54.7,41.5,48.5,50.9,53.5, , 
RX09112509,45.2,51.2,52.8,46.9,62.8,55.8,52.5,46.9,52.5,47.8,44.5,58,44.5,48.9,42.4,47.5, , 
RX09112511,49.4,56.6,44.6,49,34.5,42.9,54.7,42,36.9,39.7,48.4,54.2,73.4,50.1,63.2,63.8,51.9,44.6
RX09112512,39.3,59.7,35.1,47,61.2,55.4,60.7,39.5,46.7,42.2,38.2,49.9,46.9,45.8,53.6,74.1,56.8,47.9
è¨ëq,,,,,,,,,,,,,,,,,,
RX10112B01,51.2,48.2,42.8,55,56.4,50.7,42.1,56.9,51.1,55.1,53.7,47.2,48.2,53.9,41.5,45.9, , 
RX10112B02,57.5,46.1,54.4,41.9,50.3,46.1,45,62.7,51.7,52.4,46.7,45.2,53.1,46.7, , , , 
RX10112B03,52.4,47.1,60.5,49.7,51,53.8,49.6,55.7,46.2,43.9,48,46.3,50.3,49.1,46.3,50.2, , 
RX10112B04,49.9,54.4,48.7,53.4,57.3,44.7,47.1,50.1,52.5,44.6,53.1,47.5,51.8,44.9, , , , 
RX10112B05,55.6,48.1,43.5,44.3,55.6,48.9,47.3,61.6,54.6,46,54.2,42.4,49.2,43.6,59.1,46.1, , 
RX10112B06,53.2,47,46.4,58.7,51,54.8,50.6,47,42.3,48.3,42.1,56.1,43.2,64.2,46,49.1, , 
RX10112B07,53.1,42.8,44.8,52.4,44,50.1,56.9,57.7,46.5,55.7,43.8,56.1,49.8,43.2,47.4,55.7, , 
RX10112B08,50.9,49.1,50.2,47.9,48.7,54.3,50.6,44.9,41.7,49.1,51.7,58.3,55.9,52.5,44.1, , , 
RX10112B09,43.5,52.7,53.6,46.9,45.5,55.7,51.7,41.8,47.4,56.3,51.2,54.9,48.3,50.6, , , , 
RX10112B10,49.2,49.6,52.4,44.9,52.9,45.4,48.8,52.6,53.9,51,46.7,58.1,44.5, , , , , 
RX10112B11,46.9,45.9,47.9,49.5,51,56.7,55,59.3,49.7,44.3,45.1,53.4,47.9,53.3,46.4,47.5, , 
RX10112B12,51.7,47,47.9,56.5,54.4,52.4,48.4,45.1,41,54.2,54.9,49.1,48.1,41.4,56.7,51.1, , 
