,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
íÜéR,,,,,,,,,,,,,,,,,,
RX06155301,42.4,44.6,52.6,59,56.8,44.5,51.2,53.2,45.6,59,45.5,51.6,54.4,50.2,45.1,44.3, , 
RX06155302,49,48.2,52.2,54.3,54.9,44.2,54.1,44.4,54.3,50.6,51.5,48.3,50.9,52.6,40.5, , , 
RX06155303,56.8,51.7,49.9,54.7,41.6,50.2,53.5,52.6,41.8,50.8,46.3,48.8,45,49.1,61.4,45.7, , 
RX06155304,45.7,36.7,56.6,49.9,43.3,76.4,44.1,48,42.1,31.3,44.6,54.5,56.5,47.1,58.4,52.5,52.8,59.2
RX06155305,57.5,51.6,47,52.6,45.2,46.7,51.8,47,50.7,50.1,49.9,44.2,51,54.8, , , , 
RX06155306,49.9,42.8,62.9,47.3,47.5,49.2,53,49.3,50.8,49,51,50.4,49,54.5,44.3,49.1, , 
RX06155307,46.9,44,50.9,41.2,61.9,48.1,48,52.4,47,52.1,57.7,46.4,54.1,56,43.5, , , 
RX06155308,58.4,50.9,44.8,46.5,47.8,43.6,50.9,48.3,53.7,50.3,46.8,53.9,53.6,55.6,47.4,47.4, , 
RX06155309,50.4,40.3,56.2,49.6,50.9,50.4,50.5,45.9,49.9,50.1,48.7,50,53.8,53.3, , , , 
RX06155310,46.8,48.9,51.3,53.1,50.1,52.6,49.8,49.2,51.5,47.9,47.5,51.4, , , , , , 
RX06155311,47.6,45.5,57.1,50.1,49.2,47.1,49.1,57.9,51.6,45.8,50.4,55.4,44.7,48.5, , , , 
RX06155312,45.8,52.3,50,54.7,49.9,48.9,45.9,53.9,44.4,50.7,46.5,50.9,49.3,57, , , , 
íÜãû, , , , , , , , , , , , , , , , , , 
RX07154301,50.1,55.2,52.7,44.9,56.6,42.4,42.2,53.2,42.3,51.6,42.4,53.1,52.1,42,65.7,53.5, , 
RX07154302,44.2,52.1,52.2,62.8,43,51.3,53.8,47.1,54.7,46,43.9,52.1,53,47.1,48.6,48, , 
RX07154303,52.5,46.3,49.5,50.2,49.5,38.5,43.8,46.4,59.9,65.5,49,43.4,54.5,50.3,51.1,49.5, , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
RX07154306,50.9,46.2,45.6,51.7,47.5,51.1,45.9,47.5,49,57.2,50,54.8,53.9,57.3,46.9,44.5, , 
, , , , , , , , , , , , , , , , , , 
RX07154308,41.7,51.8,55.4,47.4,47.3,54.4,41.2,42.5,57.6,47.2,59.9,42.5,46.3,57.1,48.8,56.4,52.7, 
RX07154309,38.3,60.2,50.8,46.8,54.9,43.9,52.1,46.7,56.6,45.7,45.7,53.1,50,50,57.9,47.5, , 
, , , , , , , , , , , , , , , , , , 
RX07154311,53.5,45.5,53,52.3,58.3,39.9,41.4,61.4,43,50,49.6,52.6,52.2,49.3,49.6,48.6, , 
RX07154312,39,35.4,67,37,39.9,61.7,50.1,42.3,51.2,68.9,48.6,48.3,51.7,43.6,48.6,62.1,57.1,47.7
ç„ê_,,,,,,,,,,,,,,,,,,
RX09155301,52,48.5,53.2,48.4,49.2,51.4,49.2,57.5,47.3,55.8,43.6,43.7, , , , , , 
RX09155302,51,57,46.1,52.5,52.4,51.1,52.4,44.7,47.4,46.4,45.4,48.8,47.2,57.7, , , , 
RX09155303,45.2,49.7,49.8,52.7,40.5,48.5,57.3,53.6,52.8,47.3,51.4,39.7,53.3,53.6,54.5, , , 
RX09155304,51,60.8,56.1,42.6,49.3,47.1,55,46.7,43.7,58.6,47.6,40.8,45.8,43.7,54.8,56.3, , 
RX09155305,52.5,51.9,52.7,51.4,46.9,56.5,43.3,50.7,44.8,53.2,44.9,53.1,42.7,55.3, , , , 
RX09155306,53.6,48.7,49.1,51.4,48.1,47.2,52.4,48.9,51.5,53.1,45.6,50.2, , , , , , 
RX09155307,46.8,49.6,45.6,50.7,48,47.3,52.7,50.4,52.8,48.8,51.2,56.1, , , , , , 
RX09155308,58.2,40.7,60,68.1,59.3,39.8,57.7,52.8,41.1,52.9,48.9,36.7,45.3,62.9,46.4,48.8,30.2,49.9
RX09155309,51.4,50,54,44.3,54.6,51,47.1,50.6,55.6,48.3,55,50,41.9,46.3, , , , 
RX09155310,52.4,48.7,54.9,49.5,52.8,52.2,44.4,47.1,48.7,49.2, , , , , , , , 
RX09155311,63,57.1,55.5,34.6,49.4,30.5,54.3,42.9,42.3,55.6,65.2,35.6,49,60.3,50.6,42.5,55.9,55.7
RX09155312,45.2,54.2,45.9,51.3,49.1,45,57.1,49.1,53, , , , , , , , , 
